province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,6.427,18.188,4.776,13.342,0.32,48.293,-5.699,4.654,300.952,84.303,100604.046,31.173,121.42
云南,临沧市,12.522,15.757,2.493,3.06,0.407,43.995,4.792,-1.392,293.233,85.917,83478.967,23.935,99.686
云南,丽江市,30.006,38.684,7.648,4.352,0.573,72.179,-0.361,-0.156,289.905,77.076,74486.948,26.96,100.515
云南,保山市,12.598,18.717,3.152,4.077,0.397,39.682,3.83,-1.182,292.274,85.979,81515.643,24.953,98.962
云南,大理白族自治州,19.267,29.285,5.003,4.831,0.441,59.131,1.192,-1.525,291.731,76.734,77821.032,25.726,100.053
云南,德宏傣族景颇族自治州,10.49,13.14,3.706,2.822,0.296,36.373,4.311,-0.991,293.298,90.924,85675.43,24.535,98.052
云南,怒江傈僳族自治州,15.963,20.093,1.185,1.682,0.25,41.53,1.682,-1.261,286.745,93.527,72701.37,26.916,98.885
云南,文山壮族苗族自治州,27.44,39.102,13.562,5.64,0.398,62.228,-0.994,-4.778,294.71,82.885,85820.818,23.696,104.735
云南,昆明市,31.654,43.254,11.993,12.273,0.5,59.649,-3.472,-1.752,291.84,78.43,78873.74,25.384,102.863
云南,昭通市,31.107,49.425,7.653,6.322,0.524,85.13,-0.844,-1.349,293.684,82.911,83649.515,27.667,103.985
云南,普洱市,14.534,18.22,3.48,3.597,0.413,51.921,3.822,-2.301,295.242,78.098,85409.516,23.159,100.718
云南,曲靖市,26.538,40.486,12.019,8.915,0.447,63.226,-2.918,-3.479,291.106,85.068,79644.964,25.737,103.929
云南,楚雄彝族自治州,35.654,46.128,10.411,8.219,0.559,77.33,-0.99,-1.139,294.184,70.156,80559.803,25.328,101.567
云南,玉溪市,33.007,43.838,11.603,8.384,0.521,72.447,-1.219,-1.145,294.688,74.997,82944.772,24.136,102.217
云南,红河哈尼族彝族自治州,30.782,42.81,16.002,6.213,0.51,69.078,-1.016,-2.302,295.003,76.992,84533.592,23.451,103.034
云南,西双版纳傣族自治州,8.77,13.117,2.306,5.59,0.55,36.82,5.037,-1.484,296.113,79.92,88317.456,21.939,100.912
云南,迪庆藏族自治州,15.008,17.199,1.874,2.081,0.262,51.617,1.355,0.654,284.362,88.463,67333.294,27.957,99.459
内蒙古,乌兰察布市,7.487,10.066,2.268,3.168,0.213,66.861,-2.841,-1.676,290.909,59.982,86022.58,41.691,112.44
内蒙古,乌海市,29.642,57.965,15.832,16.323,0.774,110.446,-5.761,0.322,297.195,53.639,87249.072,39.396,106.856
内蒙古,兴安盟,14.109,17.41,3.735,2.366,0.194,63.787,-0.241,-4.395,289.564,81.649,94424.152,46.244,121.341
内蒙古,包头市,10.566,15.283,3.7,5.622,0.24,69.259,-4.575,0.214,291.995,54.094,85943.34,41.549,110.276
内蒙古,呼伦贝尔市,9.469,10.4,1.826,1.937,0.206,52.008,-1.103,-3.924,287.595,85.405,93467.884,49.636,121.171
内蒙古,呼和浩特市,11.079,23.998,6.404,12.165,0.503,76.322,-4.846,-0.68,292.559,54.03,86264.035,40.578,111.513
内蒙古,巴彦淖尔市,18.786,24.72,7.113,5.998,0.262,75.728,-4.491,0.64,293.359,54.905,87181.811,41.446,107.582
内蒙古,赤峰市,10.556,12.472,4.096,3.436,0.186,65.49,2.027,-7.09,289.928,73.51,91614.097,43.226,118.892
内蒙古,通辽市,16.933,24.229,6.42,5.554,0.294,66.623,0.303,-5.148,291.912,81.273,97169.578,43.814,121.591
内蒙古,鄂尔多斯市,25.138,42.9,12.594,12.292,0.488,89.912,-4.586,0.616,295.427,55.836,86738.734,39.407,108.63
内蒙古,锡林郭勒盟,7.151,7.726,1.93,1.526,0.167,58.532,-0.206,-3.392,288.622,75.433,89069.836,44.179,115.482
内蒙古,阿拉善盟,24.722,30.527,7.781,3.098,0.242,82.021,-5.002,-0.412,294.917,52.584,87193.753,40.473,102.467
北京,北京市,11.39,22.303,3.934,14.308,0.319,80.327,0.128,-3.859,297.473,48.253,97227.378,40.158,116.395
台湾,台湾省,5.236,7.212,4.191,11.116,0.115,37.382,-1.612,6.907,296.523,79.403,92462.331,23.757,120.975
吉林,吉林市,16.878,22.966,4.918,5.773,0.365,60.847,-3.586,0.112,292.557,85.59,96314.033,43.573,126.859
吉林,四平市,18.509,29.111,5.772,10.313,0.706,52.018,-1.511,-2.146,293.166,89.269,98447.023,43.472,124.386
吉林,延边朝鲜族自治州,14.112,18.955,3.527,3.408,0.273,69.364,-4.175,2.948,290.102,92.262,93673.616,43.141,129.147
吉林,松原市,15.53,24.579,5.044,6.599,0.371,57.525,-2.884,-4.426,291.57,90.597,98946.812,44.785,124.496
吉林,白城市,16.881,23.842,6.352,4.886,0.264,61.09,-1.899,-5.559,291.376,84.778,99192.162,45.35,123.031
吉林,白山市,17.252,23.177,6.137,5.563,0.467,61.056,-1.742,3.879,291.002,85.369,91686.253,42.063,127.256
吉林,辽源市,17.492,25.987,6.298,9.908,0.592,57.471,-1.517,-0.4,293.109,87.512,96593.574,42.836,125.32
吉林,通化市,17.789,27.385,8.083,8.462,0.629,54.92,0.046,2.676,292.883,86.125,94903.957,41.939,125.927
吉林,长春市,14.598,23.988,3.75,8.661,0.444,53.014,-2.856,-2.643,292.419,89.922,98429.666,44.268,125.611
四川,乐山市,48.631,64.694,7.906,11.632,0.662,100.485,0.029,-0.12,297.855,71.299,88860.622,29.218,103.569
四川,内江市,48.563,84.615,9.529,25.378,0.9,101.205,-0.081,-1.175,302.858,60.159,95548.083,29.62,104.95
四川,凉山彝族自治州,35.118,44.584,7.591,4.062,0.548,82.564,-1.763,-0.066,288.853,81.88,74064.046,27.883,102.065
四川,南充市,52.061,77.29,9.156,18.054,0.75,87.61,-2.051,-1.942,303.099,54.898,95582.243,31.19,106.199
四川,宜宾市,47.252,67.743,7.816,14.836,0.712,94.688,0.843,-0.377,301.486,63.437,94010.415,28.573,104.621
四川,巴中市,30.662,43.934,7.483,9.205,0.461,73.239,-3.71,-1.0,300.525,52.495,91592.695,32.033,107.031
四川,广元市,31.403,50.976,10.526,10.81,0.572,82.058,-0.765,-0.665,299.431,61.412,90767.577,32.261,105.788
四川,广安市,72.302,103.906,11.062,28.143,0.92,98.109,-1.006,-0.224,303.731,55.78,95577.056,30.43,106.628
四川,德阳市,49.687,81.706,9.997,18.685,0.713,116.052,-0.755,-0.897,300.589,60.835,92228.559,31.13,104.436
四川,成都市,47.445,76.797,9.706,22.889,0.73,113.502,-0.42,-1.018,300.901,60.172,92359.505,30.64,103.929
四川,攀枝花市,46.672,62.305,18.388,11.523,0.943,91.945,-1.772,-1.416,295.044,63.987,81100.234,26.791,101.734
四川,泸州市,35.571,52.909,7.306,14.229,0.523,81.329,-0.286,0.151,300.288,67.124,92475.142,28.424,105.675
四川,甘孜藏族自治州,19.387,21.443,2.313,1.377,0.173,75.186,0.161,2.098,281.685,84.442,61493.689,30.936,100.009
四川,眉山市,48.028,74.286,9.025,19.305,0.796,102.797,-0.536,-0.523,300.787,64.096,92790.907,29.912,103.766
四川,绵阳市,46.5,68.567,10.057,10.364,0.552,109.856,-0.526,-0.167,296.836,69.605,87320.955,31.86,104.704
四川,自贡市,58.152,87.238,9.827,25.456,0.956,98.326,-0.003,-1.396,302.822,60.281,95528.414,29.307,104.659
四川,资阳市,48.748,91.646,7.655,19.224,0.824,106.715,-0.702,-1.202,302.99,59.52,95778.813,30.102,105.149
四川,达州市,38.951,54.416,10.489,18.369,0.528,78.125,-3.344,0.084,301.753,50.969,93075.547,31.335,107.636
四川,遂宁市,57.913,98.712,7.856,19.694,0.81,100.078,-1.593,-1.598,303.506,56.678,95999.995,30.642,105.457
四川,阿坝藏族羌族自治州,34.478,44.568,7.722,2.083,0.298,79.474,-0.458,3.417,283.659,86.543,65740.877,32.406,102.61
四川,雅安市,45.241,57.483,9.629,4.849,0.467,101.974,-0.991,0.046,291.449,84.538,79777.88,29.932,102.689
天津,天津市,23.279,43.733,5.962,25.388,0.585,89.492,-0.476,-2.488,298.081,62.271,100714.628,39.315,117.308
宁夏,中卫市,33.654,47.776,9.519,7.353,0.672,89.344,-1.847,4.801,296.486,58.955,83208.466,37.018,105.509
宁夏,吴忠市,31.718,46.915,10.39,5.572,0.415,94.505,-1.93,4.938,297.181,55.02,84743.41,37.454,106.577
宁夏,固原市,37.247,56.158,8.987,18.084,0.63,78.245,-1.418,5.135,293.235,70.845,80815.696,35.905,106.183
宁夏,石嘴山市,31.082,64.601,16.212,14.781,0.756,114.228,-2.5,-0.091,297.01,54.973,86361.125,39.013,106.499
宁夏,银川市,31.607,59.564,12.048,11.457,0.57,104.878,-1.972,1.291,298.33,51.343,86598.139,38.287,106.342
安徽,亳州市,25.948,52.901,9.62,18.392,0.607,95.835,-4.44,-0.829,302.239,75.085,100161.355,33.44,116.162
安徽,六安市,25.453,43.846,6.071,21.422,0.509,87.573,-5.154,-0.783,301.151,74.59,97698.329,31.617,116.209
安徽,合肥市,21.009,43.149,6.774,23.134,0.547,89.749,-5.818,0.53,302.231,70.374,99977.265,31.766,117.359
安徽,安庆市,19.722,36.772,6.218,14.778,0.504,82.401,-5.092,-2.447,301.526,71.345,98038.617,30.557,116.473
安徽,宣城市,11.089,22.298,4.788,10.8,0.366,64.161,-5.564,3.113,300.792,73.737,98095.115,30.676,118.846
安徽,宿州市,25.831,50.02,9.673,22.521,0.561,94.303,-4.318,0.627,301.991,74.318,100170.157,33.844,117.23
安徽,池州市,13.479,23.623,4.69,8.769,0.351,66.923,-4.929,0.683,301.898,67.15,98191.978,30.296,117.379
安徽,淮北市,25.771,52.256,10.84,21.627,0.592,96.529,-4.322,0.132,302.162,74.479,100189.854,33.722,116.747
安徽,淮南市,27.46,53.837,10.297,24.506,0.601,96.695,-5.22,0.157,302.442,72.148,100157.27,32.463,116.746
安徽,滁州市,18.627,38.608,8.473,22.939,0.516,89.796,-5.258,1.95,301.791,72.803,99964.359,32.55,118.076
安徽,芜湖市,16.825,33.344,5.984,15.838,0.466,76.866,-5.948,0.755,302.142,70.24,100137.47,31.167,118.162
安徽,蚌埠市,26.306,48.135,11.282,24.255,0.549,94.714,-4.862,0.827,302.183,72.51,100200.484,33.121,117.263
安徽,铜陵市,19.945,37.574,7.569,18.807,0.502,78.121,-5.359,-0.558,302.519,68.027,99941.634,30.883,117.531
