province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,14.218,24.412,4.706,15.443,0.508,68.378,-0.101,1.162,300.73,86.079,99782.016,31.173,121.42
云南,临沧市,11.352,13.619,2.304,2.886,0.337,42.654,5.03,0.216,292.77,88.987,83288.761,23.935,99.686
云南,丽江市,13.994,21.467,6.646,4.618,0.481,45.245,-0.664,-0.667,289.388,81.726,74242.112,26.96,100.515
云南,保山市,10.678,17.228,3.393,4.262,0.31,41.645,4.375,0.046,291.523,90.734,81306.58,24.953,98.962
云南,大理白族自治州,10.712,17.283,3.564,4.628,0.354,40.49,2.975,-0.778,290.762,83.733,77588.933,25.726,100.053
云南,德宏傣族景颇族自治州,10.686,14.645,3.254,2.87,0.184,43.587,3.788,0.173,292.97,93.786,85446.831,24.535,98.052
云南,怒江傈僳族自治州,12.774,16.374,1.578,1.301,0.212,45.294,3.141,-0.794,286.802,94.812,72464.268,26.916,98.885
云南,文山壮族苗族自治州,15.289,21.874,5.061,5.403,0.364,41.867,0.421,1.086,294.284,89.123,85741.343,23.696,104.735
云南,昆明市,17.904,28.394,7.646,13.574,0.559,36.511,0.203,1.284,290.921,90.259,78661.603,25.384,102.863
云南,昭通市,21.237,37.931,11.009,9.67,0.629,56.697,-1.266,-1.574,292.73,92.568,83451.362,27.667,103.985
云南,普洱市,9.754,12.276,2.235,3.005,0.301,40.293,3.962,0.952,294.245,84.528,85280.983,23.159,100.718
云南,曲靖市,21.737,32.465,8.562,11.456,0.582,50.99,-2.591,1.265,291.039,92.065,79459.938,25.737,103.929
云南,楚雄彝族自治州,13.066,18.295,4.601,4.87,0.382,42.346,1.615,0.603,292.378,83.903,80345.703,25.328,101.567
云南,玉溪市,12.127,16.56,3.381,5.353,0.269,42.797,2.816,0.778,293.208,85.39,82792.212,24.136,102.217
云南,红河哈尼族彝族自治州,10.839,15.263,4.033,4.421,0.266,39.351,2.416,1.23,293.698,87.826,84433.77,23.451,103.034
云南,西双版纳傣族自治州,8.034,13.052,2.177,3.82,0.346,31.7,3.626,2.096,295.085,85.79,88244.886,21.939,100.912
云南,迪庆藏族自治州,12.21,17.374,3.047,1.979,0.308,50.912,0.599,0.384,284.488,88.78,67111.031,27.957,99.459
内蒙古,乌兰察布市,46.311,59.999,15.995,7.452,0.496,111.621,3.169,5.043,299.085,54.951,85626.785,41.691,112.44
内蒙古,乌海市,28.48,45.272,16.825,13.415,0.626,82.815,-0.66,7.16,300.734,49.684,87055.375,39.396,106.856
内蒙古,兴安盟,32.494,42.08,9.597,3.228,0.32,87.725,0.518,2.36,301.113,61.651,93706.608,46.244,121.341
内蒙古,包头市,45.573,58.415,13.021,7.097,0.477,112.259,2.671,6.189,299.905,48.177,85527.693,41.549,110.276
内蒙古,呼伦贝尔市,15.351,17.342,3.608,1.876,0.197,65.37,-5.115,-0.635,290.63,86.825,92847.768,49.636,121.171
内蒙古,呼和浩特市,45.474,65.373,11.76,11.063,0.807,118.931,0.633,4.583,298.429,59.151,86005.836,40.578,111.513
内蒙古,巴彦淖尔市,31.077,37.733,11.322,3.677,0.305,96.254,1.857,6.693,301.022,47.546,86693.847,41.446,107.582
内蒙古,赤峰市,42.731,58.399,12.385,4.581,0.429,105.485,4.368,3.61,302.309,51.119,91180.848,43.226,118.892
内蒙古,通辽市,32.442,50.884,10.928,6.339,0.461,118.535,2.329,6.118,305.773,44.176,96671.062,43.814,121.591
内蒙古,鄂尔多斯市,37.934,54.184,13.217,4.738,0.52,109.305,-0.124,6.344,299.945,52.176,86538.937,39.407,108.63
