province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,16.777,24.351,4.536,27.532,0.535,49.815,-2.412,1.166,300.799,88.466,100101.577,31.173,121.42
云南,临沧市,8.74,12.408,2.154,3.116,0.404,36.191,5.502,-0.237,293.422,86.377,83409.284,23.935,99.686
云南,丽江市,19.806,26.144,5.199,4.019,0.427,54.48,3.262,0.439,290.534,73.381,74282.429,26.96,100.515
云南,保山市,8.219,14.694,3.185,4.392,0.417,34.664,4.815,-0.032,292.063,87.783,81436.298,24.953,98.962
云南,大理白族自治州,11.298,16.97,3.363,3.683,0.342,42.922,5.131,-0.409,291.576,77.958,77691.892,25.726,100.053
云南,德宏傣族景颇族自治州,9.031,13.084,3.284,3.334,0.37,32.954,3.669,0.54,293.533,92.524,85579.128,24.535,98.052
云南,怒江傈僳族自治州,15.277,19.586,2.226,1.373,0.267,43.476,4.495,0.005,286.577,95.13,72570.126,26.916,98.885
云南,文山壮族苗族自治州,30.805,41.504,7.749,7.159,0.498,63.021,0.981,0.035,296.317,77.604,85768.08,23.696,104.735
云南,昆明市,30.715,42.572,6.546,13.826,0.635,55.943,1.378,1.114,292.509,79.215,78736.458,25.384,102.863
云南,昭通市,35.237,58.568,10.416,8.971,0.679,86.481,-0.962,0.218,295.217,75.833,83404.348,27.667,103.985
云南,普洱市,7.302,10.118,1.944,3.504,0.308,35.84,4.675,-0.526,295.267,80.427,85370.736,23.159,100.718
云南,曲靖市,35.726,53.149,10.658,13.219,0.966,68.407,-0.663,1.568,292.555,81.178,79502.155,25.737,103.929
云南,楚雄彝族自治州,18.017,21.497,4.006,4.618,0.361,48.981,3.944,0.556,294.291,72.1,80413.653,25.328,101.567
云南,玉溪市,15.0,19.065,3.357,6.471,0.427,45.915,3.594,0.17,294.916,77.228,82859.964,24.136,102.217
云南,红河哈尼族彝族自治州,14.745,20.698,5.782,5.796,0.431,50.193,2.865,-0.066,295.414,79.234,84482.093,23.451,103.034
云南,西双版纳傣族自治州,6.332,11.99,1.894,5.332,0.384,32.108,4.589,0.082,296.446,81.242,88304.041,21.939,100.912
云南,迪庆藏族自治州,19.223,26.615,3.387,1.917,0.353,62.129,4.832,0.242,284.561,89.16,67168.753,27.957,99.459
内蒙古,乌兰察布市,6.374,8.0,1.24,2.469,0.195,61.758,-1.216,-3.272,291.14,48.318,85810.535,41.691,112.44
内蒙古,乌海市,19.06,34.844,22.478,24.694,0.688,63.001,-3.849,-2.582,296.155,37.814,87337.034,39.396,106.856
内蒙古,兴安盟,5.337,6.359,2.122,2.045,0.185,61.253,4.187,-7.238,291.538,63.845,93739.157,46.244,121.341
内蒙古,包头市,10.145,12.543,2.16,4.244,0.202,63.355,-2.396,-1.571,292.2,43.058,85793.323,41.549,110.276
内蒙古,呼伦贝尔市,7.87,8.395,1.708,1.826,0.189,54.541,1.573,-4.66,288.453,75.391,92718.605,49.636,121.171
内蒙古,呼和浩特市,11.343,18.75,2.992,9.226,0.372,66.161,-2.71,-2.989,292.385,45.019,86103.23,40.578,111.513
内蒙古,巴彦淖尔市,9.46,11.716,2.32,3.393,0.165,63.271,-2.744,-0.603,294.711,36.974,87099.393,41.446,107.582
内蒙古,赤峰市,3.086,4.484,1.524,2.554,0.187,55.868,4.079,-7.237,291.965,55.326,91262.637,43.226,118.892
内蒙古,通辽市,5.375,8.029,2.665,3.129,0.2,61.101,5.003,-5.936,294.998,56.979,96662.621,43.814,121.591
内蒙古,鄂尔多斯市,17.704,26.722,9.046,12.77,0.385,67.006,-3.144,-1.347,294.589,44.422,86728.82,39.407,108.63
内蒙古,锡林郭勒盟,2.346,2.851,0.645,0.905,0.17,56.16,1.806,-4.368,290.221,58.44,88726.786,44.179,115.482
内蒙古,阿拉善盟,27.101,29.319,5.012,2.624,0.187,79.139,-2.174,1.472,297.061,41.903,87143.084,40.473,102.467
北京,北京市,9.867,19.186,2.159,15.143,0.298,73.042,0.447,-4.406,298.62,44.961,96891.217,40.158,116.395
台湾,台湾省,16.874,19.609,6.985,19.327,0.176,61.527,-0.449,0.711,296.806,85.876,91859.029,23.757,120.975
吉林,吉林市,10.147,14.757,4.596,6.796,0.322,73.497,1.859,2.268,292.766,86.49,95731.486,43.573,126.859
吉林,四平市,12.644,18.777,3.921,7.782,0.35,63.77,3.385,-0.735,293.927,80.74,97934.779,43.472,124.386
吉林,延边朝鲜族自治州,8.894,11.048,3.292,3.145,0.209,77.855,0.807,2.707,291.563,87.606,92961.959,43.141,129.147
吉林,松原市,17.679,26.157,5.839,4.155,0.322,70.139,2.483,-1.454,293.569,84.759,98230.033,44.785,124.496
吉林,白城市,10.789,15.146,4.774,4.492,0.223,68.756,2.696,-3.833,294.006,77.832,98411.519,45.35,123.031
吉林,白山市,10.133,13.574,4.883,5.787,0.367,69.169,1.728,1.307,291.332,86.982,91165.223,42.063,127.256
