province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,5.598,19.27,4.453,11.691,0.294,46.231,-8.212,5.752,301.027,84.519,100691.852,31.173,121.42
云南,临沧市,18.91,24.119,3.885,3.504,0.514,55.725,3.251,-0.578,293.496,81.848,83582.305,23.935,99.686
云南,丽江市,31.124,39.976,6.562,3.907,0.515,70.155,1.356,0.981,289.604,78.402,74548.166,26.96,100.515
云南,保山市,16.099,25.747,4.234,4.514,0.516,47.485,2.551,-0.29,292.236,84.347,81613.754,24.953,98.962
云南,大理白族自治州,20.791,32.06,5.33,4.632,0.479,62.863,2.798,-0.459,291.468,76.078,77914.652,25.726,100.053
云南,德宏傣族景颇族自治州,17.905,22.718,5.016,4.043,0.382,40.843,1.622,-0.392,293.458,90.415,85746.489,24.535,98.052
云南,怒江傈僳族自治州,17.415,23.776,2.042,1.915,0.337,44.285,1.89,0.042,286.493,94.239,72763.557,26.916,98.885
云南,文山壮族苗族自治州,31.025,41.873,12.019,5.499,0.483,63.034,0.014,-3.331,294.666,81.376,85962.137,23.696,104.735
云南,昆明市,40.026,53.608,9.359,13.006,0.524,80.124,-1.263,-0.575,291.811,74.231,78971.132,25.384,102.863
云南,昭通市,30.854,48.367,7.854,6.478,0.508,86.304,-1.204,-0.612,293.919,77.045,83717.681,27.667,103.985
云南,普洱市,21.204,28.607,5.115,3.779,0.469,59.557,2.859,-0.765,294.956,76.646,85544.245,23.159,100.718
云南,曲靖市,30.805,45.78,10.708,8.622,0.473,71.358,-1.565,-1.673,291.101,83.382,79737.424,25.737,103.929
云南,楚雄彝族自治州,37.907,45.477,7.873,5.849,0.465,79.113,1.464,-0.527,294.302,63.056,80660.361,25.328,101.567
云南,玉溪市,37.686,46.861,8.22,6.495,0.493,86.526,0.943,-0.437,294.704,68.316,83069.402,24.136,102.217
云南,红河哈尼族彝族自治州,34.5,45.795,10.909,5.428,0.482,80.378,0.813,-1.263,294.851,74.219,84676.759,23.451,103.034
云南,西双版纳傣族自治州,13.675,20.974,3.595,4.406,0.488,42.584,3.11,0.12,295.631,81.227,88470.963,21.939,100.912
云南,迪庆藏族自治州,19.922,23.092,2.529,2.213,0.293,55.452,2.508,1.212,283.965,90.884,67375.278,27.957,99.459
内蒙古,乌兰察布市,20.884,27.433,6.867,2.781,0.277,82.031,-0.247,-2.082,290.416,71.662,85903.836,41.691,112.44
内蒙古,乌海市,25.57,44.971,17.364,18.592,0.835,99.804,-4.079,-0.984,296.828,51.438,87321.95,39.396,106.856
内蒙古,兴安盟,12.232,14.957,3.376,3.246,0.236,62.491,-1.617,-0.314,289.767,81.906,94551.981,46.244,121.341
内蒙古,包头市,19.224,24.91,6.506,2.638,0.262,85.303,-1.628,-1.958,291.554,64.801,85870.607,41.549,110.276
内蒙古,呼伦贝尔市,10.728,12.351,2.386,2.143,0.195,60.021,-0.801,-1.733,289.684,79.798,93455.961,49.636,121.171
内蒙古,呼和浩特市,23.287,39.363,10.247,7.638,0.545,103.984,-0.967,-1.521,293.371,56.672,86166.536,40.578,111.513
