province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,19.899,32.269,5.68,14.5,0.46,74.496,-2.146,-6.989,301.618,80.772,100153.148,31.173,121.42
云南,临沧市,9.472,12.719,2.564,3.053,0.359,42.071,4.443,1.046,292.69,87.752,83412.31,23.935,99.686
云南,丽江市,10.859,17.343,4.054,3.904,0.41,43.178,3.579,0.799,289.9,77.218,74276.782,26.96,100.515
云南,保山市,9.526,16.877,4.365,4.311,0.371,42.879,3.47,1.326,291.457,91.503,81422.337,24.953,98.962
云南,大理白族自治州,8.867,16.04,3.388,3.918,0.37,44.291,4.693,0.716,290.746,83.886,77694.899,25.726,100.053
云南,德宏傣族景颇族自治州,11.281,15.554,5.475,3.32,0.202,43.982,2.317,1.253,293.133,92.525,85547.289,24.535,98.052
云南,怒江傈僳族自治州,10.058,15.234,1.529,1.669,0.262,41.649,3.16,0.168,286.309,95.734,72548.395,26.916,98.885
云南,文山壮族苗族自治州,15.527,22.445,5.55,5.505,0.354,44.396,2.107,0.756,294.87,84.718,85816.009,23.696,104.735
云南,昆明市,16.122,24.986,6.361,10.596,0.482,38.487,3.299,1.604,291.938,82.261,78744.232,25.384,102.863
云南,昭通市,20.114,32.731,7.837,7.272,0.493,62.202,-0.459,0.836,294.765,79.596,83371.308,27.667,103.985
云南,普洱市,7.983,11.316,2.164,2.819,0.29,39.736,3.59,1.3,293.973,85.115,85413.093,23.159,100.718
云南,曲靖市,21.302,30.146,7.737,10.335,0.462,48.239,0.667,2.2,292.015,84.725,79501.545,25.737,103.929
云南,楚雄彝族自治州,10.098,14.622,3.365,3.501,0.363,44.244,4.607,1.555,293.288,76.634,80437.67,25.328,101.567
云南,玉溪市,9.904,14.81,3.246,4.891,0.282,42.37,4.149,0.93,293.813,81.62,82903.048,24.136,102.217
云南,红河哈尼族彝族自治州,10.379,15.593,4.165,4.507,0.267,41.073,3.466,1.0,293.991,85.187,84541.338,23.451,103.034
云南,西双版纳傣族自治州,7.935,14.356,2.713,3.403,0.306,34.747,3.079,1.97,294.712,87.745,88376.669,21.939,100.912
云南,迪庆藏族自治州,9.264,15.566,1.803,1.93,0.424,43.411,4.67,0.582,283.938,90.297,67157.448,27.957,99.459
内蒙古,乌兰察布市,42.801,58.94,17.03,7.046,0.51,111.235,1.088,7.228,298.132,59.149,85638.466,41.691,112.44
内蒙古,乌海市,24.539,43.184,15.801,9.362,0.534,83.642,-3.089,9.845,300.112,53.478,86874.004,39.396,106.856
内蒙古,兴安盟,17.502,22.181,5.501,2.92,0.225,85.274,-0.982,4.882,297.964,61.417,94109.825,46.244,121.341
内蒙古,包头市,41.845,59.785,15.375,8.872,0.549,106.789,0.567,8.824,299.16,53.709,85475.322,41.549,110.276
内蒙古,呼伦贝尔市,12.374,14.474,2.937,1.919,0.179,66.478,-1.86,0.182,293.253,66.949,92967.331,49.636,121.171
内蒙古,呼和浩特市,37.803,64.231,11.352,12.275,0.859,111.539,-0.989,6.114,297.613,63.359,85988.293,40.578,111.513
内蒙古,巴彦淖尔市,30.166,36.913,11.953,3.754,0.305,91.72,-0.526,9.306,300.772,49.552,86553.84,41.446,107.582
内蒙古,赤峰市,34.656,49.172,9.35,4.398,0.409,95.527,1.325,4.117,300.437,57.026,91417.249,43.226,118.892
内蒙古,通辽市,17.743,28.005,7.068,6.401,0.298,95.892,-1.946,4.01,302.327,47.835,97048.692,43.814,121.591
内蒙古,鄂尔多斯市,30.09,48.53,13.063,4.395,0.495,102.243,-2.018,8.683,299.165,57.061,86432.811,39.407,108.63
内蒙古,锡林郭勒盟,41.751,51.794,15.231,2.956,0.303,101.806,2.129,6.762,300.489,52.153,88517.341,44.179,115.482
内蒙古,阿拉善盟,25.665,28.646,6.432,2.146,0.192,78.933,1.101,2.255,301.217,42.273,86458.034,40.473,102.467
北京,北京市,67.469,93.262,5.036,18.287,1.161,135.892,-0.89,1.461,302.003,66.307,97023.275,40.158,116.395
台湾,台湾省,24.921,28.106,7.458,17.838,0.178,76.361,2.679,0.833,297.692,76.671,92173.047,23.757,120.975
吉林,吉林市,9.721,13.507,2.47,6.103,0.262,82.036,-2.037,-0.882,296.631,59.985,96563.73,43.573,126.859
吉林,四平市,11.509,23.317,2.645,11.581,0.327,90.224,-3.536,0.452,299.447,51.697,98631.08,43.472,124.386
吉林,延边朝鲜族自治州,10.627,15.037,2.427,4.426,0.257,82.653,-0.917,0.036,295.127,66.27,93809.628,43.141,129.147
吉林,松原市,9.562,20.553,2.638,6.662,0.293,82.717,-3.335,2.683,299.247,48.868,99004.73,44.785,124.496
吉林,白城市,11.866,21.477,5.811,4.878,0.242,82.784,-2.778,4.139,300.827,49.666,98994.047,45.35,123.031
吉林,白山市,13.663,19.451,4.571,6.862,0.404,87.251,-0.63,-0.529,296.384,67.836,91936.925,42.063,127.256
吉林,辽源市,12.045,21.18,3.491,13.989,0.378,85.503,-2.412,-0.628,297.525,58.445,96881.602,42.836,125.32
吉林,通化市,13.295,22.016,5.546,10.082,0.477,86.244,-1.394,-1.287,297.72,64.299,95157.395,41.939,125.927
吉林,长春市,10.767,22.345,2.401,11.271,0.325,82.309,-2.865,0.209,297.44,55.249,98620.133,44.268,125.611
四川,乐山市,24.443,33.306,6.193,8.499,0.468,67.978,0.318,-2.128,295.8,88.779,88604.366,29.218,103.569
四川,内江市,13.979,23.771,6.85,11.215,0.486,70.943,-1.804,-0.537,301.115,75.383,95298.956,29.62,104.95
四川,凉山彝族自治州,20.563,26.451,7.502,5.823,0.586,50.568,0.722,1.789,289.353,82.143,73817.325,27.883,102.065
四川,南充市,14.211,27.217,7.992,16.214,0.537,57.867,-4.334,1.071,301.257,69.292,95445.617,31.19,106.199
四川,宜宾市,18.795,29.469,5.439,10.085,0.58,70.013,1.412,-1.601,299.952,78.799,93738.568,28.573,104.621
四川,巴中市,16.694,29.45,7.511,10.081,0.416,52.016,-3.828,1.743,298.799,71.369,91485.685,32.033,107.031
四川,广元市,16.212,28.649,10.621,8.384,0.437,52.906,-3.59,1.701,297.029,81.736,90615.74,32.261,105.788
四川,广安市,14.138,25.192,6.761,13.05,0.488,64.836,-3.711,3.284,302.413,62.819,95441.98,30.43,106.628
四川,德阳市,13.357,25.993,7.616,13.502,0.487,54.818,-2.295,-2.635,297.544,84.503,92027.872,31.13,104.436
四川,成都市,14.31,25.001,8.604,13.73,0.472,58.444,-2.0,-3.104,297.708,83.18,92145.293,30.64,103.929
