province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,5.909,21.188,3.95,12.714,0.308,43.538,-7.758,4.643,301.127,86.301,100562.47,31.173,121.42
云南,临沧市,19.295,25.579,4.871,3.53,0.493,59.96,-0.832,1.451,293.513,80.36,83510.595,23.935,99.686
云南,丽江市,35.302,51.34,12.624,4.797,0.648,78.966,-0.454,1.907,288.697,81.194,74529.556,26.96,100.515
云南,保山市,13.918,23.486,4.322,5.095,0.556,46.622,-0.748,1.357,292.377,84.62,81531.382,24.953,98.962
云南,大理白族自治州,24.743,41.318,8.899,6.028,0.551,67.786,-0.634,2.03,290.575,81.34,77893.361,25.726,100.053
云南,德宏傣族景颇族自治州,15.357,18.226,3.246,3.937,0.394,37.035,0.413,0.524,294.04,88.698,85614.166,24.535,98.052
云南,怒江傈僳族自治州,23.509,33.024,5.13,2.551,0.434,57.631,-0.05,2.323,286.91,91.118,72691.965,26.916,98.885
云南,文山壮族苗族自治州,34.421,46.759,13.456,7.23,0.551,83.314,-0.863,-3.162,293.958,70.855,86009.443,23.696,104.735
云南,昆明市,38.415,55.33,13.122,16.079,0.563,91.532,-2.259,-0.179,290.876,66.877,78978.625,25.384,102.863
云南,昭通市,31.174,51.654,10.153,7.218,0.603,94.82,-1.191,0.539,293.487,67.643,83720.725,27.667,103.985
云南,普洱市,22.637,31.149,6.199,3.746,0.458,70.256,-1.165,0.745,294.388,77.603,85514.284,23.159,100.718
云南,曲靖市,32.62,50.142,12.475,10.322,0.538,94.802,-2.22,-1.375,290.497,71.395,79746.604,25.737,103.929
云南,楚雄彝族自治州,42.335,56.302,13.756,10.128,0.557,82.904,-0.743,1.461,292.676,67.254,80683.028,25.328,101.567
云南,玉溪市,38.582,50.341,11.453,8.662,0.493,93.279,-2.056,0.438,293.361,66.817,83097.023,24.136,102.217
云南,红河哈尼族彝族自治州,36.649,50.095,14.594,6.728,0.531,95.397,-1.728,-0.651,293.828,69.167,84705.645,23.451,103.034
云南,西双版纳傣族自治州,12.914,21.126,4.369,4.347,0.48,55.294,-0.346,0.522,294.91,85.516,88422.363,21.939,100.912
云南,迪庆藏族自治州,29.972,41.96,7.715,3.189,0.426,74.361,1.359,2.956,284.028,89.778,67321.22,27.957,99.459
内蒙古,乌兰察布市,29.152,44.992,9.879,8.901,0.463,85.309,0.196,1.879,291.521,65.643,85862.019,41.691,112.44
内蒙古,乌海市,35.046,58.119,22.256,18.004,0.924,102.905,-2.205,4.382,297.458,50.469,87163.191,39.396,106.856
内蒙古,兴安盟,8.928,11.088,2.149,2.488,0.203,66.673,-0.182,-0.38,292.046,65.702,94659.528,46.244,121.341
内蒙古,包头市,23.962,34.674,7.862,7.801,0.386,80.585,-1.619,0.788,291.088,62.792,85769.535,41.549,110.276
内蒙古,呼伦贝尔市,12.026,14.09,2.56,2.109,0.2,62.907,0.466,-0.41,290.867,74.026,93469.023,49.636,121.171
内蒙古,呼和浩特市,39.469,67.881,12.618,16.635,0.816,108.384,0.116,2.652,294.423,54.547,86123.537,40.578,111.513
内蒙古,巴彦淖尔市,15.357,19.987,5.394,4.522,0.237,69.935,-4.029,-1.834,292.311,57.691,87032.385,41.446,107.582
内蒙古,赤峰市,18.07,23.38,5.749,4.807,0.27,77.069,-1.339,1.077,292.637,71.133,91788.046,43.226,118.892
内蒙古,通辽市,11.404,16.318,4.201,4.891,0.237,73.436,-1.196,0.195,294.869,62.407,97574.393,43.814,121.591
内蒙古,鄂尔多斯市,35.028,53.571,14.149,7.339,0.616,107.313,-0.829,4.684,295.899,51.23,86661.449,39.407,108.63
内蒙古,锡林郭勒盟,15.688,18.353,5.566,2.34,0.198,75.182,-1.097,1.772,291.757,61.966,88929.349,44.179,115.482
内蒙古,阿拉善盟,35.031,42.199,5.488,2.395,0.222,80.199,-7.149,-1.031,295.721,41.831,87050.356,40.473,102.467
北京,北京市,62.335,91.329,8.211,23.522,0.901,130.154,-1.677,2.386,297.101,74.624,97338.635,40.158,116.395
台湾,台湾省,9.955,12.327,4.247,10.787,0.141,40.125,-0.17,7.651,295.983,88.789,92069.807,23.757,120.975
吉林,吉林市,15.94,24.887,4.847,9.542,0.35,58.889,1.58,1.007,290.572,86.76,96923.761,43.573,126.859
吉林,四平市,10.444,17.975,2.287,8.032,0.303,63.73,0.262,-0.681,293.952,70.14,99081.236,43.472,124.386
吉林,延边朝鲜族自治州,17.176,23.801,5.747,4.53,0.257,59.176,3.042,0.175,289.853,85.52,94069.585,43.141,129.147
吉林,松原市,10.919,16.667,2.633,2.779,0.256,61.381,0.472,-2.002,292.779,75.297,99433.598,44.785,124.496
吉林,白城市,9.716,12.748,2.663,3.117,0.213,63.481,-0.549,-1.623,294.106,66.09,99549.148,45.35,123.031
吉林,白山市,20.85,31.807,9.346,6.902,0.478,63.427,1.838,0.306,290.142,83.189,92276.438,42.063,127.256
吉林,辽源市,10.936,20.845,2.831,9.978,0.401,60.916,1.206,-0.693,292.913,72.212,97294.509,42.836,125.32
吉林,通化市,18.085,31.299,7.728,7.657,0.593,59.722,0.535,-0.523,292.086,79.031,95582.277,41.939,125.927
吉林,长春市,12.96,22.968,2.429,8.094,0.326,56.309,1.702,-0.877,292.039,80.448,98987.827,44.268,125.611
四川,乐山市,42.165,58.765,10.308,10.556,0.651,89.853,-0.52,1.204,296.681,67.537,88943.46,29.218,103.569
四川,内江市,50.127,78.705,11.358,24.238,0.895,100.705,-0.25,1.264,301.581,57.07,95707.905,29.62,104.95
四川,凉山彝族自治州,42.18,54.577,13.757,4.84,0.757,82.964,-0.601,1.9,288.032,78.403,74088.435,27.883,102.065
四川,南充市,46.365,73.143,9.824,23.147,0.778,98.434,-2.735,0.241,301.311,51.767,95747.3,31.19,106.199
四川,宜宾市,39.493,57.788,9.437,14.076,0.665,98.563,-0.335,0.794,300.434,56.538,94144.137,28.573,104.621
四川,巴中市,29.329,44.566,8.379,11.684,0.487,89.201,-2.889,0.831,298.614,51.523,91734.153,32.033,107.031
四川,广元市,30.69,50.62,11.686,11.932,0.603,86.665,-2.072,1.563,297.474,59.028,90874.769,32.261,105.788
四川,广安市,55.866,85.401,10.592,28.268,0.799,108.322,-1.073,1.46,301.903,48.706,95762.996,30.43,106.628
四川,德阳市,40.449,71.543,9.653,18.153,0.717,103.507,-0.342,0.692,299.119,61.122,92328.408,31.13,104.436
四川,成都市,36.224,62.802,10.407,21.206,0.675,98.853,-0.097,0.211,299.4,60.746,92463.998,30.64,103.929
四川,攀枝花市,44.673,60.387,21.402,11.413,0.999,83.409,-0.483,0.155,293.641,62.815,81199.63,26.791,101.734
四川,泸州市,34.112,48.59,8.251,14.108,0.518,90.314,-1.545,1.741,299.227,59.679,92624.895,28.424,105.675
四川,甘孜藏族自治州,30.922,35.087,5.876,1.458,0.234,82.251,1.886,3.726,281.711,82.279,61408.302,30.936,100.009
四川,眉山市,35.246,60.547,11.044,17.054,0.759,90.457,-0.48,0.714,299.401,64.46,92900.885,29.912,103.766
四川,绵阳市,43.891,67.205,11.225,12.236,0.62,101.393,-0.8,2.054,295.099,71.595,87378.872,31.86,104.704
四川,自贡市,51.395,74.463,10.54,21.012,0.891,95.706,-0.556,0.451,301.338,59.2,95684.008,29.307,104.659
四川,资阳市,43.382,79.346,10.553,19.603,0.775,105.335,0.157,1.447,301.922,56.71,95933.597,30.102,105.149
四川,达州市,38.173,55.206,10.652,22.269,0.53,89.972,-2.868,0.921,299.882,52.777,93242.596,31.335,107.636
四川,遂宁市,48.127,87.281,9.73,23.414,0.82,104.757,-0.774,0.678,302.016,56.141,96155.042,30.642,105.457
四川,阿坝藏族羌族自治州,33.524,44.417,9.32,2.093,0.307,80.011,0.501,5.614,283.459,84.026,65621.172,32.406,102.61
四川,雅安市,39.879,54.618,12.964,4.698,0.468,88.129,-0.987,0.233,290.196,84.502,79793.769,29.932,102.689
天津,天津市,33.128,60.69,12.848,27.377,0.908,127.593,-2.785,2.805,298.722,63.411,100899.649,39.315,117.308
宁夏,中卫市,34.539,45.649,12.564,5.042,0.63,98.131,-1.304,8.382,295.004,58.122,83087.262,37.018,105.509
宁夏,吴忠市,31.94,43.65,10.736,5.033,0.406,104.508,-2.329,8.381,295.494,52.769,84676.08,37.454,106.577
宁夏,固原市,36.686,47.353,10.206,11.715,0.531,102.537,-1.454,8.458,291.307,67.436,80746.27,35.905,106.183
宁夏,石嘴山市,33.492,58.143,12.497,13.267,0.769,109.964,-1.119,3.904,296.601,53.842,86278.939,39.013,106.499
宁夏,银川市,32.433,53.444,8.801,11.773,0.567,108.304,-2.564,4.779,296.966,51.705,86529.681,38.287,106.342
安徽,亳州市,21.366,50.235,10.548,16.615,0.594,94.127,-3.037,-5.05,299.534,76.826,100325.671,33.44,116.162
安徽,六安市,25.694,44.568,6.973,16.641,0.499,74.636,-1.864,-4.52,298.264,87.32,97825.182,31.617,116.209
安徽,合肥市,21.044,38.547,5.446,18.317,0.561,69.159,-2.976,-3.491,300.805,81.948,100031.818,31.766,117.359
安徽,安庆市,20.925,33.085,7.429,10.436,0.465,72.155,-3.977,-6.731,300.269,78.842,98094.763,30.557,116.473
安徽,宣城市,16.65,28.723,5.571,14.377,0.542,56.231,-5.563,0.013,300.319,82.614,98061.86,30.676,118.846
安徽,宿州市,20.676,42.811,8.538,17.563,0.527,86.309,-2.987,-4.493,299.458,83.041,100269.411,33.844,117.23
安徽,池州市,22.836,36.304,7.987,14.322,0.619,59.99,-3.831,-4.423,300.118,84.651,98221.605,30.296,117.379
安徽,淮北市,22.688,49.69,12.182,21.354,0.612,90.319,-3.117,-4.952,299.526,81.321,100319.212,33.722,116.747
安徽,淮南市,24.629,47.053,9.183,19.116,0.527,72.104,-2.932,-5.062,299.907,83.333,100267.8,32.463,116.746
安徽,滁州市,19.29,34.047,5.655,16.16,0.431,63.877,-4.17,-1.866,300.834,82.611,99997.405,32.55,118.076
安徽,芜湖市,22.938,38.852,7.294,20.43,0.716,64.225,-4.69,-2.026,301.18,82.71,100142.741,31.167,118.162
安徽,蚌埠市,22.597,40.002,6.68,13.672,0.449,76.008,-2.918,-4.432,299.793,84.185,100286.391,33.121,117.263
安徽,铜陵市,25.124,41.123,8.16,20.396,0.689,63.739,-3.24,-4.511,301.044,81.857,99978.234,30.883,117.531
安徽,阜阳市,18.959,52.755,10.125,14.706,0.609,92.035,-3.003,-5.135,299.68,74.733,100283.963,32.937,115.723
安徽,马鞍山市,22.072,38.169,6.786,20.689,0.67,70.157,-5.427,-0.816,301.374,81.958,100189.342,31.622,118.386
安徽,黄山市,13.942,26.998,6.148,8.603,0.581,48.501,-5.689,-1.83,299.505,82.136,96090.15,29.869,118.09
山东,东营市,24.221,49.559,12.35,14.983,0.504,111.698,-4.461,0.343,297.456,71.232,100979.572,37.57,118.572
山东,临沂市,14.403,37.242,6.788,16.35,0.394,78.091,-6.22,-4.57,297.534,87.111,99020.257,35.289,118.27
山东,威海市,18.047,32.501,7.474,11.209,0.484,102.978,-5.947,-2.27,297.419,76.093,100410.671,37.148,122.028
山东,德州市,28.59,65.632,11.744,28.799,0.705,117.711,-4.433,0.299,298.557,60.752,100778.377,37.233,116.679
山东,日照市,14.632,35.813,5.87,12.489,0.348,82.45,-6.251,-4.281,297.107,92.335,99181.408,35.566,119.108
山东,枣庄市,14.362,39.323,8.26,18.632,0.424,83.858,-6.156,-4.336,298.749,79.382,99660.212,34.925,117.383
山东,泰安市,19.529,51.443,8.326,23.236,0.559,101.644,-5.435,-2.416,298.226,64.888,98995.281,35.993,117.04
山东,济南市,22.808,61.177,10.408,29.986,0.64,105.155,-5.473,-1.02,297.937,62.088,99036.923,36.639,117.254
山东,济宁市,19.786,51.927,10.051,24.163,0.617,98.847,-4.765,-3.296,298.679,69.154,100158.138,35.375,116.697
山东,淄博市,23.08,55.675,10.824,25.765,0.66,95.29,-5.74,-0.712,296.532,74.098,98475.532,36.623,118.062
山东,滨州市,26.609,56.543,14.493,24.691,0.696,105.656,-4.707,0.574,297.766,66.181,100899.527,37.516,117.852
山东,潍坊市,19.687,45.851,7.818,17.009,0.475,92.3,-4.99,-1.353,296.592,81.491,99863.338,36.53,119.092
山东,烟台市,18.285,36.539,7.094,14.597,0.453,91.671,-5.967,-0.921,296.949,73.131,99918.055,37.25,120.789
山东,聊城市,36.369,78.88,12.159,30.528,0.872,130.561,-3.398,-1.226,298.666,62.435,100519.032,36.458,115.863
山东,菏泽市,26.417,66.011,11.996,27.556,0.844,117.371,-3.544,-3.71,298.541,65.492,100312.972,35.134,115.69
山东,青岛市,13.375,31.993,4.803,11.588,0.382,91.909,-6.664,-2.101,297.51,82.41,100387.164,36.46,120.172
山西,临汾市,48.917,78.32,12.595,16.497,0.992,147.488,-1.858,3.253,295.867,56.879,89739.527,36.227,111.398
山西,吕梁市,64.431,85.823,15.236,19.834,0.958,115.708,-1.011,4.258,295.279,50.771,87467.243,37.663,111.27
山西,大同市,61.969,102.754,13.717,14.862,0.997,123.213,0.226,4.417,293.778,72.663,87117.049,39.911,113.713
山西,太原市,78.332,116.698,10.119,24.471,1.098,120.847,-1.489,2.129,294.385,65.355,87415.216,37.967,112.321
山西,忻州市,64.838,95.153,12.247,12.229,0.933,125.537,-0.875,4.304,293.791,66.596,85997.585,38.877,112.391
山西,晋中市,72.393,102.944,9.314,15.811,1.046,145.309,-1.447,2.42,294.59,67.006,88307.99,37.328,112.997
山西,晋城市,57.015,95.179,10.794,21.337,0.98,154.922,-2.952,1.25,295.202,66.9,90136.22,35.625,112.752
山西,朔州市,56.189,95.494,12.563,15.98,1.108,116.478,0.198,5.165,294.31,66.402,86436.895,39.619,112.655
山西,运城市,42.577,70.749,9.961,13.896,0.813,170.339,-4.604,2.348,298.695,51.245,93657.062,35.205,111.071
山西,长治市,64.798,98.804,10.045,17.488,1.064,147.897,-2.318,0.794,294.406,66.836,88580.693,36.48,112.915
山西,阳泉市,84.452,117.911,11.424,15.949,1.199,144.874,-1.727,1.364,294.632,76.123,90142.117,38.031,113.512
广东,东莞市,29.906,40.174,7.112,35.638,1.05,58.763,1.786,2.503,300.624,82.327,99711.282,22.931,113.81
广东,中山市,28.42,38.687,6.834,23.03,0.932,66.367,1.784,1.859,300.608,81.738,99736.112,22.5,113.383
广东,云浮市,22.793,35.744,11.463,12.731,0.887,61.242,1.83,-2.104,299.584,81.892,97807.51,22.776,111.818
广东,佛山市,20.305,32.492,8.579,30.195,0.925,49.571,1.679,0.011,300.925,80.18,99736.543,23.035,112.979
广东,广州市,27.046,36.704,7.851,32.91,0.946,48.209,0.945,0.917,300.204,84.503,98860.063,23.339,113.525
广东,惠州市,29.049,41.194,6.983,21.551,0.902,69.659,1.001,2.376,299.478,86.251,97946.585,23.244,114.485
广东,揭阳市,25.779,34.798,8.322,10.426,1.001,97.23,0.445,2.664,299.707,86.052,98558.566,23.323,116.123
广东,梅州市,22.481,33.598,8.653,10.975,0.946,75.532,-1.643,2.631,298.765,87.64,96572.671,24.169,116.07
广东,汕头市,23.938,33.729,8.303,11.177,0.834,98.088,0.247,2.824,300.33,85.409,99652.072,23.339,116.614
广东,汕尾市,28.524,40.09,7.568,9.285,0.768,106.754,1.717,2.978,299.55,86.215,98299.911,23.024,115.527
广东,江门市,27.868,39.184,9.53,13.633,0.804,76.209,1.953,0.438,300.361,81.99,99205.954,22.289,112.676
广东,河源市,23.905,36.994,8.074,12.366,0.88,68.149,-0.466,1.776,299.02,87.122,96730.345,24.021,114.969
广东,深圳市,28.794,42.339,6.703,29.663,0.942,75.271,2.378,3.07,300.134,83.616,99272.616,22.667,114.143
广东,清远市,19.975,31.568,11.449,13.434,0.767,54.716,-0.452,-3.262,299.431,82.944,96262.423,24.295,112.871
广东,湛江市,28.285,42.424,11.252,9.276,0.811,94.131,2.525,-1.882,301.427,75.275,99708.708,21.091,110.163
广东,潮州市,22.839,32.997,7.818,12.972,0.948,83.831,-1.336,2.209,299.034,90.218,98031.796,23.755,116.754
广东,珠海市,32.247,43.378,8.642,11.853,0.688,97.148,1.798,1.808,300.538,83.792,99840.552,22.095,113.317
广东,肇庆市,19.759,32.011,10.594,13.753,0.783,56.722,1.204,-2.005,299.83,81.688,97874.012,23.505,112.199
广东,茂名市,29.584,43.147,11.973,9.991,0.916,89.765,0.643,-1.805,299.883,80.27,97925.583,22.013,110.952
广东,阳江市,30.057,42.14,11.898,9.66,0.818,85.222,1.512,-0.775,299.972,81.808,98412.691,22.042,111.786
广东,韶关市,18.436,30.004,9.566,9.712,0.963,55.432,-1.403,-2.762,299.318,83.558,95487.991,24.785,113.819
广西,北海市,30.38,46.079,12.726,10.032,0.985,83.015,0.974,-4.055,301.786,69.03,99767.618,21.674,109.37
广西,南宁市,29.298,41.792,9.588,10.892,0.79,73.979,0.278,-4.062,300.396,73.591,98044.271,23.051,108.469
广西,崇左市,33.163,46.348,9.501,7.344,0.625,68.031,0.396,-4.009,299.842,70.87,96870.145,22.483,107.291
广西,来宾市,25.749,36.143,10.509,6.646,0.73,77.16,-0.735,-4.506,299.746,76.037,96866.358,23.859,109.417
广西,柳州市,23.266,32.333,10.667,5.356,0.597,73.42,-1.127,-5.86,299.78,73.985,96314.061,24.956,109.372
广西,桂林市,25.897,37.096,12.314,8.117,0.644,65.303,-2.375,-5.868,298.638,78.885,94702.684,25.353,110.513
广西,梧州市,24.636,36.001,12.514,9.533,0.88,64.334,0.361,-3.445,299.602,79.601,97570.219,23.484,110.996
广西,河池市,23.066,32.174,9.443,3.662,0.515,72.319,-1.289,-4.799,298.373,76.066,94150.841,24.628,107.843
广西,玉林市,28.846,41.518,12.738,9.493,1.01,81.368,0.24,-3.948,300.08,76.872,98011.4,22.452,110.164
广西,百色市,28.463,39.031,11.597,5.454,0.609,75.021,-0.155,-3.745,297.402,70.797,92222.066,23.981,106.292
广西,贵港市,25.335,36.031,11.638,8.635,0.889,77.897,-0.028,-3.195,300.579,74.132,98427.156,23.322,110.021
广西,贺州市,23.485,34.786,13.383,8.903,0.753,60.251,-0.987,-4.99,299.214,79.924,95794.731,24.364,111.394
广西,钦州市,32.477,46.087,11.141,10.362,0.928,78.943,0.702,-4.743,301.237,70.694,99095.071,22.173,109.01
广西,防城港市,35.998,48.146,10.192,8.385,0.746,76.094,1.589,-4.823,300.376,71.277,97625.84,21.88,108.002
新疆,乌鲁木齐市,25.086,33.886,2.408,7.619,0.224,70.882,-0.124,1.498,292.991,34.869,83864.931,43.746,87.818
新疆,五家渠市,25.663,37.957,4.83,9.263,0.29,76.493,1.803,-0.077,300.423,28.98,95517.583,44.363,87.517
新疆,伊犁哈萨克自治州,8.536,10.479,1.94,2.461,0.212,73.482,1.693,0.336,285.078,65.365,80264.15,43.438,82.146
新疆,克孜勒苏柯尔克孜自治州,4.333,10.568,0.409,0.856,0.182,81.089,1.507,-1.923,281.056,53.799,70499.465,39.661,75.949
新疆,克拉玛依市,15.441,21.684,2.804,4.494,0.369,79.408,0.553,-3.395,300.397,29.542,96330.056,45.457,85.207
新疆,北屯市,13.4,19.48,2.196,3.514,0.256,60.318,-0.808,-2.83,295.898,33.662,94665.708,47.27,87.868
新疆,博尔塔拉蒙古自治州,23.727,25.941,1.877,1.642,0.171,70.476,3.081,-0.293,289.916,50.392,85794.679,44.714,82.114
新疆,双河市,28.536,32.678,2.534,2.39,0.176,66.948,1.248,-6.508,297.92,36.47,96956.77,44.87,82.474
新疆,可克达拉市,11.522,16.256,3.918,5.23,0.328,76.364,-0.336,0.37,294.448,48.956,94210.74,43.918,80.786
新疆,和田地区,49.807,51.519,0.455,0.589,0.128,62.911,-0.31,-2.08,287.972,44.517,73809.752,37.059,80.934
新疆,哈密市,26.146,32.078,1.439,3.707,0.215,66.598,-6.467,1.818,297.545,25.563,87659.699,43.042,93.517
新疆,喀什地区,23.246,30.28,0.82,1.628,0.172,63.742,1.548,0.689,286.472,55.961,75949.187,38.125,77.178
新疆,图木舒克市,22.985,23.213,1.03,0.95,0.13,54.575,0.592,1.437,294.48,49.63,88693.23,39.892,79.182
新疆,塔城地区,16.431,17.946,1.716,1.822,0.203,67.854,1.215,-1.939,293.207,44.345,88983.616,45.642,84.789
新疆,巴音郭楞蒙古自治州,41.753,43.387,1.092,0.844,0.125,68.329,-2.436,-1.498,292.281,38.695,78732.274,39.463,87.481
新疆,新星市,14.04,41.875,1.985,9.785,0.425,62.5,-9.16,3.725,302.02,18.7,91760.49,42.75,93.68
新疆,昆玉市,64.273,74.433,0.867,1.453,0.143,60.027,-1.903,-2.02,296.99,35.76,86407.93,37.457,79.093
新疆,昌吉回族自治州,30.847,33.807,2.001,3.493,0.163,66.693,-0.413,1.074,296.606,31.102,89202.416,44.342,88.608
