province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,23.33,42.782,5.79,31.42,0.628,32.574,0.223,-5.846,287.463,91.788,102058.005,31.173,121.42
云南,临沧市,16.0,22.022,4.351,5.835,0.439,54.921,2.831,1.906,286.542,75.039,84218.131,23.935,99.686
云南,丽江市,9.098,13.535,3.314,5.514,0.515,67.633,4.931,2.147,279.582,47.183,74737.026,26.96,100.515
云南,保山市,14.994,25.904,4.494,7.895,0.412,53.245,2.24,1.272,283.957,71.046,82154.348,24.953,98.962
云南,大理白族自治州,10.512,17.718,4.116,5.84,0.478,65.316,4.897,2.205,281.578,62.436,78321.519,25.726,100.053
云南,德宏傣族景颇族自治州,19.13,27.407,6.902,7.693,0.38,55.568,0.0,0.607,286.703,69.832,86379.76,24.535,98.052
云南,怒江傈僳族自治州,7.889,11.456,1.531,2.132,0.238,69.956,2.463,1.541,276.905,60.441,72905.744,26.916,98.885
云南,文山壮族苗族自治州,24.943,34.104,11.182,7.789,0.53,53.001,1.543,1.584,288.617,79.475,86875.769,23.696,104.735
云南,昆明市,15.682,26.458,8.469,15.667,0.641,54.227,5.918,3.565,283.056,69.638,79473.693,25.384,102.863
云南,昭通市,38.975,71.148,12.438,12.07,0.675,50.649,-0.573,-0.162,279.391,78.692,84429.158,27.667,103.985
云南,普洱市,13.633,19.909,3.857,7.041,0.338,48.985,1.653,1.016,288.605,76.419,86297.95,23.159,100.718
云南,曲靖市,12.953,26.764,9.015,13.22,0.521,54.916,4.499,3.372,283.037,70.097,80248.267,25.737,103.929
云南,楚雄彝族自治州,15.928,20.498,5.604,7.504,0.584,59.929,4.859,3.386,284.211,65.865,81228.614,25.328,101.567
云南,玉溪市,12.967,17.624,4.687,7.561,0.404,57.149,3.463,1.978,286.44,74.012,83796.427,24.136,102.217
云南,红河哈尼族彝族自治州,15.384,21.659,6.758,5.694,0.366,56.661,2.154,1.88,288.516,78.836,85486.441,23.451,103.034
云南,西双版纳傣族自治州,18.045,35.785,6.597,10.768,0.36,36.177,0.447,1.211,291.545,80.171,89279.199,21.939,100.912
云南,迪庆藏族自治州,7.37,8.691,1.603,1.77,0.27,71.345,5.719,1.435,273.242,60.901,67256.796,27.957,99.459
内蒙古,乌兰察布市,7.705,22.901,5.588,6.369,0.31,55.37,5.576,0.112,260.536,47.242,86303.744,41.691,112.44
内蒙古,乌海市,23.375,91.269,21.607,24.992,0.629,48.261,-0.496,1.47,265.235,42.42,88261.909,39.396,106.856
内蒙古,兴安盟,2.864,3.579,2.516,1.43,0.238,54.598,7.449,-3.147,257.056,42.504,95440.258,46.244,121.341
内蒙古,包头市,7.328,19.269,5.325,9.482,0.302,50.595,5.015,1.423,260.399,44.105,86310.992,41.549,110.276
内蒙古,呼伦贝尔市,1.769,1.878,2.47,1.55,0.225,51.484,6.594,-2.056,250.327,58.333,93842.528,49.636,121.171
内蒙古,呼和浩特市,18.533,63.372,9.824,19.494,0.562,46.394,5.283,0.442,261.622,41.878,86789.233,40.578,111.513
内蒙古,巴彦淖尔市,5.373,11.818,3.509,3.715,0.226,54.675,4.048,1.856,262.013,43.774,87800.852,41.446,107.582
内蒙古,赤峰市,3.908,8.568,3.399,2.885,0.264,56.328,4.835,-2.644,261.51,43.78,92569.482,43.226,118.892
内蒙古,通辽市,6.048,9.191,3.798,3.096,0.248,50.872,3.78,-3.735,263.864,32.19,98959.988,43.814,121.591
内蒙古,鄂尔多斯市,9.978,27.673,8.107,9.775,0.286,53.553,2.417,1.117,264.519,42.766,87589.537,39.407,108.63
内蒙古,锡林郭勒盟,0.967,1.727,1.679,0.814,0.197,60.421,4.909,-0.966,258.248,50.93,89492.106,44.179,115.482
内蒙古,阿拉善盟,6.851,14.405,2.752,2.645,0.198,56.593,1.748,1.234,264.759,46.945,87993.863,40.473,102.467
北京,北京市,12.879,45.012,4.034,16.475,0.327,40.882,1.934,-2.615,271.414,24.572,98958.621,40.158,116.395
台湾,台湾省,13.471,17.207,8.35,24.364,0.2,52.437,-0.647,-1.084,293.979,65.124,93393.67,23.757,120.975
吉林,吉林市,10.679,19.042,5.87,6.314,0.364,50.727,5.219,-2.67,263.799,41.503,97952.864,43.573,126.859
吉林,四平市,10.66,17.188,4.117,5.618,0.367,49.32,3.689,-3.725,264.82,27.86,100542.349,43.472,124.386
吉林,延边朝鲜族自治州,10.206,14.849,5.206,5.495,0.298,52.745,6.386,-3.294,263.452,56.018,94555.756,43.141,129.147
吉林,松原市,8.142,12.166,3.93,4.724,0.309,46.837,5.944,-3.185,263.099,29.794,100884.765,44.785,124.496
吉林,白城市,7.33,9.103,3.764,3.236,0.295,48.09,5.971,-3.124,262.273,30.135,101049.964,45.35,123.031
吉林,白山市,13.605,20.364,8.019,9.711,0.453,46.511,2.986,-3.593,262.674,63.507,92704.67,42.063,127.256
吉林,辽源市,14.794,23.061,5.092,7.52,0.431,49.908,3.214,-3.915,264.573,36.15,98465.122,42.836,125.32
吉林,通化市,13.63,23.019,7.25,8.747,0.481,48.516,1.771,-5.443,264.907,50.108,96458.304,41.939,125.927
吉林,长春市,10.658,18.668,4.481,6.013,0.388,47.338,5.377,-2.943,263.779,30.601,100355.512,44.268,125.611
