province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,30.742,59.848,7.122,46.348,0.484,50.627,-4.67,2.272,289.523,83.69,102235.318,31.173,121.42
云南,临沧市,20.681,26.052,7.195,5.426,0.437,47.722,2.461,2.225,286.36,75.346,84171.496,23.935,99.686
云南,丽江市,9.255,12.729,3.09,4.702,0.437,70.432,6.239,2.585,279.732,45.834,74677.051,26.96,100.515
云南,保山市,20.447,33.527,6.634,7.124,0.426,44.616,2.511,1.373,283.892,77.948,82110.511,24.953,98.962
云南,大理白族自治州,13.477,22.073,4.757,4.943,0.399,65.74,5.499,2.304,281.585,68.109,78270.345,25.726,100.053
云南,德宏傣族景颇族自治州,23.582,32.481,8.953,6.433,0.354,45.07,0.397,0.535,286.52,78.021,86342.863,24.535,98.052
云南,怒江傈僳族自治州,10.168,14.903,1.734,2.005,0.232,67.884,3.362,2.041,276.524,63.444,72868.338,26.916,98.885
云南,文山壮族苗族自治州,37.792,49.766,11.627,6.925,0.538,60.153,1.634,3.839,287.564,86.199,86826.822,23.696,104.735
云南,昆明市,19.269,30.283,8.235,14.297,0.503,56.537,5.794,4.942,282.834,79.471,79406.793,25.384,102.863
云南,昭通市,42.062,61.451,10.907,13.726,0.621,55.864,1.329,1.177,281.66,74.509,84204.667,27.667,103.985
云南,普洱市,20.205,27.549,6.381,7.435,0.335,48.188,1.262,2.491,287.636,78.096,86264.558,23.159,100.718
云南,曲靖市,18.032,33.042,9.903,11.885,0.469,60.47,4.588,4.867,282.901,79.452,80168.652,25.737,103.929
云南,楚雄彝族自治州,18.126,23.025,5.847,5.877,0.448,63.534,4.921,4.183,284.176,71.053,81162.677,25.328,101.567
云南,玉溪市,19.209,25.64,6.395,5.937,0.336,63.714,2.963,4.026,286.103,80.39,83736.52,24.136,102.217
云南,红河哈尼族彝族自治州,23.593,30.65,8.5,5.134,0.366,64.109,1.412,3.469,287.112,82.781,85450.149,23.451,103.034
云南,西双版纳傣族自治州,22.036,35.64,6.073,10.746,0.343,37.87,0.187,1.819,290.065,77.242,89271.89,21.939,100.912
云南,迪庆藏族自治州,6.804,8.205,1.326,1.822,0.225,74.693,7.474,2.678,273.179,52.94,67201.316,27.957,99.459
内蒙古,乌兰察布市,34.459,62.09,28.782,37.187,0.804,29.657,4.801,7.343,273.18,52.503,85868.056,41.691,112.44
内蒙古,乌海市,46.816,105.965,67.148,47.844,1.47,29.221,-1.045,5.272,276.691,42.405,87559.76,39.396,106.856
内蒙古,兴安盟,11.769,20.903,9.093,6.742,0.307,39.296,4.98,6.53,268.051,52.011,94628.217,46.244,121.341
内蒙古,包头市,39.076,67.198,29.352,43.674,0.869,25.322,3.276,7.944,273.365,52.804,85764.157,41.549,110.276
内蒙古,呼伦贝尔市,4.976,7.806,5.288,3.964,0.21,42.418,3.288,6.374,263.003,67.173,92791.288,49.636,121.171
内蒙古,呼和浩特市,51.255,101.878,28.808,51.479,1.153,21.958,0.897,4.414,272.654,55.82,86387.673,40.578,111.513
内蒙古,巴彦淖尔市,23.794,38.232,16.077,17.625,0.527,36.587,2.893,6.583,274.764,48.412,87072.515,41.446,107.582
内蒙古,赤峰市,26.64,46.757,16.939,20.08,0.567,32.058,5.108,6.81,272.086,51.251,92034.439,43.226,118.892
内蒙古,通辽市,22.201,43.328,13.798,13.741,0.427,36.673,2.468,7.413,271.421,43.205,98306.409,43.814,121.591
内蒙古,鄂尔多斯市,28.041,55.848,24.232,28.343,0.711,33.181,1.332,6.484,275.685,46.858,86985.524,39.407,108.63
内蒙古,锡林郭勒盟,15.241,24.718,17.27,11.627,0.3,37.874,5.82,7.538,271.487,57.965,88777.373,44.179,115.482
内蒙古,阿拉善盟,13.05,18.127,5.907,5.194,0.288,53.165,4.059,1.995,276.579,41.354,87236.723,40.473,102.467
北京,北京市,98.692,158.507,10.442,66.524,1.473,15.602,-0.84,0.87,276.008,50.985,98562.482,40.158,116.395
台湾,台湾省,18.31,21.864,6.83,20.213,0.228,66.147,-0.81,-1.111,290.831,69.045,93470.585,23.757,120.975
吉林,吉林市,18.238,30.243,7.974,10.477,0.422,45.08,2.344,3.935,267.419,50.15,97915.179,43.573,126.859
吉林,四平市,24.249,43.826,10.031,16.897,0.518,40.218,1.83,5.623,270.043,39.725,100182.971,43.472,124.386
吉林,延边朝鲜族自治州,12.66,17.594,5.601,9.176,0.35,48.808,6.087,0.979,265.686,48.672,94804.848,43.141,129.147
吉林,松原市,20.292,38.378,10.496,12.751,0.438,36.603,2.372,6.727,268.818,39.846,100372.198,44.785,124.496
吉林,白城市,19.231,37.519,11.3,10.67,0.471,35.387,2.518,7.307,269.524,38.736,100259.556,45.35,123.031
吉林,白山市,18.966,31.365,10.715,13.981,0.631,42.675,1.929,2.583,266.209,50.367,92947.55,42.063,127.256
吉林,辽源市,28.122,40.385,6.458,13.532,0.56,40.883,1.683,4.36,269.35,45.791,98332.868,42.836,125.32
吉林,通化市,27.414,45.186,12.327,16.806,0.776,34.701,0.444,2.391,268.596,47.222,96564.645,41.939,125.927
吉林,长春市,21.112,38.643,9.144,14.146,0.493,39.431,2.481,5.293,268.597,42.573,100053.544,44.268,125.611
四川,乐山市,50.38,68.912,7.52,23.107,0.653,35.471,0.052,-1.442,281.828,83.949,89761.306,29.218,103.569
四川,内江市,85.451,114.174,7.93,29.185,0.923,26.6,-0.878,-1.361,286.359,74.866,96944.69,29.62,104.95
四川,凉山彝族自治州,17.015,23.252,5.763,7.495,0.475,64.49,4.8,3.809,278.394,54.768,74127.55,27.883,102.065
四川,南充市,61.213,93.917,10.103,25.257,0.965,19.944,-1.569,-1.071,284.311,85.758,97011.294,31.19,106.199
四川,宜宾市,62.507,85.925,10.437,26.131,0.806,37.788,0.859,-0.807,286.083,68.357,95263.424,28.573,104.621
四川,巴中市,59.15,80.216,13.106,21.184,0.932,23.086,-3.236,-0.228,281.687,86.333,92684.621,32.033,107.031
四川,广元市,43.549,66.717,13.21,21.667,0.869,21.341,-1.843,-0.975,280.746,75.991,91781.413,32.261,105.788
四川,广安市,47.449,74.128,6.906,29.568,0.855,22.225,-0.327,1.387,285.555,81.143,97020.915,30.43,106.628
四川,德阳市,69.742,99.247,8.069,30.809,0.828,22.108,-0.67,-1.654,282.036,75.841,93391.38,31.13,104.436
四川,成都市,62.992,96.462,8.378,33.576,0.827,24.692,-0.893,-1.87,282.79,80.295,93536.736,30.64,103.929
四川,攀枝花市,19.182,30.067,12.451,25.137,1.065,49.158,1.872,3.549,284.278,50.002,81590.737,26.791,101.734
四川,泸州市,43.469,63.947,10.215,23.652,0.71,32.079,-0.14,2.013,285.192,74.167,93626.739,28.424,105.675
四川,甘孜藏族自治州,3.877,4.624,0.62,1.456,0.136,73.208,5.687,1.478,266.336,58.962,60948.166,30.936,100.009
四川,眉山市,60.666,88.85,7.648,28.617,0.782,25.817,-0.941,-1.869,283.558,82.761,93993.169,29.912,103.766
四川,绵阳市,48.078,65.111,8.721,15.784,0.634,34.129,-0.462,-0.87,279.345,74.077,88100.711,31.86,104.704
四川,自贡市,80.299,105.351,9.12,29.763,0.905,29.856,-0.634,-1.466,286.632,72.093,96912.546,29.307,104.659
四川,资阳市,79.431,111.277,7.771,23.276,0.842,25.297,-0.915,-2.03,285.564,79.297,97213.376,30.102,105.149
四川,达州市,55.744,75.687,12.402,22.866,0.87,28.465,-1.798,1.545,283.628,87.472,94310.106,31.335,107.636
四川,遂宁市,69.98,106.642,9.607,24.507,0.883,20.277,-1.203,-1.818,284.791,84.533,97466.482,30.642,105.457
四川,阿坝藏族羌族自治州,7.149,9.322,1.112,3.696,0.202,62.825,4.315,0.533,267.608,65.643,65267.611,32.406,102.61
四川,雅安市,36.107,47.113,6.082,11.36,0.456,56.301,-0.284,0.098,276.654,86.775,80056.432,29.932,102.689
天津,天津市,112.616,195.293,22.388,78.859,2.013,10.283,-2.43,-0.123,278.693,58.35,102402.568,39.315,117.308
宁夏,中卫市,35.13,69.164,13.266,27.959,0.774,39.807,2.89,6.863,277.378,44.968,83392.629,37.018,105.509
宁夏,吴忠市,29.694,55.551,11.9,18.094,0.562,41.937,0.836,7.752,277.083,52.669,85014.241,37.454,106.577
宁夏,固原市,31.875,71.396,13.068,27.749,0.737,41.021,1.074,6.397,274.002,60.522,80903.517,35.905,106.183
宁夏,石嘴山市,50.608,102.983,49.218,48.957,1.616,31.607,0.79,3.158,276.986,40.638,86635.378,39.013,106.499
宁夏,银川市,40.556,81.931,21.93,37.176,1.062,35.875,0.965,4.164,278.223,41.242,86946.805,38.287,106.342
安徽,亳州市,133.225,201.482,8.975,39.663,1.219,30.028,-2.163,-2.978,285.364,78.671,101979.449,33.44,116.162
安徽,六安市,126.37,205.0,6.824,29.806,1.29,51.818,-0.758,-0.525,285.109,72.334,99404.693,31.617,116.209
安徽,合肥市,151.197,213.458,8.306,49.039,1.424,37.647,-1.085,-1.429,286.449,74.805,101790.94,31.766,117.359
安徽,安庆市,139.133,149.559,8.238,26.505,1.237,56.331,-2.094,-2.705,286.594,65.609,99809.861,30.557,116.473
安徽,宣城市,87.286,119.515,8.632,40.815,1.09,41.244,-1.25,1.584,287.287,66.842,99742.568,30.676,118.846
安徽,宿州市,98.32,157.457,11.168,40.013,1.031,39.043,-2.573,-2.875,285.256,83.589,101937.674,33.844,117.23
安徽,池州市,121.206,148.783,9.579,31.834,1.221,43.995,-1.681,-0.957,287.269,64.139,99963.168,30.296,117.379
安徽,淮北市,107.892,162.992,10.334,43.891,1.148,25.88,-2.417,-3.015,285.272,82.181,101984.838,33.722,116.747
安徽,淮南市,159.081,240.42,10.506,43.627,1.299,39.97,-1.785,-1.663,286.69,73.59,101979.274,32.463,116.746
安徽,滁州市,125.645,187.569,11.273,50.29,1.105,41.22,-3.23,-1.119,286.984,77.043,101687.191,32.55,118.076
安徽,芜湖市,159.639,207.432,8.994,56.797,1.806,35.394,-0.719,-0.694,286.755,73.002,101942.408,31.167,118.162
安徽,蚌埠市,119.833,178.502,12.572,41.46,1.053,53.276,-3.012,-2.195,286.796,74.253,101970.49,33.121,117.263
安徽,铜陵市,158.228,212.862,7.047,43.002,1.592,41.123,-0.748,-2.621,286.635,74.418,101799.563,30.883,117.531
安徽,阜阳市,173.219,277.041,7.749,40.18,1.404,27.459,-1.83,-2.654,285.477,74.535,101945.526,32.937,115.723
安徽,马鞍山市,124.107,183.224,10.182,60.755,1.623,27.114,-1.974,-0.422,286.738,72.732,101947.955,31.622,118.386
安徽,黄山市,54.29,80.629,10.825,23.363,0.77,44.054,-1.837,0.805,287.653,58.481,97729.426,29.869,118.09
山东,东营市,101.835,201.307,19.115,52.984,1.252,28.2,-3.486,0.268,281.914,77.575,102447.237,37.57,118.572
山东,临沂市,97.141,198.383,10.42,44.671,1.021,35.33,-3.036,-1.607,282.745,91.237,100508.201,35.289,118.27
山东,威海市,53.922,123.831,9.78,25.21,0.94,54.484,-3.454,-0.49,282.657,80.682,101886.354,37.148,122.028
山东,德州市,150.205,304.418,20.483,73.271,1.813,18.75,-2.687,-0.455,280.905,78.595,102276.754,37.233,116.679
山东,日照市,83.023,166.379,8.18,34.249,0.874,50.685,-3.684,-1.404,283.087,93.792,100637.474,35.566,119.108
山东,枣庄市,83.989,199.992,10.684,48.017,0.864,22.108,-2.553,-1.188,282.902,89.212,101238.778,34.925,117.383
山东,泰安市,143.713,288.074,16.51,61.488,1.691,20.834,-3.974,-0.464,281.134,88.086,100422.601,35.993,117.04
山东,济南市,174.648,325.873,21.471,72.503,2.014,20.974,-3.397,0.466,281.433,83.609,100418.712,36.639,117.254
山东,济宁市,104.083,236.353,13.275,56.343,1.207,11.925,-2.409,-0.766,281.859,88.483,101714.595,35.375,116.697
山东,淄博市,168.795,301.1,20.396,61.392,1.832,24.156,-4.007,0.877,280.847,88.741,99810.826,36.623,118.062
山东,滨州市,125.07,242.701,21.091,63.648,1.535,20.704,-3.666,0.435,281.399,78.552,102376.878,37.516,117.852
山东,潍坊市,137.397,267.412,14.742,48.742,1.531,37.678,-3.684,0.292,281.884,88.426,101295.31,36.53,119.092
山东,烟台市,82.619,178.212,11.134,34.712,1.37,43.262,-3.897,0.645,282.031,80.787,101342.083,37.25,120.789
山东,聊城市,185.526,360.12,24.786,78.294,2.33,10.681,-1.86,-1.17,280.527,81.803,102035.169,36.458,115.863
山东,菏泽市,181.423,312.136,13.278,57.475,1.664,5.064,-1.026,-1.854,281.15,85.921,101877.244,35.134,115.69
山东,青岛市,88.229,190.707,9.688,33.675,1.135,49.817,-5.184,-0.325,282.9,87.414,101877.442,36.46,120.172
山西,临汾市,150.659,234.945,58.027,69.66,2.164,26.915,-1.613,1.803,277.757,49.711,90393.443,36.227,111.398
山西,吕梁市,80.484,145.427,59.209,66.686,1.468,19.717,-1.331,3.019,275.802,42.078,87909.945,37.663,111.27
