province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,14.581,28.527,5.127,33.702,0.498,57.386,0.347,-2.414,298.312,84.849,101307.569,31.173,121.42
云南,临沧市,16.087,26.89,5.125,3.741,0.357,37.295,-0.777,1.35,292.543,88.208,83856.983,23.935,99.686
云南,丽江市,15.813,23.329,6.398,5.25,0.522,44.501,0.741,2.026,287.677,84.028,74791.218,26.96,100.515
云南,保山市,14.295,24.654,3.902,4.444,0.319,42.475,0.265,0.39,291.382,87.263,81862.171,24.953,98.962
云南,大理白族自治州,16.254,26.294,4.73,3.814,0.397,47.866,0.717,1.903,289.496,86.906,78189.908,25.726,100.053
云南,德宏傣族景颇族自治州,18.263,24.177,4.288,3.921,0.269,44.527,-0.215,0.029,293.544,87.537,85964.068,24.535,98.052
云南,怒江傈僳族自治州,18.548,23.749,2.39,1.492,0.219,54.966,0.921,1.414,285.557,90.402,72948.017,26.916,98.885
云南,文山壮族苗族自治州,29.744,40.612,8.574,4.43,0.402,71.509,-3.501,-0.114,292.279,89.045,86522.504,23.696,104.735
云南,昆明市,22.345,36.581,7.794,13.553,0.574,54.848,-2.234,4.423,289.715,88.7,79347.867,25.384,102.863
云南,昭通市,22.744,41.704,12.028,11.038,0.727,48.678,-1.25,-0.933,288.961,95.01,84198.318,27.667,103.985
云南,普洱市,20.353,38.172,7.746,2.782,0.368,44.33,-1.725,1.758,293.395,88.23,85891.671,23.159,100.718
云南,曲靖市,23.531,35.435,9.149,9.243,0.52,63.478,-2.155,4.323,289.624,89.393,80152.5,25.737,103.929
云南,楚雄彝族自治州,24.13,41.913,9.658,6.971,0.637,51.833,-0.192,3.621,290.991,88.294,81032.821,25.328,101.567
云南,玉溪市,24.733,39.421,7.461,5.867,0.402,67.063,-2.404,2.788,291.951,87.672,83488.883,24.136,102.217
云南,红河哈尼族彝族自治州,27.408,38.285,8.054,3.942,0.359,74.772,-3.341,1.463,292.459,87.014,85137.985,23.451,103.034
云南,西双版纳傣族自治州,14.579,33.352,7.95,2.952,0.507,40.858,-2.513,0.862,295.056,85.85,88793.523,21.939,100.912
云南,迪庆藏族自治州,16.887,19.867,2.882,1.738,0.258,58.748,2.612,2.558,282.541,87.735,67521.993,27.957,99.459
内蒙古,乌兰察布市,23.227,33.277,13.153,8.564,0.397,67.546,4.386,1.675,286.759,69.714,86212.86,41.691,112.44
