province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,41.869,61.462,10.568,37.394,0.832,91.622,-0.517,-3.224,296.671,74.433,101673.793,31.173,121.42
云南,临沧市,13.529,19.177,4.051,3.64,0.372,38.764,1.128,1.966,292.02,86.894,84188.341,23.935,99.686
云南,丽江市,14.902,20.351,9.374,6.143,0.517,41.661,1.665,2.084,287.333,86.811,74982.816,26.96,100.515
云南,保山市,11.358,19.056,3.709,3.792,0.312,35.167,2.114,0.712,291.114,85.42,82161.655,24.953,98.962
云南,大理白族自治州,11.178,18.165,3.808,4.621,0.361,40.712,2.35,2.181,289.09,86.595,78430.304,25.726,100.053
云南,德宏傣族景颇族自治州,14.613,21.068,5.003,2.907,0.258,37.374,1.165,-0.16,293.329,85.148,86306.262,24.535,98.052
云南,怒江傈僳族自治州,12.86,16.186,1.266,1.316,0.189,42.908,2.879,0.091,285.241,92.078,73175.706,26.916,98.885
云南,文山壮族苗族自治州,20.055,28.247,5.502,4.536,0.315,63.253,0.32,2.342,293.047,77.026,86797.892,23.696,104.735
云南,昆明市,19.378,29.44,6.646,12.305,0.462,47.345,1.406,4.089,289.119,89.014,79578.767,25.384,102.863
云南,昭通市,26.106,43.096,10.114,8.336,0.538,62.3,-1.193,-0.581,291.037,85.294,84324.831,27.667,103.985
云南,普洱市,14.236,21.125,3.924,3.368,0.283,41.147,-0.478,2.425,292.776,86.496,86244.034,23.159,100.718
云南,曲靖市,15.945,25.612,6.784,8.227,0.409,52.924,0.965,4.095,289.872,84.463,80348.847,25.737,103.929
云南,楚雄彝族自治州,16.836,23.189,5.612,4.045,0.376,44.166,1.766,4.312,290.525,87.083,81282.989,25.328,101.567
云南,玉溪市,16.293,22.923,3.996,4.488,0.267,54.7,0.687,3.609,291.478,85.295,83785.271,24.136,102.217
云南,红河哈尼族彝族自治州,18.195,24.419,5.108,3.755,0.245,64.388,-0.491,2.355,292.176,80.019,85454.334,23.451,103.034
云南,西双版纳傣族自治州,12.901,20.268,4.209,5.983,0.295,33.316,-1.559,1.237,294.767,78.119,89183.311,21.939,100.912
云南,迪庆藏族自治州,10.819,12.964,1.574,1.628,0.164,49.662,3.676,1.467,282.544,89.754,67701.222,27.957,99.459
内蒙古,乌兰察布市,12.128,13.731,2.444,1.826,0.218,61.152,3.191,-5.319,280.382,52.162,86524.085,41.691,112.44
内蒙古,乌海市,18.294,46.332,28.939,31.539,0.68,45.208,-3.742,0.685,286.759,18.38,88263.894,39.396,106.856
内蒙古,兴安盟,10.354,11.909,2.964,2.166,0.217,47.123,2.769,-5.51,279.53,73.569,94583.021,46.244,121.341
内蒙古,包头市,12.022,14.708,2.961,4.817,0.225,60.017,0.63,-2.94,281.382,43.373,86587.133,41.549,110.276
内蒙古,呼伦贝尔市,6.527,7.142,1.863,1.559,0.203,55.197,-0.282,-5.821,278.994,81.914,93607.648,49.636,121.171
内蒙古,呼和浩特市,11.922,21.716,5.153,14.952,0.367,52.881,1.795,-3.646,281.756,42.242,86914.224,40.578,111.513
内蒙古,巴彦淖尔市,13.335,15.566,2.49,3.498,0.209,63.176,-1.521,-1.433,283.534,31.879,87999.666,41.446,107.582
内蒙古,赤峰市,6.405,7.995,2.523,1.92,0.208,52.688,5.984,-6.586,280.262,62.278,91927.094,43.226,118.892
内蒙古,通辽市,8.615,10.662,3.31,3.536,0.226,44.234,4.113,-4.16,282.644,61.297,97659.385,43.814,121.591
内蒙古,鄂尔多斯市,11.454,17.529,4.821,9.765,0.275,59.895,-1.85,-1.115,284.567,26.831,87649.247,39.407,108.63
内蒙古,锡林郭勒盟,6.276,6.686,1.763,0.696,0.201,56.814,4.1,-5.837,278.765,73.462,89387.267,44.179,115.482
内蒙古,阿拉善盟,26.469,29.531,4.559,4.538,0.205,65.156,-6.324,1.685,287.503,16.313,87975.887,40.473,102.467
北京,北京市,9.689,18.254,2.706,11.553,0.237,50.348,3.646,-5.935,288.758,33.902,98051.277,40.158,116.395
台湾,台湾省,20.546,23.878,8.116,20.161,0.146,63.72,0.151,-0.986,296.175,82.872,92989.218,23.757,120.975
吉林,吉林市,13.337,19.867,6.56,10.102,0.342,42.406,0.822,2.337,282.86,70.912,96828.488,43.573,126.859
吉林,四平市,9.898,16.871,4.266,9.809,0.337,34.087,2.519,-0.107,283.633,60.578,99050.264,43.472,124.386
吉林,延边朝鲜族自治州,13.093,17.153,5.456,5.357,0.27,49.068,1.482,1.318,281.967,71.89,93955.945,43.141,129.147
吉林,松原市,8.277,12.792,2.84,5.115,0.269,36.901,2.879,-1.182,282.831,65.434,99412.469,44.785,124.496
吉林,白城市,11.106,13.703,3.527,3.747,0.239,38.121,2.759,-3.256,282.515,66.693,99565.719,45.35,123.031
吉林,白山市,15.722,22.251,8.195,9.984,0.42,45.125,2.682,3.019,281.658,74.186,92073.077,42.063,127.256
吉林,辽源市,11.253,20.334,6.255,12.023,0.396,35.269,3.663,2.848,283.827,59.909,97192.889,42.836,125.32
吉林,通化市,13.307,21.902,8.118,11.419,0.444,37.185,2.647,2.448,283.68,65.186,95466.683,41.939,125.927
吉林,长春市,9.533,17.685,3.285,9.794,0.349,33.306,1.526,0.921,283.412,63.621,98949.184,44.268,125.611
四川,乐山市,35.266,47.011,6.868,8.804,0.51,68.62,-1.294,-0.13,292.701,78.693,89707.036,29.218,103.569
四川,内江市,29.851,52.364,7.564,19.077,0.695,62.247,-1.523,-0.616,297.255,66.911,96635.945,29.62,104.95
四川,凉山彝族自治州,20.986,27.683,12.235,5.972,0.525,48.649,0.142,2.631,286.488,88.632,74532.569,27.883,102.065
四川,南充市,38.084,59.967,7.913,22.357,0.738,52.93,-1.929,0.43,296.296,74.884,96715.766,31.19,106.199
四川,宜宾市,36.294,54.642,11.634,15.596,0.632,66.099,-0.972,-1.216,296.316,70.732,95003.186,28.573,104.621
四川,巴中市,28.886,48.702,9.887,11.197,0.53,59.356,-2.386,0.671,293.893,71.033,92589.812,32.033,107.031
四川,广元市,29.06,49.04,11.175,11.744,0.591,45.354,-1.123,0.47,292.579,81.844,91715.049,32.261,105.788
四川,广安市,28.219,47.44,8.18,20.123,0.674,56.338,-1.901,0.944,296.722,70.747,96725.23,30.43,106.628
四川,德阳市,36.929,59.876,6.797,16.505,0.642,60.179,-1.496,0.028,293.988,81.581,93214.885,31.13,104.436
四川,成都市,37.915,57.41,6.592,19.17,0.597,49.229,-1.042,0.116,294.708,75.803,93337.406,30.64,103.929
四川,攀枝花市,28.016,40.137,46.777,20.153,1.121,32.454,-0.236,3.238,291.485,81.776,81735.317,26.791,101.734
四川,泸州市,27.747,46.256,10.043,16.869,0.546,51.847,-2.215,0.734,295.449,76.278,93437.868,28.424,105.675
四川,甘孜藏族自治州,11.176,12.49,1.453,1.377,0.135,78.548,1.571,2.797,279.108,81.354,61701.635,30.936,100.009
