province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,32.294,41.34,4.421,29.234,0.608,98.439,-0.601,-0.294,300.51,85.46,100530.163,31.173,121.42
云南,临沧市,15.641,21.078,4.256,2.658,0.314,46.078,4.169,-0.203,292.317,87.111,83578.326,23.935,99.686
云南,丽江市,25.583,36.521,10.28,4.851,0.576,68.142,-0.133,-0.164,289.739,79.441,74507.868,26.96,100.515
云南,保山市,12.28,20.198,4.607,3.754,0.342,39.345,3.779,-0.202,291.497,86.587,81589.224,24.953,98.962
云南,大理白族自治州,15.929,28.309,6.667,4.243,0.405,56.108,2.3,-0.527,291.06,81.139,77863.39,25.726,100.053
云南,德宏傣族景颇族自治州,13.226,18.714,4.404,3.59,0.307,29.364,2.592,-0.181,292.338,92.16,85757.463,24.535,98.052
云南,怒江傈僳族自治州,19.933,25.348,3.3,1.298,0.24,51.487,2.27,-1.548,286.724,93.511,72730.253,26.916,98.885
云南,文山壮族苗族自治州,14.286,21.942,6.611,4.828,0.33,45.087,0.908,1.388,294.07,88.575,85991.171,23.696,104.735
云南,昆明市,19.956,32.022,9.009,10.865,0.537,52.327,-0.024,-0.383,291.43,83.802,78921.935,25.384,102.863
云南,昭通市,27.375,50.262,11.211,6.534,0.579,80.952,-0.509,-1.542,293.736,85.074,83676.05,27.667,103.985
云南,普洱市,12.531,16.442,3.459,2.949,0.233,40.22,3.495,0.369,293.658,84.7,85568.123,23.159,100.718
云南,曲靖市,18.947,32.226,10.111,9.144,0.598,52.642,-1.375,-0.607,291.215,88.405,79692.306,25.737,103.929
云南,楚雄彝族自治州,19.206,30.563,7.755,4.198,0.41,58.532,1.351,0.219,293.108,77.492,80618.533,25.328,101.567
云南,玉溪市,15.673,23.878,4.963,4.53,0.342,48.507,2.567,0.687,293.487,80.58,83053.408,24.136,102.217
云南,红河哈尼族彝族自治州,14.125,20.397,5.556,4.152,0.292,44.211,2.325,0.818,293.393,86.195,84696.605,23.451,103.034
云南,西双版纳傣族自治州,8.019,11.12,2.842,3.31,0.287,28.194,3.126,1.246,294.743,87.283,88528.296,21.939,100.912
云南,迪庆藏族自治州,22.692,27.317,4.082,1.753,0.303,64.127,1.789,0.099,284.475,87.166,67355.096,27.957,99.459
内蒙古,乌兰察布市,44.465,49.813,5.657,3.486,0.285,69.584,7.764,-0.47,291.175,54.238,85319.217,41.691,112.44
内蒙古,乌海市,19.815,40.406,14.082,14.208,0.352,82.029,5.312,-4.179,294.328,39.069,87417.31,39.396,106.856
内蒙古,兴安盟,15.448,20.653,7.933,4.656,0.371,60.948,-1.477,6.021,289.866,82.378,93310.729,46.244,121.341
内蒙古,包头市,44.443,49.368,4.063,5.712,0.26,67.203,7.936,-1.758,291.217,43.796,85419.697,41.549,110.276
内蒙古,呼伦贝尔市,16.876,18.88,6.188,3.541,0.234,60.182,-4.366,3.294,288.108,86.124,92268.387,49.636,121.171
