province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,28.673,66.616,8.898,28.06,0.425,83.261,-8.415,-1.495,287.256,84.391,101590.348,31.173,121.42
云南,临沧市,35.429,48.6,5.294,6.623,0.515,94.289,7.208,-0.181,293.203,53.551,83714.663,23.935,99.686
云南,丽江市,17.568,31.436,5.865,2.719,0.704,104.495,11.222,-0.025,285.487,57.993,74292.592,26.96,100.515
云南,保山市,37.81,53.952,5.737,6.21,0.62,94.05,7.619,0.265,290.483,61.107,81698.993,24.953,98.962
云南,大理白族自治州,24.797,36.74,5.325,3.841,0.569,100.75,10.125,0.881,288.061,58.752,77871.839,25.726,100.053
云南,德宏傣族景颇族自治州,52.258,68.981,5.954,6.286,0.567,92.293,4.843,0.021,293.226,59.282,85884.652,24.535,98.052
云南,怒江傈僳族自治州,25.131,35.688,4.558,1.002,0.415,93.833,7.058,0.907,281.141,88.963,72620.145,26.916,98.885
云南,文山壮族苗族自治州,38.588,50.751,5.471,4.542,0.608,94.572,8.995,5.211,296.163,47.167,86101.096,23.696,104.735
云南,昆明市,28.428,41.443,6.315,7.281,0.535,105.731,13.63,2.616,290.684,47.061,78878.468,25.384,102.863
云南,昭通市,61.966,85.623,10.344,6.85,0.593,100.512,4.246,0.399,292.04,58.238,83288.232,27.667,103.985
云南,普洱市,32.54,47.23,4.24,11.096,0.522,84.563,6.637,0.259,295.836,42.32,85727.894,23.159,100.718
云南,曲靖市,28.059,40.105,6.896,5.905,0.422,102.155,14.381,3.069,292.035,41.169,79526.554,25.737,103.929
云南,楚雄彝族自治州,27.045,38.011,5.6,4.229,0.514,103.103,11.019,2.206,291.632,47.511,80653.863,25.328,101.567
云南,玉溪市,29.567,41.086,4.677,4.898,0.396,97.955,9.353,1.049,293.807,47.532,83189.992,24.136,102.217
云南,红河哈尼族彝族自治州,34.418,48.495,4.427,4.667,0.409,100.142,8.275,2.004,295.407,42.51,84851.623,23.451,103.034
云南,西双版纳傣族自治州,50.743,83.456,3.648,23.578,1.1,70.125,5.186,1.057,298.705,32.485,88684.8,21.939,100.912
云南,迪庆藏族自治州,14.012,29.366,5.204,0.954,0.47,106.514,9.864,1.173,277.262,84.317,67020.353,27.957,99.459
内蒙古,乌兰察布市,30.048,58.335,11.893,15.346,0.417,66.785,0.187,5.367,282.551,30.789,85904.76,41.691,112.44
内蒙古,乌海市,48.651,144.871,23.665,19.261,0.548,90.82,0.121,0.466,284.102,58.061,87453.671,39.396,106.856
内蒙古,兴安盟,5.584,8.001,1.53,1.95,0.214,75.965,4.784,-7.248,276.472,35.457,94992.483,46.244,121.341
内蒙古,包头市,35.158,62.622,11.956,22.244,0.394,64.506,1.281,5.012,283.2,34.777,85789.771,41.549,110.276
内蒙古,呼伦贝尔市,3.45,4.667,1.656,1.439,0.193,71.496,2.572,-3.965,272.093,63.04,93729.038,49.636,121.171
内蒙古,呼和浩特市,34.305,90.885,13.572,30.964,0.555,74.078,-1.205,3.884,283.866,33.107,86241.098,40.578,111.513
内蒙古,巴彦淖尔市,71.389,98.19,11.569,12.946,0.346,62.175,1.87,4.062,283.584,34.189,87111.767,41.446,107.582
内蒙古,赤峰市,7.667,13.842,2.865,4.337,0.214,64.917,1.359,-3.036,278.81,25.517,92281.088,43.226,118.892
内蒙古,通辽市,11.343,16.885,2.124,2.954,0.204,71.195,5.075,-6.955,280.412,21.71,98215.025,43.814,121.591
内蒙古,鄂尔多斯市,41.185,88.433,13.454,14.313,0.448,71.341,-1.212,3.624,283.361,63.57,86824.73,39.407,108.63
内蒙古,锡林郭勒盟,13.595,15.294,3.532,3.045,0.183,64.713,-1.762,2.544,278.632,31.009,89159.885,44.179,115.482
内蒙古,阿拉善盟,76.705,88.978,5.495,3.376,0.197,64.55,5.504,-3.507,281.696,36.152,87529.66,40.473,102.467
北京,北京市,23.964,78.122,9.322,26.995,0.529,70.246,-3.771,0.109,286.522,23.536,98140.559,40.158,116.395
