province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,22.395,51.62,8.148,22.058,0.396,90.962,-5.187,6.341,289.991,80.533,101824.691,31.173,121.42
云南,临沧市,31.776,51.098,5.117,11.039,0.613,76.431,5.383,1.054,293.048,52.272,83696.622,23.935,99.686
云南,丽江市,15.924,28.261,4.64,3.321,0.622,91.465,7.903,0.553,285.808,58.345,74329.406,26.96,100.515
云南,保山市,35.934,54.72,5.682,13.038,0.781,57.454,5.591,0.704,290.393,60.891,81682.694,24.953,98.962
云南,大理白族自治州,20.307,33.485,4.529,5.094,0.52,84.007,7.739,1.296,287.861,62.325,77883.187,25.726,100.053
云南,德宏傣族景颇族自治州,49.367,62.826,6.819,15.23,0.858,43.533,3.04,0.488,293.253,56.887,85846.316,24.535,98.052
云南,怒江傈僳族自治州,23.744,35.112,3.705,1.725,0.456,74.052,5.029,0.787,281.431,88.679,72633.984,26.916,98.885
云南,文山壮族苗族自治州,31.224,45.34,6.511,4.032,0.537,86.789,4.775,6.755,292.633,71.144,86249.752,23.696,104.735
云南,昆明市,25.46,40.093,8.279,11.598,0.587,92.342,9.377,4.465,289.25,61.542,78931.234,25.384,102.863
云南,昭通市,32.754,42.585,7.221,5.063,0.432,100.295,3.228,1.724,293.052,49.414,83388.877,27.667,103.985
云南,普洱市,26.97,45.865,4.714,6.833,0.423,84.911,2.924,2.609,293.841,58.764,85750.818,23.159,100.718
云南,曲靖市,24.28,35.489,7.55,7.101,0.436,92.951,9.491,4.586,290.266,56.685,79619.202,25.737,103.929
云南,楚雄彝族自治州,21.705,32.336,4.833,4.695,0.481,93.885,7.996,3.589,290.853,55.647,80675.552,25.328,101.567
云南,玉溪市,23.527,44.517,5.723,5.875,0.489,96.433,5.589,4.397,291.7,64.781,83236.795,24.136,102.217
云南,红河哈尼族彝族自治州,26.451,47.718,6.103,4.535,0.474,98.167,3.301,4.183,291.874,71.281,84945.238,23.451,103.034
云南,西双版纳傣族自治州,31.536,56.175,5.566,13.822,0.516,65.476,1.729,3.207,296.21,56.619,88718.158,21.939,100.912
云南,迪庆藏族自治州,13.565,25.258,5.273,1.144,0.385,91.085,6.818,0.819,278.173,81.279,67076.48,27.957,99.459
内蒙古,乌兰察布市,47.931,76.201,14.326,8.88,0.421,100.088,3.84,6.12,288.4,57.248,85362.32,41.691,112.44
内蒙古,乌海市,48.714,108.851,22.722,26.694,0.689,92.596,1.498,1.49,289.742,56.33,86942.639,39.396,106.856
内蒙古,兴安盟,25.211,35.651,7.829,4.352,0.27,65.166,0.907,0.17,285.135,65.767,94147.977,46.244,121.341
