province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,38.52,88.263,14.432,56.895,0.63,80.87,0.402,6.002,289.631,45.975,101807.868,31.173,121.42
云南,临沧市,38.004,52.598,5.789,7.525,0.724,78.354,5.487,-0.196,291.202,59.359,84063.649,23.935,99.686
云南,丽江市,23.387,35.68,6.846,5.497,0.828,90.524,8.282,-1.133,284.678,61.039,74631.361,26.96,100.515
云南,保山市,35.749,50.442,5.948,12.435,0.8,59.162,5.183,-0.443,288.342,70.567,82049.108,24.953,98.962
云南,大理白族自治州,27.717,41.949,5.554,6.25,0.744,77.15,7.54,-0.08,286.46,67.139,78204.097,25.726,100.053
云南,德宏傣族景颇族自治州,48.366,58.442,6.66,16.402,0.787,54.568,2.668,-0.83,290.726,69.13,86268.882,24.535,98.052
云南,怒江傈僳族自治州,26.303,37.175,4.557,1.642,0.544,73.919,4.11,-0.788,280.067,92.13,72940.897,26.916,98.885
云南,文山壮族苗族自治州,43.03,80.834,7.358,5.456,0.507,95.639,5.199,5.089,290.519,51.236,86564.671,23.696,104.735
云南,昆明市,35.571,55.687,8.62,15.662,0.777,80.488,9.919,2.889,288.545,55.092,79223.2,25.384,102.863
云南,昭通市,35.52,69.249,10.322,12.111,0.508,88.747,3.024,2.746,291.292,48.557,83720.156,27.667,103.985
云南,普洱市,32.533,52.441,5.361,6.607,0.538,80.6,3.499,1.69,292.401,51.989,86111.006,23.159,100.718
云南,曲靖市,33.725,57.311,8.335,11.127,0.56,83.282,9.261,2.899,289.31,51.48,79913.291,25.737,103.929
云南,楚雄彝族自治州,34.016,48.407,6.218,8.84,0.76,78.327,8.268,2.275,289.789,54.588,80992.347,25.328,101.567
云南,玉溪市,34.897,62.421,5.676,7.832,0.647,86.788,5.516,3.212,290.733,52.598,83555.976,24.136,102.217
云南,红河哈尼族彝族自治州,39.653,75.981,6.973,5.716,0.5,97.771,3.373,3.091,290.446,53.047,85271.937,23.451,103.034
云南,西双版纳傣族自治州,34.57,64.684,5.85,12.933,0.718,68.249,1.777,1.479,294.261,47.732,89108.635,21.939,100.912
云南,迪庆藏族自治州,16.486,25.228,5.219,2.136,0.506,97.022,7.38,-0.444,277.183,81.673,67341.761,27.957,99.459
内蒙古,乌兰察布市,68.882,104.778,9.49,16.64,0.416,53.028,7.708,3.989,282.805,23.155,84890.572,41.691,112.44
内蒙古,乌海市,105.97,389.719,48.742,42.311,0.93,68.93,8.551,-2.69,286.768,15.728,87081.81,39.396,106.856
内蒙古,兴安盟,8.71,13.193,3.073,3.613,0.231,70.206,1.809,1.89,277.403,37.028,93859.637,46.244,121.341
内蒙古,包头市,82.877,121.905,5.592,14.645,0.34,49.74,8.591,1.904,283.71,19.977,84921.959,41.549,110.276
内蒙古,呼伦贝尔市,3.77,5.288,1.802,2.56,0.193,72.783,1.162,1.722,274.849,40.418,92447.128,49.636,121.171
内蒙古,呼和浩特市,79.223,183.728,13.717,29.816,0.633,50.366,6.387,3.444,283.8,21.082,85404.334,40.578,111.513
内蒙古,巴彦淖尔市,100.799,114.531,1.782,2.852,0.173,55.497,10.272,-0.058,284.629,20.302,86421.186,41.446,107.582
内蒙古,赤峰市,26.263,44.643,10.862,11.724,0.392,72.182,1.028,4.1,278.292,44.838,90961.552,43.226,118.892
内蒙古,通辽市,18.914,30.789,8.141,8.957,0.333,72.155,1.063,3.589,279.575,34.243,97098.431,43.814,121.591
内蒙古,鄂尔多斯市,101.983,196.508,15.754,21.079,0.405,52.847,8.866,0.203,286.042,17.764,86320.203,39.407,108.63
内蒙古,锡林郭勒盟,31.933,39.287,5.777,5.826,0.19,63.606,1.518,4.368,278.551,42.64,87824.286,44.179,115.482
内蒙古,阿拉善盟,116.646,127.768,1.292,1.556,0.159,59.011,9.633,-4.486,284.861,21.64,87137.107,40.473,102.467
北京,北京市,70.251,110.473,19.794,50.285,1.146,76.487,-0.849,2.734,284.558,33.832,96938.027,40.158,116.395
台湾,台湾省,19.576,22.403,5.805,16.269,0.208,86.989,-1.258,-0.156,289.187,62.481,93448.707,23.757,120.975
吉林,吉林市,39.995,52.567,7.803,16.902,0.573,72.928,3.642,3.657,277.739,34.578,96618.387,43.573,126.859
吉林,四平市,35.678,53.749,9.969,20.032,0.52,70.679,2.155,4.568,279.795,28.745,98799.187,43.472,124.386
吉林,延边朝鲜族自治州,25.269,21.575,6.149,10.922,0.355,72.984,5.946,0.84,274.881,41.91,93665.55,43.141,129.147
吉林,松原市,27.631,34.311,4.988,10.507,0.383,68.378,2.416,3.503,279.925,27.13,99064.336,44.785,124.496
吉林,白城市,16.462,23.025,4.116,7.02,0.295,66.71,1.723,1.749,280.029,27.981,99095.645,45.35,123.031
吉林,白山市,24.305,29.004,10.034,10.359,0.495,74.009,5.52,4.501,273.878,55.02,91882.648,42.063,127.256
吉林,辽源市,32.827,48.644,10.716,19.007,0.596,72.42,4.994,5.178,278.671,34.682,97015.645,42.836,125.32
吉林,通化市,28.29,37.911,10.982,13.001,0.604,78.921,4.589,5.32,277.088,43.015,95361.593,41.939,125.927
吉林,长春市,51.118,69.159,7.56,22.943,0.651,67.674,2.9,4.132,279.414,29.051,98692.553,44.268,125.611
四川,乐山市,46.414,83.142,10.454,24.231,0.617,90.375,-0.208,-1.007,291.023,54.978,89057.092,29.218,103.569
四川,内江市,52.866,119.697,14.259,41.295,0.793,88.017,-1.293,-2.31,295.276,47.25,95946.898,29.62,104.95
四川,凉山彝族自治州,23.351,34.283,8.308,8.512,0.61,90.547,5.351,1.787,285.311,52.82,74021.248,27.883,102.065
四川,南充市,47.72,109.079,13.429,36.718,0.623,88.301,-3.303,-0.537,294.21,47.519,96071.468,31.19,106.199
四川,宜宾市,57.842,111.084,17.352,32.129,0.744,94.273,0.964,-1.52,294.626,47.985,94329.541,28.573,104.621
四川,巴中市,40.235,77.909,13.215,22.113,0.473,86.293,-2.244,1.852,291.46,48.478,91971.817,32.033,107.031
四川,广元市,38.168,83.106,14.814,21.842,0.487,87.995,-1.578,2.287,290.263,53.195,91076.706,32.261,105.788
四川,广安市,47.248,109.394,13.689,38.923,0.709,81.707,-3.156,2.614,295.942,43.921,96049.928,30.43,106.628
四川,德阳市,51.282,117.827,9.823,35.57,0.641,94.674,-1.375,-0.592,291.64,50.688,92570.778,31.13,104.436
四川,成都市,52.169,112.375,11.347,38.896,0.718,101.548,-0.896,-1.119,292.15,50.558,92698.354,30.64,103.929
四川,攀枝花市,40.058,65.126,34.882,34.115,1.402,71.969,6.038,2.968,291.007,45.967,81326.248,26.791,101.734
四川,泸州市,47.576,86.561,16.609,24.672,0.56,87.37,0.495,4.323,295.415,44.107,92766.109,28.424,105.675
四川,甘孜藏族自治州,11.051,12.918,1.334,1.63,0.167,101.917,3.662,0.906,274.595,58.707,61244.01,30.936,100.009
四川,眉山市,48.705,101.467,10.939,31.451,0.706,90.848,-0.816,-1.324,292.766,52.17,93129.955,29.912,103.766
四川,绵阳市,44.47,89.938,10.546,24.174,0.483,94.746,-0.83,0.512,288.512,55.192,87504.84,31.86,104.704
四川,自贡市,61.923,123.793,15.046,42.441,0.854,87.6,-0.883,-2.795,295.337,46.303,95915.494,29.307,104.659
四川,资阳市,45.091,117.97,11.542,34.366,0.72,90.766,-2.087,-1.849,294.922,48.47,96215.361,30.102,105.149
四川,达州市,43.287,78.428,14.729,33.822,0.486,81.0,-3.172,3.382,293.333,43.832,93528.751,31.335,107.636
四川,遂宁市,51.118,126.94,11.719,38.273,0.72,89.321,-2.879,-1.42,294.725,48.243,96472.987,30.642,105.457
四川,阿坝藏族羌族自治州,8.55,12.262,1.317,2.024,0.161,105.311,3.663,1.108,278.455,38.756,65441.195,32.406,102.61
四川,雅安市,33.314,51.975,6.755,9.489,0.357,98.509,0.251,-0.613,286.171,59.908,79729.604,29.932,102.689
天津,天津市,68.027,128.769,27.378,63.455,1.289,67.225,-1.342,4.346,287.079,34.7,100641.171,39.315,117.308
宁夏,中卫市,70.564,182.602,11.01,14.534,0.416,58.051,4.487,-1.53,285.994,29.222,83265.127,37.018,105.509
宁夏,吴忠市,70.703,189.693,9.992,14.85,0.327,60.319,6.328,-1.303,286.811,24.503,84721.65,37.454,106.577
宁夏,固原市,51.713,134.252,8.801,24.686,0.423,68.501,2.759,-0.373,284.537,43.719,80682.217,35.905,106.183
宁夏,石嘴山市,91.064,328.694,31.589,32.467,0.779,66.43,9.54,-3.16,287.315,14.725,86189.437,39.013,106.499
宁夏,银川市,84.504,336.939,20.784,32.676,0.558,62.462,7.239,-1.636,287.648,16.643,86573.439,38.287,106.342
安徽,亳州市,40.924,121.003,13.473,24.043,0.581,96.696,3.673,8.952,293.298,40.941,100930.735,33.44,116.162
安徽,六安市,33.208,72.48,8.957,14.949,0.425,103.02,3.365,7.63,293.305,32.18,98655.835,31.617,116.209
安徽,合肥市,37.336,106.297,11.988,31.915,0.604,91.592,1.644,8.438,292.412,39.583,101088.268,31.766,117.359
安徽,安庆市,36.498,85.048,11.652,21.217,0.56,94.41,2.231,6.109,290.777,41.808,99294.726,30.557,116.473
安徽,宣城市,27.083,52.363,6.541,18.633,0.453,81.069,2.229,5.51,292.333,31.361,99287.807,30.676,118.846
安徽,宿州市,52.96,135.987,16.834,35.885,0.663,89.016,1.4,7.687,292.384,43.873,100937.259,33.844,117.23
安徽,池州市,27.545,57.001,8.607,20.095,0.448,82.772,1.744,7.166,292.116,33.195,99499.141,30.296,117.379
安徽,淮北市,46.711,130.417,16.269,33.082,0.622,91.76,3.023,8.458,292.998,42.069,100951.477,33.722,116.747
安徽,淮南市,42.44,108.985,12.238,23.939,0.515,100.795,1.739,6.908,293.46,37.455,101124.167,32.463,116.746
安徽,滁州市,38.374,107.082,12.52,30.784,0.566,88.353,2.088,8.228,292.076,41.647,100958.69,32.55,118.076
安徽,芜湖市,33.477,81.732,11.302,36.318,0.609,80.118,3.557,6.459,292.636,34.966,101372.658,31.167,118.162
安徽,蚌埠市,49.438,125.344,17.403,34.61,0.622,92.573,2.198,8.003,293.0,40.946,101083.76,33.121,117.263
安徽,铜陵市,35.252,85.391,13.127,39.771,0.649,81.918,3.914,6.899,292.175,36.716,101232.248,30.883,117.531
