province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,24.071,40.106,6.669,36.87,0.508,58.402,-1.617,-5.76,287.602,66.438,102141.478,31.173,121.42
云南,临沧市,17.568,23.319,5.355,5.416,0.451,45.803,2.347,1.586,287.693,84.247,83946.244,23.935,99.686
云南,丽江市,7.103,9.663,2.276,4.819,0.397,70.767,7.883,1.303,281.284,47.704,74500.693,26.96,100.515
云南,保山市,13.133,23.968,3.831,6.898,0.413,48.1,3.431,0.585,285.917,64.367,81898.247,24.953,98.962
云南,大理白族自治州,9.275,15.182,3.284,5.203,0.382,65.984,6.414,1.493,283.483,56.566,78081.697,25.726,100.053
云南,德宏傣族景颇族自治州,15.858,25.46,5.661,7.183,0.375,44.023,0.866,0.024,288.356,63.604,86107.22,24.535,98.052
云南,怒江傈僳族自治州,7.491,11.61,1.005,1.565,0.18,68.986,3.941,1.193,277.599,68.458,72723.823,26.916,98.885
云南,文山壮族苗族自治州,21.611,38.443,13.138,4.967,0.45,50.594,-0.088,4.227,287.851,92.502,86592.491,23.696,104.735
云南,昆明市,14.804,25.59,8.354,14.515,0.501,54.389,7.175,5.007,285.089,75.795,79198.307,25.384,102.863
云南,昭通市,49.311,63.284,10.762,11.814,0.586,50.867,0.75,0.391,283.282,71.26,83946.862,27.667,103.985
云南,普洱市,20.978,31.802,6.885,5.441,0.384,41.467,0.453,1.877,288.612,91.953,86018.442,23.159,100.718
云南,曲靖市,13.183,22.791,8.552,9.456,0.384,57.194,6.859,5.39,285.393,72.544,79935.579,25.737,103.929
云南,楚雄彝族自治州,14.935,18.497,5.036,6.676,0.467,59.395,5.847,4.026,286.145,68.191,80951.164,25.328,101.567
云南,玉溪市,17.922,27.103,6.824,6.262,0.396,56.668,2.579,3.863,287.58,87.859,83507.706,24.136,102.217
云南,红河哈尼族彝族自治州,18.268,31.386,10.682,4.313,0.394,58.374,0.298,4.029,288.277,92.113,85208.059,23.451,103.034
云南,西双版纳傣族自治州,19.837,36.783,7.007,8.108,0.43,31.048,-0.895,0.798,290.829,91.07,88992.68,21.939,100.912
