province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,32.058,48.51,8.152,35.845,0.598,55.952,3.599,-7.627,285.27,71.389,102587.259,31.173,121.42
云南,临沧市,22.261,29.241,10.124,4.98,0.472,53.715,-1.956,2.337,286.908,68.864,84413.472,23.935,99.686
云南,丽江市,13.985,21.16,5.728,7.33,0.485,63.6,2.258,1.545,279.616,56.056,75069.566,26.96,100.515
云南,保山市,18.402,29.254,6.879,8.663,0.475,51.654,-0.998,0.672,285.317,56.298,82365.095,24.953,98.962
云南,大理白族自治州,17.549,29.199,8.459,7.418,0.471,60.246,0.554,2.148,282.031,63.639,78593.486,25.726,100.053
云南,德宏傣族景颇族自治州,20.342,23.216,9.426,9.177,0.432,48.446,-2.775,0.402,288.214,55.386,86544.309,24.535,98.052
云南,怒江傈僳族自治州,9.487,15.446,2.173,2.908,0.248,66.464,0.47,1.705,278.775,56.429,73182.828,26.916,98.885
云南,文山壮族苗族自治州,28.089,45.582,14.592,5.974,0.565,54.888,-1.715,-2.68,281.658,77.194,87283.784,23.696,104.735
云南,昆明市,31.66,50.039,13.563,16.878,0.699,41.868,0.663,2.511,280.393,80.37,79764.49,25.384,102.863
云南,昭通市,27.331,46.588,13.354,10.783,0.56,46.516,-0.378,0.481,279.224,68.149,84781.74,27.667,103.985
云南,普洱市,25.093,39.12,13.427,5.777,0.399,46.675,-3.047,1.91,286.582,85.403,86536.8,23.159,100.718
云南,曲靖市,26.704,45.853,14.919,13.036,0.637,48.022,1.009,1.686,279.099,77.647,80583.304,25.737,103.929
云南,楚雄彝族自治州,30.251,44.022,14.467,13.172,0.599,47.055,0.065,2.792,282.733,77.138,81524.45,25.328,101.567
云南,玉溪市,28.529,42.889,17.937,8.227,0.505,51.825,-2.338,2.443,283.867,81.903,84072.942,24.136,102.217
云南,红河哈尼族彝族自治州,27.936,42.362,21.136,5.934,0.53,53.639,-3.46,0.67,283.784,83.39,85802.018,23.451,103.034
云南,西双版纳傣族自治州,24.87,44.823,9.453,7.675,0.42,36.981,-4.457,0.139,288.841,86.198,89522.593,21.939,100.912
云南,迪庆藏族自治州,6.376,8.288,1.798,3.037,0.257,74.05,3.062,-1.419,274.89,48.85,67597.087,27.957,99.459
内蒙古,乌兰察布市,10.706,19.521,7.67,10.68,0.382,48.696,3.675,0.726,266.062,46.449,86200.587,41.691,112.44
内蒙古,乌海市,41.819,98.095,54.19,55.795,1.501,26.645,3.415,0.062,272.741,35.908,88115.185,39.396,106.856
内蒙古,兴安盟,4.377,5.812,3.374,2.218,0.22,52.399,5.308,-2.908,260.009,46.626,95297.967,46.244,121.341
内蒙古,包头市,11.673,17.763,6.929,15.245,0.338,44.751,3.486,1.441,267.148,43.305,86168.938,41.549,110.276
内蒙古,呼伦贝尔市,2.815,3.361,3.554,2.134,0.196,50.476,5.526,-0.452,255.449,59.192,93679.337,49.636,121.171
内蒙古,呼和浩特市,28.764,55.653,17.602,34.604,0.757,32.948,3.145,1.127,268.067,46.339,86626.378,40.578,111.513
内蒙古,巴彦淖尔市,7.572,10.878,4.201,5.199,0.228,52.465,3.797,1.96,268.721,44.02,87627.433,41.446,107.582
内蒙古,赤峰市,6.004,10.101,4.502,4.248,0.27,57.527,4.039,-2.416,264.036,49.026,92452.505,43.226,118.892
内蒙古,通辽市,7.776,11.694,5.102,4.239,0.24,51.556,3.237,-3.205,264.846,39.638,98790.735,43.814,121.591
内蒙古,鄂尔多斯市,20.438,39.218,21.57,28.955,0.619,39.76,4.155,1.396,271.359,42.431,87413.684,39.407,108.63
内蒙古,锡林郭勒盟,1.878,2.474,2.133,1.138,0.176,58.946,3.894,-0.273,262.714,55.784,89377.304,44.179,115.482
内蒙古,阿拉善盟,7.961,10.36,2.852,2.961,0.207,57.425,4.353,0.513,272.795,34.326,87912.944,40.473,102.467
北京,北京市,21.664,43.619,5.423,33.437,0.526,29.833,0.831,-1.344,273.937,27.486,98773.465,40.158,116.395
台湾,台湾省,48.405,56.374,15.484,20.566,0.409,45.208,-1.552,-5.416,290.332,79.562,93414.842,23.757,120.975
吉林,吉林市,18.201,28.994,8.256,11.054,0.475,42.919,5.42,-1.916,262.8,53.217,97777.222,43.573,126.859
吉林,四平市,14.717,23.079,5.077,9.012,0.401,44.22,3.796,-2.965,264.597,37.215,100362.575,43.472,124.386
吉林,延边朝鲜族自治州,15.193,23.242,7.889,10.106,0.346,46.089,7.844,-1.651,261.535,60.942,94412.793,43.141,129.147
吉林,松原市,11.746,20.139,5.762,6.538,0.332,40.083,3.906,-2.963,263.041,39.546,100702.384,44.785,124.496
吉林,白城市,10.17,14.214,4.92,5.067,0.286,44.123,3.544,-2.514,263.191,34.678,100852.815,45.35,123.031
吉林,白山市,24.445,35.285,13.173,17.17,0.708,39.607,5.806,-0.925,261.044,62.703,92593.436,42.063,127.256
吉林,辽源市,22.121,30.947,5.751,13.256,0.529,43.864,5.086,-2.943,264.102,45.838,98303.646,42.836,125.32
吉林,通化市,26.2,38.468,10.888,17.843,0.789,37.4,4.412,-2.271,263.837,51.15,96374.295,41.939,125.927
吉林,长春市,15.877,26.869,6.355,9.484,0.443,40.884,4.796,-2.904,263.433,42.369,100167.789,44.268,125.611
四川,乐山市,39.706,54.572,8.481,14.891,0.534,39.767,-0.354,0.295,280.559,64.621,90439.274,29.218,103.569
四川,内江市,50.714,71.888,8.084,30.236,0.829,21.311,-0.179,0.722,283.939,62.548,97758.447,29.62,104.95
四川,凉山彝族自治州,18.577,26.527,7.7,6.934,0.469,62.491,2.102,0.728,277.702,57.581,74587.416,27.883,102.065
四川,南充市,57.673,83.108,8.378,25.744,0.796,30.727,-1.641,0.593,282.644,68.691,97810.777,31.19,106.199
四川,宜宾市,35.234,52.147,12.419,18.872,0.651,32.486,-0.287,-0.218,283.396,62.397,96049.106,28.573,104.621
四川,巴中市,41.875,57.046,7.687,15.65,0.621,41.135,-1.183,0.414,279.349,67.817,93408.377,32.033,107.031
四川,广元市,36.014,55.211,10.738,20.541,0.537,32.405,-0.212,1.946,279.487,60.579,92463.469,32.261,105.788
四川,广安市,53.544,81.421,8.936,32.418,0.857,15.465,-1.026,0.391,283.176,75.541,97836.142,30.43,106.628
四川,德阳市,38.312,64.817,7.362,32.037,0.506,36.041,-0.178,0.628,281.878,51.836,94090.175,31.13,104.436
四川,成都市,37.541,61.823,7.628,32.074,0.51,38.252,0.326,0.253,282.098,53.185,94244.934,30.64,103.929
四川,攀枝花市,28.356,42.672,15.872,23.191,0.98,49.533,0.221,1.245,282.958,56.327,82035.787,26.791,101.734
四川,泸州市,37.455,51.561,11.673,17.909,0.577,31.85,-0.945,1.512,282.571,67.871,94396.481,28.424,105.675
四川,甘孜藏族自治州,1.287,1.557,0.268,1.392,0.135,81.83,6.801,-2.381,265.27,39.022,61464.57,30.936,100.009
四川,眉山市,41.932,61.373,7.709,22.525,0.598,32.551,-0.342,0.574,282.517,58.749,94719.1,29.912,103.766
四川,绵阳市,30.381,47.201,7.145,19.058,0.416,44.262,0.451,0.598,278.722,55.843,88742.68,31.86,104.704
四川,自贡市,48.091,65.857,9.533,26.197,0.781,24.664,-0.635,0.247,284.012,62.321,97728.544,29.307,104.659
四川,资阳市,47.781,68.884,6.964,24.997,0.711,25.234,-0.173,0.841,283.879,62.003,98014.644,30.102,105.149
四川,达州市,45.168,62.956,9.714,20.885,0.716,38.508,-1.633,0.979,280.358,74.513,95075.939,31.335,107.636
四川,遂宁市,48.105,73.956,7.394,25.578,0.711,29.307,-1.034,0.823,283.692,62.884,98261.537,30.642,105.457
四川,阿坝藏族羌族自治州,1.879,2.387,0.303,2.46,0.144,76.135,7.498,-2.805,265.709,44.856,65740.831,32.406,102.61
四川,雅安市,21.825,31.184,6.82,7.824,0.317,62.8,1.279,-0.902,276.267,58.899,80618.553,29.932,102.689
天津,天津市,48.993,74.455,11.481,54.696,0.888,17.019,-0.294,-1.963,275.832,25.296,102664.811,39.315,117.308
宁夏,中卫市,37.928,64.203,19.052,37.686,0.789,40.299,5.469,2.185,275.071,34.725,83995.925,37.018,105.509
