province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,18.587,28.626,5.974,26.266,0.492,60.8,0.219,-6.56,288.058,81.065,102004.708,31.173,121.42
云南,临沧市,16.807,22.509,5.699,4.571,0.453,48.864,1.962,1.552,287.861,78.321,84095.713,23.935,99.686
云南,丽江市,7.421,10.189,2.928,5.713,0.376,69.232,5.749,1.348,281.353,41.051,74676.362,26.96,100.515
云南,保山市,13.921,23.829,4.618,5.831,0.369,51.849,2.67,0.898,285.795,63.445,82050.623,24.953,98.962
云南,大理白族自治州,9.685,15.742,3.759,5.122,0.35,66.72,5.374,1.54,283.539,53.31,78235.32,25.726,100.053
云南,德宏傣族景颇族自治州,16.312,24.123,6.814,5.736,0.328,49.714,0.331,0.177,288.35,63.828,86258.0,24.535,98.052
云南,怒江傈僳族自治州,7.817,11.569,1.287,1.744,0.168,72.411,2.891,1.182,278.268,55.827,72874.345,26.916,98.885
云南,文山壮族苗族自治州,24.024,35.807,9.864,5.33,0.421,49.977,-0.647,1.545,287.697,93.206,86761.018,23.696,104.735
云南,昆明市,16.971,27.696,8.306,14.326,0.516,51.992,5.15,4.131,284.985,73.523,79372.27,25.384,102.863
云南,昭通市,34.629,51.93,9.826,8.478,0.532,65.744,-1.444,-0.743,282.187,72.364,84296.182,27.667,103.985
云南,普洱市,17.992,27.664,6.526,4.254,0.351,45.682,0.263,1.468,288.709,88.619,86173.772,23.159,100.718
云南,曲靖市,18.517,29.798,10.022,10.895,0.465,51.996,3.648,3.959,284.387,78.287,80149.382,25.737,103.929
云南,楚雄彝族自治州,15.818,19.929,5.627,6.061,0.459,60.159,4.45,3.483,286.014,66.387,81116.717,25.328,101.567
云南,玉溪市,17.299,24.081,5.932,5.659,0.368,58.508,2.102,3.049,287.767,82.11,83666.261,24.136,102.217
云南,红河哈尼族彝族自治州,16.92,25.57,7.517,4.467,0.344,58.355,0.395,2.548,288.596,87.67,85359.879,23.451,103.034
云南,西双版纳傣族自治州,18.409,34.08,7.136,5.502,0.4,32.36,-1.565,-0.015,290.65,90.929,89151.648,21.939,100.912
云南,迪庆藏族自治州,5.994,7.332,1.346,2.022,0.228,74.458,5.755,1.15,274.321,55.747,67254.341,27.957,99.459
内蒙古,乌兰察布市,37.056,55.647,18.578,34.72,0.605,36.337,3.994,1.716,274.478,50.014,86197.125,41.691,112.44
内蒙古,乌海市,51.752,100.54,57.405,48.495,1.436,34.262,-1.881,3.291,279.444,36.758,87883.48,39.396,106.856
内蒙古,兴安盟,18.79,24.904,7.742,6.713,0.329,44.107,0.817,-0.281,271.196,49.809,95306.037,46.244,121.341
