province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,18.241,31.19,5.924,37.247,0.454,71.512,-2.984,-2.861,290.471,68.465,102461.853,31.173,121.42
云南,临沧市,22.567,33.893,8.808,3.333,0.484,37.767,3.497,1.746,289.281,94.234,84175.933,23.935,99.686
云南,丽江市,16.105,20.837,5.366,4.143,0.532,46.089,6.795,2.347,284.567,79.648,74709.775,26.96,100.515
云南,保山市,13.146,20.879,5.104,4.177,0.345,40.05,4.558,1.398,287.96,92.627,82112.832,24.953,98.962
云南,大理白族自治州,11.132,17.794,4.696,3.063,0.366,46.483,6.481,2.706,286.593,85.544,78278.434,25.726,100.053
云南,德宏傣族景颇族自治州,23.015,27.713,5.833,3.17,0.279,45.634,2.517,0.934,289.81,95.681,86333.22,24.535,98.052
云南,怒江傈僳族自治州,13.211,15.012,2.674,0.813,0.183,49.69,6.294,1.969,281.875,95.837,72952.412,26.916,98.885
云南,文山壮族苗族自治州,26.747,36.905,9.915,4.751,0.488,64.506,1.885,4.673,288.056,87.076,86815.179,23.696,104.735
云南,昆明市,16.193,26.511,8.585,8.914,0.562,36.955,6.939,5.791,286.957,89.783,79387.904,25.384,102.863
云南,昭通市,38.945,52.273,12.767,10.797,0.632,45.497,0.705,0.096,284.822,90.459,84130.383,27.667,103.985
云南,普洱市,19.305,34.671,10.045,3.142,0.377,41.8,1.169,3.41,290.298,93.015,86257.961,23.159,100.718
云南,曲靖市,17.639,26.443,9.065,6.616,0.454,48.245,5.718,5.518,286.902,87.627,80123.237,25.737,103.929
云南,楚雄彝族自治州,16.545,25.991,7.746,3.406,0.496,46.583,5.179,5.289,288.28,86.184,81135.917,25.328,101.567
云南,玉溪市,20.577,32.163,9.376,4.622,0.415,54.238,2.768,5.342,288.528,93.11,83723.113,24.136,102.217
云南,红河哈尼族彝族自治州,22.135,33.127,10.08,3.839,0.41,61.059,0.957,4.313,288.232,92.506,85458.724,23.451,103.034
云南,西双版纳傣族自治州,16.544,33.476,9.972,4.73,0.405,32.254,-0.086,2.56,292.281,89.298,89265.995,21.939,100.912
云南,迪庆藏族自治州,13.089,14.897,2.827,1.078,0.255,56.201,8.652,2.246,278.25,91.802,67364.134,27.957,99.459
内蒙古,乌兰察布市,35.644,57.98,19.675,23.786,0.566,55.536,1.95,2.254,280.646,47.982,86412.646,41.691,112.44
内蒙古,乌海市,54.054,93.455,37.078,44.299,1.171,71.101,-2.501,-0.711,284.921,50.019,87894.791,39.396,106.856
内蒙古,兴安盟,4.758,8.41,3.232,3.574,0.205,49.803,5.712,0.136,282.315,45.603,95013.061,46.244,121.341
内蒙古,包头市,47.635,67.104,22.284,32.278,0.589,55.665,-0.518,2.432,281.403,51.33,86338.009,41.549,110.276
内蒙古,呼伦贝尔市,3.026,4.165,2.766,1.79,0.182,47.758,4.133,-2.183,277.861,71.194,93662.406,49.636,121.171
内蒙古,呼和浩特市,48.178,81.069,19.459,39.028,0.744,54.333,-0.391,2.496,281.289,60.121,86762.117,40.578,111.513
内蒙古,巴彦淖尔市,43.043,58.532,20.228,25.34,0.554,63.575,-1.913,0.977,282.75,38.214,87679.376,41.446,107.582
内蒙古,赤峰市,21.566,33.826,10.616,11.819,0.354,53.646,4.759,0.93,282.826,37.787,92345.995,43.226,118.892
内蒙古,通辽市,25.855,38.977,11.373,12.325,0.448,60.0,3.138,3.79,285.145,41.581,98269.972,43.814,121.591
内蒙古,鄂尔多斯市,41.488,58.242,18.79,18.453,0.592,67.765,-1.169,3.174,283.741,61.208,87315.053,39.407,108.63
内蒙古,锡林郭勒盟,12.978,16.915,10.01,5.075,0.234,53.74,3.041,1.142,280.014,41.802,89474.588,44.179,115.482
内蒙古,阿拉善盟,19.103,24.818,12.343,5.446,0.287,66.132,-3.196,0.702,283.471,30.252,87770.387,40.473,102.467
北京,北京市,72.538,103.665,9.737,54.443,0.841,50.61,0.397,0.908,285.712,41.749,98459.22,40.158,116.395
台湾,台湾省,9.665,13.435,4.075,10.912,0.207,82.677,-3.31,-3.304,293.304,78.028,93294.471,23.757,120.975
吉林,吉林市,20.761,34.876,9.732,18.138,0.605,55.678,1.433,5.849,282.471,59.089,97880.79,43.573,126.859
吉林,四平市,32.314,56.841,11.914,27.186,0.808,58.497,1.906,7.309,285.05,51.117,99981.48,43.472,124.386
吉林,延边朝鲜族自治州,14.984,23.213,7.818,10.553,0.359,45.291,2.994,2.349,281.131,57.029,95002.624,43.141,129.147
吉林,松原市,26.114,50.249,12.825,16.178,0.567,57.019,2.627,7.451,285.598,42.288,100185.945,44.785,124.496
吉林,白城市,12.085,22.024,7.429,7.898,0.301,47.571,3.416,4.845,285.642,40.641,100157.902,45.35,123.031
吉林,白山市,16.154,27.105,9.222,11.574,0.579,49.596,1.144,3.548,279.712,59.472,93131.901,42.063,127.256
吉林,辽源市,27.829,44.543,9.6,20.162,0.727,55.535,2.441,6.45,283.601,59.393,98239.938,42.836,125.32
吉林,通化市,24.81,43.127,11.111,16.553,0.888,40.496,1.195,4.616,281.93,60.785,96564.709,41.939,125.927
吉林,长春市,27.461,52.019,9.746,27.095,0.741,55.743,2.578,7.166,284.848,48.894,99879.226,44.268,125.611
四川,乐山市,48.236,63.023,9.25,16.079,0.588,46.011,-0.455,-2.59,284.508,88.795,89696.484,29.218,103.569
四川,内江市,33.778,52.37,4.967,19.653,0.572,45.527,-2.219,-2.427,287.515,84.764,96809.4,29.62,104.95
