province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,31.639,83.001,13.225,52.288,0.645,41.197,4.943,-5.625,288.348,24.283,102250.953,31.173,121.42
云南,临沧市,22.796,31.207,9.456,4.096,0.388,43.414,-1.148,2.077,289.902,85.526,84465.438,23.935,99.686
云南,丽江市,11.904,16.521,3.713,6.159,0.435,63.689,4.489,1.864,283.86,62.737,75180.039,26.96,100.515
云南,保山市,19.915,30.647,9.766,6.977,0.4,45.562,0.134,0.879,288.204,81.061,82445.497,24.953,98.962
云南,大理白族自治州,15.932,25.786,5.787,5.172,0.394,59.008,2.822,2.575,286.112,78.827,78683.801,25.726,100.053
云南,德宏傣族景颇族自治州,23.976,28.621,15.432,6.237,0.31,45.51,-1.568,0.148,291.069,79.339,86599.336,24.535,98.052
云南,怒江傈僳族自治州,10.659,15.515,1.498,1.967,0.221,65.952,2.697,1.771,281.401,75.969,73346.537,26.916,98.885
云南,文山壮族苗族自治州,27.486,42.195,14.936,4.867,0.482,51.393,-2.588,-0.736,287.279,92.537,87237.309,23.696,104.735
云南,昆明市,26.652,46.148,12.322,13.819,0.676,45.783,-0.411,4.363,284.988,93.325,79844.829,25.384,102.863
云南,昭通市,27.359,46.432,12.556,11.069,0.604,46.141,-0.448,0.641,285.461,83.771,84701.863,27.667,103.985
云南,普洱市,19.26,35.327,11.334,3.318,0.397,43.21,-2.095,2.447,290.563,90.649,86538.068,23.159,100.718
云南,曲靖市,27.921,47.389,13.0,10.581,0.663,52.388,0.302,4.289,284.318,91.639,80644.521,25.737,103.929
云南,楚雄彝族自治州,25.2,39.202,12.791,7.673,0.536,53.866,0.884,4.24,287.502,85.283,81568.036,25.328,101.567
云南,玉溪市,23.691,39.47,14.08,6.482,0.452,53.32,-2.868,3.5,287.989,91.562,84088.843,24.136,102.217
云南,红河哈尼族彝族自治州,23.634,37.465,16.158,4.387,0.448,54.376,-3.959,1.889,288.018,92.54,85796.716,23.451,103.034
云南,西双版纳傣族自治州,16.966,35.436,9.59,4.087,0.411,38.21,-3.46,1.038,292.434,89.345,89492.504,21.939,100.912
云南,迪庆藏族自治州,6.346,7.399,1.179,1.914,0.195,76.855,6.123,1.908,277.125,60.632,67771.142,27.957,99.459
内蒙古,乌兰察布市,4.193,7.237,1.829,2.651,0.254,59.723,8.15,-5.812,273.269,52.845,86296.256,41.691,112.44
内蒙古,乌海市,27.415,54.076,30.586,37.711,0.861,40.4,3.519,-2.323,279.929,23.515,88490.968,39.396,106.856
内蒙古,兴安盟,1.564,1.969,1.736,0.939,0.197,63.483,9.805,-9.46,271.115,53.834,93633.681,46.244,121.341
内蒙古,包头市,4.891,8.101,3.156,5.39,0.266,56.337,6.044,-5.362,274.856,47.529,86485.452,41.549,110.276
内蒙古,呼伦贝尔市,1.539,1.779,1.696,0.88,0.193,62.928,5.91,-8.923,267.43,72.347,92410.196,49.636,121.171
内蒙古,呼和浩特市,20.809,43.827,10.237,24.394,0.646,45.163,5.513,-4.437,275.159,46.868,86791.458,40.578,111.513
内蒙古,巴彦淖尔市,2.895,3.795,1.374,2.185,0.184,57.978,3.452,-2.944,277.218,33.373,88072.761,41.446,107.582
内蒙古,赤峰市,1.471,2.329,1.679,1.228,0.195,67.545,11.094,-7.926,272.432,51.569,91422.814,43.226,118.892
内蒙古,通辽市,2.067,3.513,2.292,1.525,0.196,62.968,10.73,-7.026,275.333,43.42,97074.439,43.814,121.591
内蒙古,鄂尔多斯市,13.507,23.174,13.304,18.862,0.423,49.204,4.663,-2.803,278.5,29.167,87735.019,39.407,108.63
内蒙古,锡林郭勒盟,1.53,2.105,1.266,0.558,0.186,64.504,8.902,-6.09,271.105,62.288,88941.475,44.179,115.482
内蒙古,阿拉善盟,3.363,4.437,1.501,1.898,0.174,72.001,1.983,-1.134,280.335,22.24,88405.825,40.473,102.467
北京,北京市,6.771,14.169,2.561,11.905,0.241,54.928,5.809,-4.66,281.789,26.424,97984.792,40.158,116.395
台湾,台湾省,33.236,38.15,12.077,13.818,0.306,66.614,-2.235,-6.063,291.726,70.57,93298.917,23.757,120.975
吉林,吉林市,5.96,12.267,4.722,5.117,0.27,51.728,9.267,2.349,273.502,58.591,95857.872,43.573,126.859
吉林,四平市,3.583,7.172,3.205,3.385,0.229,56.548,10.17,-1.88,275.914,40.81,98343.836,43.472,124.386
吉林,延边朝鲜族自治州,6.707,11.565,5.046,5.897,0.257,49.345,10.915,2.222,271.932,67.395,92726.296,43.141,129.147
吉林,松原市,3.654,5.941,2.942,2.973,0.236,54.901,9.635,-3.213,274.748,50.92,98463.872,44.785,124.496
吉林,白城市,2.478,3.346,2.254,1.716,0.212,59.424,8.76,-6.992,275.042,44.426,98674.126,45.35,123.031
吉林,白山市,6.852,13.771,6.962,6.816,0.374,52.625,8.827,2.96,270.176,72.17,91178.511,42.063,127.256
吉林,辽源市,4.642,9.943,3.874,4.66,0.25,55.214,10.645,0.354,274.481,46.636,96481.666,42.836,125.32
吉林,通化市,6.125,14.683,6.524,6.368,0.357,52.438,8.658,1.349,273.062,54.737,94809.296,41.939,125.927
吉林,长春市,5.154,10.52,3.179,3.985,0.269,51.752,9.877,-0.317,274.765,50.806,97997.908,44.268,125.611
四川,乐山市,38.184,62.913,9.855,22.463,0.672,25.711,-0.59,-1.265,285.953,74.037,90261.846,29.218,103.569
四川,内江市,52.795,87.935,6.254,33.256,0.965,18.321,-0.891,-1.289,289.212,82.72,97407.06,29.62,104.95
四川,凉山彝族自治州,17.03,24.141,8.317,6.883,0.476,62.487,4.06,3.531,282.465,65.855,74671.2,27.883,102.065
四川,南充市,47.256,74.959,6.862,23.082,0.742,27.557,-1.809,0.659,290.155,67.358,97476.016,31.19,106.199
四川,宜宾市,48.121,68.956,13.007,23.849,0.824,23.039,0.552,-1.91,289.021,76.057,95727.031,28.573,104.621
四川,巴中市,35.696,58.969,5.541,14.44,0.492,42.109,-1.222,0.105,288.016,50.559,93209.501,32.033,107.031
四川,广元市,31.541,54.084,7.686,15.259,0.463,39.656,-0.607,0.371,287.029,64.699,92317.53,32.261,105.788
四川,广安市,37.162,61.473,7.103,24.751,0.779,22.437,-2.141,0.443,289.927,70.894,97487.101,30.43,106.628
四川,德阳市,40.41,74.387,6.379,26.574,0.64,34.418,-1.453,-0.978,287.803,72.633,93870.299,31.13,104.436
四川,成都市,40.118,75.904,8.13,31.62,0.678,32.484,-1.088,-1.366,288.05,66.73,94006.707,30.64,103.929
四川,攀枝花市,29.119,44.438,22.44,25.231,1.121,49.033,1.337,3.592,288.361,67.246,82033.52,26.791,101.734
四川,泸州市,37.854,57.17,12.778,21.738,0.609,34.779,-1.85,0.856,289.379,72.608,94090.96,28.424,105.675
四川,甘孜藏族自治州,4.045,4.393,0.449,0.993,0.123,83.227,6.287,2.363,272.241,45.488,61571.239,30.936,100.009
四川,眉山市,38.715,73.404,8.224,28.385,0.753,25.372,-0.686,-0.864,288.098,69.545,94456.431,29.912,103.766
四川,绵阳市,31.366,50.261,5.683,12.74,0.435,50.136,-0.588,-0.087,284.527,75.637,88660.709,31.86,104.704
四川,自贡市,63.894,92.114,8.262,33.984,1.001,16.601,-0.763,-1.531,289.629,79.095,97371.916,29.307,104.659
四川,资阳市,41.579,79.426,5.972,29.354,0.854,22.883,-1.222,-0.582,289.164,83.809,97667.793,30.102,105.149
四川,达州市,38.884,60.018,7.034,19.98,0.559,43.773,-1.473,0.974,288.976,50.751,94811.351,31.335,107.636
四川,遂宁市,44.716,78.383,7.644,28.162,0.827,23.17,-1.847,0.076,289.741,81.384,97914.358,30.642,105.457
四川,阿坝藏族羌族自治州,8.788,10.842,1.461,2.506,0.161,74.092,2.169,0.768,273.064,64.978,65900.917,32.406,102.61
四川,雅安市,23.117,34.457,6.289,9.734,0.324,54.918,-0.727,-0.511,280.355,78.674,80648.354,29.932,102.689
天津,天津市,16.23,38.716,6.103,33.055,0.445,35.996,6.867,-2.026,283.377,22.232,101782.072,39.315,117.308
宁夏,中卫市,16.197,26.744,9.775,22.517,0.353,52.233,2.421,-1.045,280.577,26.333,84376.455,37.018,105.509
宁夏,吴忠市,16.14,24.906,9.528,19.905,0.323,52.353,3.487,-1.368,280.096,24.789,85918.903,37.454,106.577
宁夏,固原市,19.447,46.567,8.324,27.593,0.535,49.71,1.609,-0.618,279.716,31.963,81734.842,35.905,106.183
宁夏,石嘴山市,27.818,55.828,22.01,34.775,0.665,43.593,3.636,-1.919,280.473,22.077,87558.287,39.013,106.499
宁夏,银川市,26.434,52.182,16.344,39.497,0.583,38.745,2.786,-1.019,281.057,22.498,87878.789,38.287,106.342
安徽,亳州市,34.294,91.309,12.865,41.564,0.541,39.839,1.432,-1.362,287.075,18.121,102090.006,33.44,116.162
安徽,六安市,23.82,59.787,8.85,25.338,0.359,46.987,3.816,-2.256,287.169,22.478,99625.354,31.617,116.209
安徽,合肥市,27.725,80.962,9.482,42.735,0.438,40.85,2.626,-1.991,288.132,25.088,101977.228,31.766,117.359
安徽,安庆市,23.109,54.205,9.142,21.782,0.377,53.35,1.132,-2.567,288.763,23.337,100051.55,30.557,116.473
安徽,宣城市,25.966,65.953,11.647,33.872,0.523,49.102,1.987,-1.329,286.815,33.394,99947.057,30.676,118.846
安徽,宿州市,40.635,110.185,15.573,53.489,0.65,34.612,3.332,-1.739,286.557,18.076,101992.835,33.844,117.23
安徽,池州市,28.298,66.459,11.494,29.878,0.475,46.096,0.264,-1.794,287.783,29.226,100216.793,30.296,117.379
安徽,淮北市,40.279,111.004,16.837,55.275,0.648,34.052,2.566,-1.517,286.72,17.537,102063.692,33.722,116.747
安徽,淮南市,34.496,94.268,11.998,39.689,0.433,44.242,1.522,-1.737,288.184,23.804,102142.3,32.463,116.746
安徽,滁州市,32.155,80.89,11.028,39.134,0.413,44.103,1.697,-1.905,287.432,23.355,101833.344,32.55,118.076
安徽,芜湖市,27.888,80.868,12.342,45.701,0.561,40.917,2.07,-1.418,288.271,32.096,102148.64,31.167,118.162
安徽,蚌埠市,40.873,102.95,13.284,48.426,0.511,39.145,1.551,-1.726,287.022,18.448,102099.25,33.121,117.263
安徽,铜陵市,28.455,71.661,11.412,37.908,0.51,43.04,1.673,-2.354,288.681,27.251,102020.619,30.883,117.531
安徽,阜阳市,35.377,87.86,12.081,35.965,0.553,41.318,1.722,-2.173,287.599,18.892,102092.508,32.937,115.723
安徽,马鞍山市,28.089,87.921,12.116,48.05,0.574,37.474,1.393,-1.715,288.008,26.71,102133.198,31.622,118.386
安徽,黄山市,23.567,51.377,10.726,20.335,0.429,49.032,0.413,-2.757,286.775,29.404,97957.073,29.869,118.09
山东,东营市,19.006,49.02,12.699,29.668,0.493,44.928,7.734,-3.137,284.442,23.063,101943.304,37.57,118.572
山东,临沂市,26.892,90.8,16.789,43.779,0.586,34.719,5.852,-2.585,284.219,19.803,100361.655,35.289,118.27
山东,威海市,10.268,26.099,8.653,13.39,0.408,61.778,9.135,-3.86,283.846,40.951,101024.878,37.148,122.028
山东,德州市,20.789,69.371,9.763,35.533,0.462,36.252,4.318,-0.543,284.452,20.038,101958.13,37.233,116.679
山东,日照市,20.073,67.963,13.017,37.671,0.512,38.518,6.561,-3.145,283.808,19.965,100400.529,35.566,119.108
山东,枣庄市,37.016,113.492,22.498,46.914,0.64,31.837,4.728,-2.088,284.962,19.056,101179.968,34.925,117.383
山东,泰安市,25.774,90.784,15.014,43.665,0.571,32.428,4.459,-1.355,283.945,21.271,100263.528,35.993,117.04
山东,济南市,22.939,85.023,13.291,41.11,0.572,33.494,4.664,-0.618,283.424,20.596,100180.698,36.639,117.254
山东,济宁市,28.789,98.034,19.06,44.533,0.6,33.571,4.178,-1.12,285.163,20.218,101623.916,35.375,116.697
山东,淄博市,26.977,90.446,18.988,44.127,0.762,33.37,6.933,-2.088,282.935,20.954,99509.705,36.623,118.062
山东,滨州市,20.991,58.499,11.743,32.897,0.542,39.96,6.464,-1.963,284.148,20.238,101952.284,37.516,117.852
山东,潍坊市,23.017,72.07,15.958,41.124,0.668,36.217,7.982,-3.589,283.669,21.038,100899.031,36.53,119.092
山东,烟台市,12.339,30.273,7.681,17.676,0.4,59.224,8.963,-4.777,283.76,37.984,100620.707,37.25,120.789
山东,聊城市,25.361,81.248,13.114,40.214,0.601,34.968,4.009,-0.388,285.645,19.89,101828.036,36.458,115.863
山东,菏泽市,25.806,90.15,16.345,42.071,0.63,37.625,3.468,-0.102,286.344,18.434,101819.034,35.134,115.69
山东,青岛市,18.688,55.227,10.631,32.689,0.538,41.984,8.851,-3.693,283.942,27.064,101367.122,36.46,120.172
山西,临汾市,18.577,44.433,12.788,29.296,0.69,44.96,3.532,-2.846,280.77,25.929,90785.662,36.227,111.398
山西,吕梁市,18.281,37.971,14.268,23.086,0.541,43.274,4.767,-2.968,278.299,29.183,88316.665,37.663,111.27
山西,大同市,12.081,26.261,10.198,14.127,0.688,49.89,8.747,-6.751,275.648,44.872,87513.908,39.911,113.713
山西,太原市,14.251,34.689,11.95,24.014,0.413,47.22,7.628,-4.77,278.775,28.764,88064.581,37.967,112.321
山西,忻州市,14.13,27.481,12.65,23.026,0.387,45.927,7.665,-5.418,276.394,36.102,86514.838,38.877,112.391
山西,晋中市,18.791,49.348,14.735,29.954,0.631,41.643,7.285,-2.531,279.255,27.398,89006.125,37.328,112.997
山西,晋城市,14.344,41.433,10.958,22.668,0.577,52.736,5.331,-5.708,281.726,22.64,91083.86,35.625,112.752
山西,朔州市,18.337,42.151,15.324,27.956,0.598,41.514,8.013,-4.944,275.911,42.689,86988.535,39.619,112.655
山西,运城市,27.752,70.492,18.794,45.294,0.806,34.969,2.737,-1.632,284.173,22.736,95058.19,35.205,111.071
山西,长治市,15.786,44.321,12.457,27.085,0.594,44.851,6.359,-3.656,280.315,23.953,89348.728,36.48,112.915
山西,阳泉市,14.317,32.516,11.599,25.421,0.374,44.209,8.338,-3.883,280.519,26.809,90811.641,38.031,113.512
广东,东莞市,22.382,45.293,9.041,26.4,0.643,77.883,-4.806,-7.17,295.708,40.049,101704.663,22.931,113.81
广东,中山市,23.729,50.848,9.953,33.802,0.706,90.618,-4.6,-7.714,296.231,44.182,101688.863,22.5,113.383
广东,云浮市,26.188,43.805,10.876,17.803,0.63,73.366,-5.35,-5.179,294.43,49.801,99747.584,22.776,111.818
广东,佛山市,23.809,50.411,9.881,35.324,0.714,73.152,-4.249,-7.419,295.779,37.358,101785.847,23.035,112.979
广东,广州市,21.978,42.768,9.136,22.878,0.571,75.892,-4.537,-7.481,294.971,36.633,100876.003,23.339,113.525
广东,惠州市,22.216,41.708,10.103,11.747,0.525,82.823,-4.228,-8.37,294.166,45.81,99862.879,23.244,114.485
广东,揭阳市,27.65,51.068,13.193,16.272,0.867,86.363,-3.723,-6.299,295.138,61.158,100420.715,23.323,116.123
广东,梅州市,24.057,40.396,10.264,11.489,0.676,75.434,-1.288,-6.407,293.015,54.186,98455.85,24.169,116.07
广东,汕头市,24.152,45.903,12.699,16.195,0.795,91.583,-5.644,-6.489,295.734,62.698,101539.176,23.339,116.614
广东,汕尾市,26.25,46.968,12.864,10.601,0.7,89.501,-4.009,-6.565,295.409,60.2,100130.818,23.024,115.527
广东,江门市,26.262,51.34,12.635,31.845,0.698,89.618,-4.886,-7.991,296.0,43.599,101124.787,22.289,112.676
广东,河源市,22.155,41.852,11.353,10.811,0.508,78.451,-2.65,-8.631,292.407,44.692,98687.539,24.021,114.969
