province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,42.432,60.466,9.51,52.505,0.654,77.634,0.88,-4.978,290.521,66.93,101837.679,31.173,121.42
云南,临沧市,13.182,18.237,3.005,3.438,0.282,54.545,3.769,0.263,289.686,72.643,83970.744,23.935,99.686
云南,丽江市,11.327,15.008,3.04,4.287,0.496,65.061,4.004,0.791,284.27,56.881,74611.221,26.96,100.515
云南,保山市,12.402,19.005,3.579,4.688,0.333,42.718,3.713,-0.387,287.67,66.96,81938.211,24.953,98.962
云南,大理白族自治州,10.458,15.746,2.937,4.223,0.377,58.918,5.194,0.548,285.999,61.195,78128.456,25.726,100.053
云南,德宏傣族景颇族自治州,15.14,19.609,4.451,3.761,0.259,41.375,1.94,-1.099,289.906,71.694,86147.813,24.535,98.052
云南,怒江傈僳族自治州,12.328,15.202,1.426,1.271,0.233,61.393,3.059,-0.798,280.485,82.318,72847.991,26.916,98.885
云南,文山壮族苗族自治州,21.546,36.982,11.705,4.435,0.47,54.672,-1.117,1.754,288.189,92.854,86631.974,23.696,104.735
云南,昆明市,15.639,26.933,6.718,12.686,0.516,52.073,4.975,3.787,287.173,70.826,79251.74,25.384,102.863
云南,昭通市,23.286,43.141,11.475,10.573,0.673,48.155,-1.836,-0.625,285.854,83.135,84129.926,27.667,103.985
云南,普洱市,13.049,18.45,3.144,3.832,0.239,50.501,2.502,0.329,291.594,73.979,86011.23,23.159,100.718
云南,曲靖市,18.548,30.174,10.285,9.281,0.563,51.009,0.811,3.555,285.863,83.463,80054.39,25.737,103.929
云南,楚雄彝族自治州,12.728,16.079,3.774,5.267,0.362,62.825,5.035,2.834,288.595,60.233,80971.723,25.328,101.567
云南,玉溪市,14.012,20.248,4.294,5.498,0.361,59.888,2.975,2.873,290.101,74.442,83514.07,24.136,102.217
云南,红河哈尼族彝族自治州,17.261,29.617,9.298,3.846,0.385,58.638,0.159,2.982,290.098,88.01,85214.992,23.451,103.034
云南,西双版纳傣族自治州,20.429,29.158,5.932,5.047,0.316,38.139,1.488,0.624,293.785,80.07,88972.56,21.939,100.912
云南,迪庆藏族自治州,9.184,10.884,1.481,1.426,0.29,69.454,4.714,-0.079,277.946,68.487,67294.09,27.957,99.459
内蒙古,乌兰察布市,6.791,12.534,4.57,6.776,0.332,60.643,-3.502,0.581,277.599,39.499,86573.592,41.691,112.44
内蒙古,乌海市,29.498,51.589,16.119,22.41,0.615,72.023,-7.852,5.985,283.246,55.03,87814.451,39.396,106.856
内蒙古,兴安盟,5.317,7.091,3.27,4.286,0.237,50.057,2.085,-4.366,276.569,39.673,95561.887,46.244,121.341
内蒙古,包头市,15.632,27.046,8.397,16.035,0.426,57.362,-3.968,1.873,279.325,39.244,86444.919,41.549,110.276
内蒙古,呼伦贝尔市,2.87,4.372,3.296,2.944,0.203,52.609,3.262,-1.651,274.989,47.054,94275.849,49.636,121.171
内蒙古,呼和浩特市,17.784,43.497,12.497,28.514,0.72,43.426,-4.888,1.183,279.413,38.678,86837.648,40.578,111.513
内蒙古,巴彦淖尔市,22.598,33.377,13.305,16.042,0.364,54.866,-5.707,2.404,281.171,36.245,87696.157,41.446,107.582
内蒙古,赤峰市,5.213,11.097,3.444,5.453,0.261,54.444,1.105,-5.284,276.074,38.8,92688.283,43.226,118.892
内蒙古,通辽市,7.795,13.003,3.805,5.987,0.276,49.335,1.09,-4.694,278.159,35.695,98686.159,43.814,121.591
内蒙古,鄂尔多斯市,30.207,52.594,17.024,22.91,0.576,57.578,-5.205,3.42,281.282,51.61,87333.628,39.407,108.63
内蒙古,锡林郭勒盟,1.609,2.254,1.737,1.317,0.189,64.602,-0.744,-1.227,275.931,42.717,89841.704,44.179,115.482
内蒙古,阿拉善盟,33.006,39.227,14.52,5.179,0.282,61.12,-7.841,0.794,283.598,39.571,87543.615,40.473,102.467
北京,北京市,21.251,29.025,3.335,23.958,0.493,40.196,-1.112,-2.738,282.996,29.695,98636.618,40.158,116.395
台湾,台湾省,24.47,30.59,7.903,14.526,0.262,69.442,-0.324,-4.384,292.591,84.923,92905.436,23.757,120.975
吉林,吉林市,16.255,29.137,5.72,10.923,0.448,44.9,0.81,-3.169,276.671,57.059,97706.086,43.573,126.859
吉林,四平市,17.013,31.23,4.188,14.962,0.442,39.622,-0.289,-4.851,278.757,39.954,100106.75,43.472,124.386
吉林,延边朝鲜族自治州,11.991,16.271,4.317,6.318,0.295,46.463,2.504,-3.228,275.153,66.679,94569.881,43.141,129.147
吉林,松原市,13.003,24.67,3.522,9.189,0.35,44.352,0.909,-4.516,278.402,40.611,100521.965,44.785,124.496
吉林,白城市,11.151,16.653,3.854,8.219,0.301,45.394,1.366,-3.527,278.436,38.174,100708.442,45.35,123.031
吉林,白山市,15.34,25.514,7.328,10.181,0.457,46.885,-0.419,-3.632,274.411,68.994,92647.544,42.063,127.256
吉林,辽源市,22.255,40.058,5.524,21.974,0.598,31.066,-0.38,-4.35,277.514,49.585,98120.642,42.836,125.32
吉林,通化市,17.779,32.229,8.039,13.938,0.582,39.166,-1.058,-4.727,276.497,60.552,96198.111,41.939,125.927
吉林,长春市,18.327,37.253,4.497,15.638,0.501,37.963,0.849,-4.311,278.096,44.375,99993.176,44.268,125.611
四川,乐山市,44.516,60.493,7.59,16.215,0.715,40.088,-1.55,-0.442,286.317,87.973,89650.711,29.218,103.569
四川,内江市,32.105,52.388,6.174,25.941,0.825,29.168,-2.46,-0.491,290.545,74.668,96739.224,29.62,104.95
四川,凉山彝族自治州,18.162,26.214,8.557,5.728,0.495,62.241,0.504,1.718,282.562,70.434,74161.731,27.883,102.065
四川,南充市,55.209,76.727,6.644,26.54,0.775,32.058,-1.934,0.685,290.251,72.997,96844.489,31.19,106.199
四川,宜宾市,40.704,55.557,10.396,20.661,0.799,31.637,-1.213,-1.476,290.285,76.309,95045.728,28.573,104.621
四川,巴中市,46.002,62.105,9.079,13.357,0.586,47.745,-2.917,1.177,287.07,71.27,92626.904,32.033,107.031
四川,广元市,42.259,60.747,10.964,14.21,0.629,26.464,-1.956,1.963,285.945,84.504,91705.758,32.261,105.788
四川,广安市,41.716,62.509,7.949,26.089,0.789,33.66,-2.466,1.395,290.949,66.804,96857.12,30.43,106.628
四川,德阳市,48.148,73.975,6.956,29.44,0.721,25.442,-0.821,-0.415,286.948,85.095,93255.114,31.13,104.436
四川,成都市,40.103,64.597,7.387,30.532,0.674,32.277,-1.118,-0.808,287.474,84.257,93388.074,30.64,103.929
四川,攀枝花市,20.043,30.106,15.451,18.128,0.938,51.039,0.342,2.016,288.927,55.689,81401.469,26.791,101.734
四川,泸州市,26.65,40.024,10.807,16.858,0.568,38.893,-3.473,2.86,289.633,69.271,93458.972,28.424,105.675
四川,甘孜藏族自治州,4.21,4.852,0.608,1.315,0.127,82.555,4.073,1.01,273.985,48.791,61239.776,30.936,100.009
四川,眉山市,30.61,50.574,6.84,22.302,0.68,37.502,-1.553,-0.813,288.2,84.453,93822.355,29.912,103.766
四川,绵阳市,46.784,66.136,8.514,17.85,0.615,31.79,-0.483,1.336,283.938,89.789,88060.049,31.86,104.704
四川,自贡市,39.979,54.109,6.771,24.962,0.844,29.055,-2.313,-0.971,290.708,74.835,96697.058,29.307,104.659
四川,资阳市,30.405,59.284,7.071,25.576,0.792,31.737,-2.679,-0.17,290.408,74.917,97011.438,30.102,105.149
四川,达州市,48.043,65.504,9.701,19.205,0.647,57.437,-3.192,2.088,288.924,63.348,94223.887,31.335,107.636
四川,遂宁市,44.128,72.457,7.433,28.301,0.78,32.378,-2.296,0.335,290.414,74.411,97272.015,30.642,105.457
四川,阿坝藏族羌族自治州,12.138,15.75,3.057,3.044,0.205,75.028,3.106,1.226,275.341,61.543,65480.8,32.406,102.61
四川,雅安市,31.082,44.892,8.513,10.232,0.473,60.42,-0.797,-0.355,280.969,91.018,80115.082,29.932,102.689
天津,天津市,32.131,54.194,15.692,47.859,1.237,25.184,-2.865,-2.981,284.712,32.483,102357.227,39.315,117.308
宁夏,中卫市,32.624,47.431,13.479,8.616,0.505,62.919,-0.706,7.736,283.511,65.041,83457.194,37.018,105.509
宁夏,吴忠市,37.482,53.994,16.039,9.916,0.455,66.776,-3.056,8.08,283.225,64.915,85126.874,37.454,106.577
宁夏,固原市,41.346,57.533,11.08,18.529,0.517,53.983,-0.835,8.342,279.551,83.756,81021.546,35.905,106.183
宁夏,石嘴山市,30.778,51.296,17.773,21.407,0.736,72.483,-4.086,2.952,283.044,60.049,86875.041,39.013,106.499
宁夏,银川市,32.664,52.758,13.913,17.519,0.609,69.264,-4.4,3.04,284.188,60.533,87099.732,38.287,106.342
安徽,亳州市,92.092,120.926,10.697,31.694,0.936,85.519,-1.978,-4.98,289.482,55.008,101808.689,33.44,116.162
安徽,六安市,54.242,77.318,8.541,24.718,0.59,79.887,-0.901,-2.343,289.261,57.872,99245.161,31.617,116.209
安徽,合肥市,59.876,81.247,8.365,37.094,0.669,76.828,-0.734,-2.167,290.598,60.042,101590.962,31.766,117.359
安徽,安庆市,54.31,63.476,9.144,18.274,0.611,83.521,-3.395,-4.175,289.864,63.857,99633.297,30.557,116.473
安徽,宣城市,35.738,58.818,10.285,25.223,0.682,68.835,-1.594,-1.817,288.451,69.362,99547.217,30.676,118.846
安徽,宿州市,93.775,130.084,13.342,39.759,0.924,73.683,-1.774,-4.281,289.009,54.598,101746.58,33.844,117.23
安徽,池州市,39.52,57.513,10.594,16.048,0.617,71.689,-3.478,-2.76,289.446,68.261,99776.133,30.296,117.379
安徽,淮北市,101.577,136.707,13.801,41.898,1.008,73.362,-1.853,-4.794,289.142,55.155,101803.043,33.722,116.747
安徽,淮南市,69.073,101.352,10.296,37.852,0.732,81.18,-1.307,-3.05,290.811,54.227,101784.478,32.463,116.746
安徽,滁州市,57.96,82.592,8.852,26.478,0.59,86.839,-0.99,-2.783,290.091,59.181,101489.533,32.55,118.076
安徽,芜湖市,53.046,74.214,10.648,40.342,0.811,69.453,-1.194,-1.081,290.132,67.687,101742.289,31.167,118.162
