province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,54.194,70.739,7.474,44.555,0.654,68.82,-3.486,-1.28,291.502,68.164,102101.977,31.173,121.42
云南,临沧市,18.131,24.743,5.742,3.366,0.325,43.852,2.073,1.561,289.52,86.911,84133.962,23.935,99.686
云南,丽江市,7.66,10.97,2.637,5.256,0.366,71.398,6.694,1.031,283.838,57.211,74787.587,26.96,100.515
云南,保山市,20.128,30.384,5.283,4.896,0.41,44.829,2.05,0.662,287.781,85.07,82105.9,24.953,98.962
云南,大理白族自治州,12.463,20.728,3.988,4.335,0.384,60.902,5.053,1.474,286.081,74.936,78316.987,25.726,100.053
云南,德宏傣族景颇族自治州,29.107,36.029,6.429,3.994,0.327,44.629,-0.137,0.421,289.874,89.069,86288.79,24.535,98.052
云南,怒江傈僳族自治州,7.452,11.243,0.858,1.602,0.197,72.995,3.031,0.736,280.11,80.0,73009.549,26.916,98.885
云南,文山壮族苗族自治州,24.272,36.524,12.588,4.98,0.484,42.796,0.125,4.247,288.429,95.784,86785.592,23.696,104.735
云南,昆明市,18.659,29.036,9.812,10.668,0.566,46.467,4.686,4.761,287.134,81.282,79421.949,25.384,102.863
云南,昭通市,30.272,41.552,12.741,8.148,0.541,55.745,2.589,2.199,287.513,76.591,84058.812,27.667,103.985
云南,普洱市,16.05,25.034,7.061,2.89,0.312,45.7,0.597,2.27,290.816,91.204,86189.074,23.159,100.718
云南,曲靖市,19.317,28.522,9.233,7.014,0.473,51.399,5.098,5.203,287.034,81.425,80172.848,25.737,103.929
云南,楚雄彝族自治州,17.656,26.52,6.85,4.455,0.434,55.565,4.19,4.255,288.84,76.679,81159.199,25.328,101.567
云南,玉溪市,19.763,30.413,9.083,4.988,0.433,55.125,1.072,3.923,289.296,88.663,83693.458,24.136,102.217
云南,红河哈尼族彝族自治州,18.767,30.201,10.763,4.066,0.421,49.67,-0.389,4.074,289.294,93.916,85396.597,23.451,103.034
云南,西双版纳傣族自治州,12.929,22.733,6.762,3.124,0.295,36.778,-0.541,2.059,292.833,90.433,89159.919,21.939,100.912
云南,迪庆藏族自治州,5.513,6.942,1.354,2.226,0.206,80.224,7.317,1.511,276.575,63.777,67419.483,27.957,99.459
内蒙古,乌兰察布市,25.817,37.307,11.735,18.507,0.435,49.641,5.437,3.455,280.101,32.791,85877.007,41.691,112.44
内蒙古,乌海市,45.664,105.204,50.932,45.079,1.185,42.067,1.138,0.651,283.532,26.35,87687.329,39.396,106.856
内蒙古,兴安盟,5.433,8.482,2.557,3.262,0.223,51.216,4.261,-1.374,277.648,45.794,94620.675,46.244,121.341
内蒙古,包头市,27.509,37.061,11.976,20.91,0.392,50.758,4.601,3.833,280.548,29.747,85829.506,41.549,110.276
内蒙古,呼伦贝尔市,7.965,9.246,3.9,1.781,0.196,50.916,4.342,-0.952,274.17,62.934,93171.578,49.636,121.171
内蒙古,呼和浩特市,40.445,69.54,20.455,40.246,0.71,40.311,2.547,3.14,280.406,36.784,86324.97,40.578,111.513
内蒙古,巴彦淖尔市,29.181,32.505,5.207,6.255,0.228,60.765,5.265,2.98,281.385,26.91,87220.123,41.446,107.582
内蒙古,赤峰市,14.5,19.077,4.137,5.59,0.236,49.518,3.422,0.186,280.068,37.544,91851.931,43.226,118.892
内蒙古,通辽市,10.579,15.263,5.191,6.033,0.246,47.057,2.283,-0.914,280.779,37.667,97821.537,43.814,121.591
内蒙古,鄂尔多斯市,28.35,47.869,18.083,20.734,0.482,51.924,2.102,2.149,282.998,36.08,87011.154,39.407,108.63
内蒙古,锡林郭勒盟,14.082,15.006,2.411,2.203,0.177,53.583,3.067,2.961,278.273,40.577,88870.59,44.179,115.482
内蒙古,阿拉善盟,27.063,29.658,2.691,2.485,0.194,64.734,5.213,-1.968,281.298,29.459,87617.461,40.473,102.467
北京,北京市,38.4,68.48,10.33,46.609,0.609,26.654,1.58,0.219,287.116,26.635,97831.928,40.158,116.395
台湾,台湾省,21.769,27.625,8.582,15.958,0.268,75.051,-1.174,-2.716,292.752,81.56,93279.449,23.757,120.975
吉林,吉林市,21.722,36.388,11.821,20.435,0.527,38.992,3.611,3.391,280.442,56.17,97119.008,43.573,126.859
吉林,四平市,18.27,32.948,7.424,19.343,0.494,41.356,2.472,1.57,281.993,41.725,99350.54,43.472,124.386
吉林,延边朝鲜族自治州,18.994,28.946,10.149,15.524,0.39,36.897,6.249,2.113,279.338,59.009,94180.019,43.141,129.147
吉林,松原市,11.577,18.695,4.509,8.337,0.284,42.801,3.283,-0.471,280.718,41.707,99689.309,44.785,124.496
吉林,白城市,10.51,15.166,3.668,7.102,0.278,44.916,2.996,-0.841,280.504,40.749,99795.072,45.35,123.031
吉林,白山市,24.035,35.56,13.513,15.221,0.557,36.249,4.63,5.027,278.545,68.351,92391.693,42.063,127.256
吉林,辽源市,25.49,43.176,11.433,27.337,0.637,34.712,4.525,3.972,282.129,46.262,97503.877,42.836,125.32
吉林,通化市,26.881,43.875,14.234,20.342,0.682,33.19,3.336,5.571,281.033,60.79,95828.042,41.939,125.927
吉林,长春市,17.259,31.614,6.781,17.42,0.483,39.722,3.65,1.328,281.229,45.122,99240.555,44.268,125.611
四川,乐山市,38.611,56.377,12.32,14.642,0.619,36.299,-0.547,-1.404,285.935,85.762,89526.476,29.218,103.569
四川,内江市,27.787,41.474,9.119,18.023,0.688,34.142,-1.91,-3.511,290.753,74.037,96579.203,29.62,104.95
四川,凉山彝族自治州,13.122,17.497,6.884,5.875,0.426,68.444,7.152,4.55,283.89,53.736,74198.198,27.883,102.065
四川,南充市,27.992,43.949,9.531,15.923,0.61,31.492,-2.956,-2.266,288.444,76.236,96716.681,31.19,106.199
