province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,15.941,32.825,6.285,14.674,0.441,95.529,2.652,-12.928,294.484,80.132,100901.486,31.173,121.42
云南,临沧市,22.857,33.598,8.704,3.42,0.439,48.391,-0.237,2.807,289.882,84.068,84218.562,23.935,99.686
云南,丽江市,23.931,33.974,8.772,3.934,0.519,59.017,3.445,2.544,285.005,81.524,74938.438,26.96,100.515
云南,保山市,16.767,31.837,8.535,4.247,0.407,41.735,0.874,2.096,288.527,90.332,82186.526,24.953,98.962
云南,大理白族自治州,18.622,32.511,8.444,3.642,0.438,59.42,2.598,2.978,286.642,88.349,78431.089,25.726,100.053
云南,德宏傣族景颇族自治州,23.524,34.14,8.809,2.953,0.346,45.596,-1.285,2.064,290.947,87.454,86339.409,24.535,98.052
云南,怒江傈僳族自治州,26.622,33.674,6.277,1.503,0.3,61.522,2.469,1.909,282.624,93.303,73111.994,26.916,98.885
云南,文山壮族苗族自治州,36.053,48.45,12.426,4.714,0.398,76.955,-1.198,0.681,289.252,80.91,86898.434,23.696,104.735
云南,昆明市,35.689,49.333,9.587,11.708,0.691,55.985,1.509,4.114,286.677,88.932,79568.804,25.384,102.863
云南,昭通市,20.784,37.492,12.463,9.291,0.557,48.041,-1.874,-0.388,286.355,86.994,84441.777,27.667,103.985
云南,普洱市,28.214,38.683,8.799,4.107,0.409,57.486,-1.4,2.594,290.592,81.625,86292.2,23.159,100.718
云南,曲靖市,27.659,42.291,11.856,10.031,0.621,50.312,-0.135,3.899,286.044,90.325,80366.709,25.737,103.929
云南,楚雄彝族自治州,28.318,37.475,8.578,3.335,0.44,70.254,2.282,4.156,288.524,83.743,81293.226,25.328,101.567
云南,玉溪市,32.645,43.089,9.294,4.849,0.427,76.807,0.165,3.546,289.083,84.054,83818.668,24.136,102.217
云南,红河哈尼族彝族自治州,33.744,44.642,10.883,3.768,0.382,83.942,-1.52,2.188,289.325,82.355,85507.955,23.451,103.034
云南,西双版纳傣族自治州,30.782,42.854,9.272,6.638,0.462,51.748,-3.22,1.188,292.417,72.515,89252.069,21.939,100.912
