province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,49.326,83.716,18.428,64.628,0.786,52.328,4.137,-1.306,290.687,48.522,101695.032,31.173,121.42
云南,临沧市,23.736,36.28,9.631,4.037,0.418,39.17,-0.392,0.718,289.331,83.776,84334.874,23.935,99.686
云南,丽江市,8.587,11.043,2.308,3.969,0.373,62.137,1.694,1.049,282.057,76.621,75097.817,26.96,100.515
云南,保山市,16.404,26.284,3.86,6.867,0.396,42.583,0.166,-1.767,287.991,71.727,82327.251,24.953,98.962
云南,大理白族自治州,10.344,17.988,3.559,4.853,0.349,57.102,1.621,-1.11,284.932,76.443,78578.907,25.726,100.053
云南,德宏傣族景颇族自治州,19.958,23.201,5.722,6.26,0.314,42.988,-1.472,-1.833,290.667,67.282,86499.371,24.535,98.052
云南,怒江傈僳族自治州,8.363,13.413,0.699,1.636,0.173,57.952,1.249,1.085,279.934,84.271,73224.761,26.916,98.885
云南,文山壮族苗族自治州,21.481,32.606,9.849,4.311,0.39,57.619,-2.33,-1.397,287.99,82.409,87048.686,23.696,104.735
云南,昆明市,23.683,38.353,13.524,11.016,0.587,46.319,0.218,1.968,285.571,91.43,79696.191,25.384,102.863
云南,昭通市,36.446,59.343,14.851,9.688,0.697,40.147,-0.621,-1.088,283.871,87.831,84713.399,27.667,103.985
云南,普洱市,19.107,36.684,10.272,3.489,0.39,38.907,-1.151,1.336,289.798,91.42,86400.805,23.159,100.718
云南,曲靖市,20.956,34.525,11.007,10.894,0.609,39.216,-1.912,1.145,283.771,95.622,80524.561,25.737,103.929
云南,楚雄彝族自治州,17.349,28.226,8.31,4.587,0.412,59.067,1.318,0.958,287.24,82.308,81439.884,25.328,101.567
云南,玉溪市,23.495,36.613,11.077,5.371,0.373,62.045,-0.47,2.695,288.382,90.788,83928.421,24.136,102.217
云南,红河哈尼族彝族自治州,21.325,32.841,10.313,3.734,0.359,60.164,-2.436,1.833,288.594,91.268,85619.508,23.451,103.034
云南,西双版纳傣族自治州,17.264,34.552,9.365,4.891,0.409,35.134,-2.623,0.185,291.574,90.487,89360.515,21.939,100.912
云南,迪庆藏族自治州,6.271,7.475,1.108,1.893,0.2,64.557,3.323,2.312,276.181,76.509,67648.448,27.957,99.459
内蒙古,乌兰察布市,2.055,3.004,1.512,1.763,0.208,60.955,3.128,-6.068,273.326,69.04,86212.73,41.691,112.44
内蒙古,乌海市,14.421,37.011,19.51,25.861,0.469,55.301,6.606,-5.375,281.649,25.514,88343.618,39.396,106.856
内蒙古,兴安盟,2.064,2.472,1.936,1.94,0.22,57.347,4.331,-8.597,270.929,63.526,94411.488,46.244,121.341
内蒙古,包头市,4.261,6.002,2.064,3.315,0.213,55.92,3.073,-5.789,275.949,63.168,86312.076,41.549,110.276
内蒙古,呼伦贝尔市,1.681,1.91,1.646,1.819,0.206,60.297,2.028,-7.602,268.484,79.083,93406.552,49.636,121.171
内蒙古,呼和浩特市,8.576,16.449,6.103,13.544,0.416,53.096,3.172,-5.895,276.312,59.473,86600.682,40.578,111.513
内蒙古,巴彦淖尔市,6.558,7.642,0.892,1.971,0.178,58.221,3.799,-3.902,278.805,38.338,87888.21,41.446,107.582
内蒙古,赤峰市,1.838,2.634,1.669,1.789,0.197,63.814,6.384,-8.697,271.256,56.597,91744.77,43.226,118.892
内蒙古,通辽市,3.641,5.089,2.666,2.874,0.218,54.101,4.967,-7.592,273.895,53.61,97587.42,43.814,121.591
内蒙古,鄂尔多斯市,9.82,16.292,8.975,13.282,0.302,53.7,5.66,-4.752,280.318,32.501,87551.767,39.407,108.63
内蒙古,锡林郭勒盟,0.931,1.1,0.896,0.756,0.18,62.487,4.224,-6.249,270.08,66.528,89181.017,44.179,115.482
内蒙古,阿拉善盟,18.205,19.433,1.352,1.766,0.159,64.922,6.67,-2.83,282.049,21.916,88376.683,40.473,102.467
北京,北京市,3.771,9.011,2.945,10.772,0.228,54.722,2.667,-6.395,280.559,32.863,97982.325,40.158,116.395
台湾,台湾省,14.431,17.109,7.868,12.747,0.223,75.459,-3.433,-6.407,292.139,40.131,92919.232,23.757,120.975
吉林,吉林市,10.816,16.112,5.283,8.519,0.352,40.886,4.493,-0.27,270.101,87.401,96415.234,43.573,126.859
吉林,四平市,7.721,11.462,3.184,5.568,0.29,45.099,5.096,-3.605,272.252,75.785,98917.131,43.472,124.386
吉林,延边朝鲜族自治州,9.885,12.359,5.406,7.423,0.293,43.637,5.67,-0.029,268.927,75.962,93272.523,43.141,129.147
吉林,松原市,8.094,11.313,3.289,4.679,0.282,47.644,4.519,-4.582,272.319,78.988,99201.842,44.785,124.496
吉林,白城市,5.43,6.475,2.578,3.246,0.288,51.781,3.284,-7.576,273.423,65.942,99467.318,45.35,123.031
吉林,白山市,9.978,14.82,9.401,10.488,0.414,40.191,5.803,0.984,267.806,84.132,91479.29,42.063,127.256
吉林,辽源市,8.816,14.652,4.287,7.636,0.325,42.281,5.939,-1.678,270.778,86.453,96948.768,42.836,125.32
吉林,通化市,9.208,15.397,8.592,10.128,0.409,38.983,5.58,-0.87,270.318,79.656,95127.235,41.939,125.927
吉林,长春市,10.537,14.893,3.679,7.316,0.349,42.187,4.52,-1.931,271.607,82.083,98676.975,44.268,125.611
四川,乐山市,60.745,89.599,11.65,15.808,0.792,30.012,0.055,-0.675,287.223,72.054,90240.769,29.218,103.569
四川,内江市,63.207,98.69,8.525,30.162,1.06,20.965,0.285,-0.18,291.018,69.109,97335.997,29.62,104.95
四川,凉山彝族自治州,22.238,31.701,9.176,5.575,0.461,52.079,-0.452,1.014,280.377,82.078,74648.306,27.883,102.065
四川,南充市,64.475,95.948,7.788,30.178,0.9,40.079,0.999,-0.893,290.495,65.808,97344.405,31.19,106.199
四川,宜宾市,64.167,86.823,12.774,19.179,0.924,25.047,0.657,0.218,289.715,71.725,95696.416,28.573,104.621
四川,巴中市,39.019,56.461,6.536,16.28,0.571,54.943,0.49,-2.198,289.142,44.882,93062.449,32.033,107.031
四川,广元市,29.074,40.535,6.33,15.776,0.421,51.753,0.477,-3.283,289.054,39.197,92210.659,32.261,105.788
四川,广安市,56.681,87.98,7.742,34.391,0.925,33.231,1.042,-0.942,291.083,67.088,97358.046,30.43,106.628
四川,德阳市,55.684,92.993,7.555,35.886,0.687,38.181,-0.648,-1.866,289.828,53.886,93801.264,31.13,104.436
四川,成都市,59.495,105.013,10.29,36.816,0.771,35.44,-0.754,-1.177,290.173,56.53,93942.68,30.64,103.929
四川,攀枝花市,21.749,30.924,11.47,14.325,0.708,47.678,0.659,-0.409,287.084,72.014,81976.047,26.791,101.734
四川,泸州市,46.269,65.503,13.122,17.491,0.616,25.818,0.531,-0.533,288.651,78.6,94069.474,28.424,105.675
四川,甘孜藏族自治州,4.593,5.649,1.121,1.376,0.137,74.454,1.925,1.551,270.441,63.398,61543.104,30.936,100.009
四川,眉山市,60.383,103.692,11.224,25.524,0.885,27.345,0.291,0.122,289.974,64.196,94399.037,29.912,103.766
四川,绵阳市,34.892,49.454,4.627,16.271,0.422,56.526,0.358,-2.549,286.462,53.578,88627.812,31.86,104.704
四川,自贡市,72.719,101.196,11.105,27.275,1.077,18.402,-0.165,-0.093,290.945,69.896,97314.612,29.307,104.659
四川,资阳市,49.071,88.716,7.416,25.141,0.87,32.838,0.562,-0.236,291.327,66.032,97576.455,30.102,105.149
四川,达州市,49.941,72.557,7.071,25.502,0.704,51.58,0.522,-2.072,289.534,54.544,94653.252,31.335,107.636
四川,遂宁市,49.225,86.868,7.737,28.927,0.83,35.663,0.742,-0.731,291.214,65.17,97806.552,30.642,105.457
四川,阿坝藏族羌族自治州,11.273,14.92,2.688,2.747,0.179,77.599,-1.906,-0.895,271.0,77.302,66014.675,32.406,102.61
四川,雅安市,35.704,54.577,10.743,8.388,0.462,52.544,-1.102,-0.461,281.357,78.771,80677.927,29.932,102.689
天津,天津市,9.937,23.243,6.888,24.042,0.352,39.87,2.252,-4.934,281.962,29.537,101743.047,39.315,117.308
宁夏,中卫市,11.889,21.036,4.274,12.584,0.246,62.519,6.004,-5.085,280.939,22.809,84393.965,37.018,105.509
宁夏,吴忠市,9.776,18.812,8.468,15.433,0.248,57.625,6.881,-3.901,280.826,24.577,85862.413,37.454,106.577
宁夏,固原市,12.145,38.623,6.237,28.47,0.388,56.355,4.989,-6.927,279.652,23.192,81736.937,35.905,106.183
宁夏,石嘴山市,13.854,35.931,17.353,18.738,0.349,61.969,7.353,-5.681,282.651,21.977,87412.539,39.013,106.499
宁夏,银川市,19.312,45.226,21.212,28.302,0.404,57.179,5.229,-2.556,282.869,21.269,87771.272,38.287,106.342
安徽,亳州市,35.827,85.533,16.861,43.636,0.591,50.897,1.411,-3.404,289.972,28.011,101529.022,33.44,116.162
安徽,六安市,29.35,57.93,10.836,31.204,0.421,61.165,4.844,-2.807,290.527,25.457,99110.537,31.617,116.209
安徽,合肥市,32.77,76.336,11.503,46.071,0.543,57.748,5.062,-2.865,291.273,29.96,101398.933,31.766,117.359
安徽,安庆市,32.923,58.589,11.886,30.458,0.497,63.009,3.295,-3.252,291.732,30.171,99534.438,30.557,116.473
安徽,宣城市,30.772,63.964,13.484,34.898,0.617,63.161,5.186,0.218,289.953,38.462,99411.928,30.676,118.846
安徽,宿州市,45.131,96.651,17.554,50.799,0.62,46.02,-0.83,-3.119,288.737,31.095,101457.27,33.844,117.23
安徽,池州市,35.834,71.608,14.155,34.732,0.604,58.45,2.512,0.365,290.606,39.886,99706.343,30.296,117.379
安徽,淮北市,45.183,101.637,20.267,55.348,0.643,44.073,-0.133,-2.907,289.148,29.964,101511.08,33.722,116.747
安徽,淮南市,35.233,83.742,13.645,42.394,0.503,56.84,3.97,-3.336,291.128,28.97,101569.074,32.463,116.746
安徽,滁州市,37.462,81.003,13.841,42.3,0.483,55.669,2.582,-2.636,290.045,32.719,101243.998,32.55,118.076
安徽,芜湖市,38.182,75.43,15.858,48.632,0.685,59.37,5.481,-1.283,291.194,35.937,101566.03,31.167,118.162
安徽,蚌埠市,42.663,89.096,15.863,45.086,0.518,51.917,1.066,-3.162,289.714,30.143,101518.517,33.121,117.263
安徽,铜陵市,37.793,71.189,14.674,42.784,0.649,60.426,3.69,-1.278,291.744,33.448,101455.036,30.883,117.531
安徽,阜阳市,35.375,81.064,14.924,36.971,0.61,51.576,2.798,-3.615,290.925,25.363,101532.952,32.937,115.723
安徽,马鞍山市,39.138,84.079,16.173,52.795,0.715,55.52,5.142,-2.236,291.157,33.765,101533.158,31.622,118.386
安徽,黄山市,28.501,58.168,12.656,23.721,0.554,57.198,3.661,-1.232,289.419,40.595,97500.128,29.869,118.09
山东,东营市,7.034,22.554,9.659,19.419,0.353,53.954,3.493,-5.755,283.75,36.422,101795.061,37.57,118.572
山东,临沂市,24.034,69.789,13.771,36.076,0.531,41.683,0.835,-5.478,285.338,31.843,100012.626,35.289,118.27
山东,威海市,7.806,18.713,8.315,12.22,0.427,57.395,4.782,-4.57,283.204,55.691,100901.045,37.148,122.028
山东,德州市,17.537,47.947,11.047,32.9,0.459,37.381,-0.876,-3.819,284.196,28.64,101778.428,37.233,116.679
山东,日照市,15.45,48.7,10.021,27.332,0.422,43.266,2.844,-6.148,284.627,31.088,100096.715,35.566,119.108
山东,枣庄市,38.568,96.082,20.884,46.832,0.609,40.918,-1.121,-4.468,287.126,30.484,100754.168,34.925,117.383
山东,泰安市,24.17,69.151,16.315,41.051,0.651,35.43,-1.409,-5.266,284.743,31.629,99961.721,35.993,117.04
山东,济南市,19.422,59.872,14.688,37.927,0.595,35.75,-0.242,-4.634,283.424,30.467,99955.034,36.639,117.254
山东,济宁市,34.475,89.004,21.712,47.941,0.709,36.136,-2.073,-4.075,286.569,31.607,101240.796,35.375,116.697
山东,淄博市,17.703,59.323,16.51,38.492,0.657,34.753,2.927,-4.935,282.609,31.815,99297.443,36.623,118.062
山东,滨州市,10.089,28.898,9.333,25.618,0.393,47.042,2.857,-5.198,283.607,30.999,101797.416,37.516,117.852
山东,潍坊市,12.733,42.251,12.117,28.889,0.491,43.169,4.687,-5.473,283.659,35.762,100675.864,36.53,119.092
山东,烟台市,7.079,19.288,7.336,13.49,0.378,59.204,4.551,-5.431,283.241,48.995,100480.432,37.25,120.789
山东,聊城市,21.609,63.308,13.903,40.129,0.58,35.408,-3.293,-2.538,285.716,30.836,101555.479,36.458,115.863
山东,菏泽市,34.094,91.961,20.755,45.972,0.775,41.772,-2.113,-2.997,287.655,30.859,101394.565,35.134,115.69
