province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,20.892,36.474,8.192,26.674,0.472,78.517,-2.658,-4.775,289.735,57.919,102479.12,31.173,121.42
云南,临沧市,19.448,29.806,13.021,4.96,0.428,57.892,-6.486,-1.93,286.556,63.93,84546.516,23.935,99.686
云南,丽江市,10.704,14.016,4.047,4.233,0.474,70.193,-3.28,-0.872,280.02,47.597,75361.877,26.96,100.515
云南,保山市,17.541,27.688,7.82,5.406,0.464,49.57,-6.497,-0.52,285.203,65.746,82544.775,24.953,98.962
云南,大理白族自治州,13.332,22.131,6.968,5.774,0.499,62.012,-5.188,-2.002,282.656,52.964,78808.702,25.726,100.053
云南,德宏傣族景颇族自治州,22.838,28.775,10.884,5.145,0.354,56.973,-6.534,-0.31,288.008,69.978,86705.281,24.535,98.052
云南,怒江傈僳族自治州,11.941,18.009,4.189,2.763,0.356,63.855,-5.722,0.977,279.88,52.412,73382.57,26.916,98.885
云南,文山壮族苗族自治州,21.527,34.632,16.175,5.923,0.399,70.932,-3.82,-6.179,285.998,59.126,87239.666,23.696,104.735
云南,昆明市,14.207,25.107,10.211,11.277,0.37,68.395,-7.024,-3.03,282.322,46.327,79925.857,25.384,102.863
云南,昭通市,16.798,30.473,6.389,8.068,0.421,69.287,-0.246,-0.462,284.863,39.143,84949.118,27.667,103.985
云南,普洱市,16.458,29.547,13.54,5.564,0.456,63.435,-5.418,-2.654,288.184,62.133,86586.615,23.159,100.718
云南,曲靖市,16.477,30.416,10.564,11.111,0.431,64.833,-4.412,-4.411,281.66,52.151,80756.478,25.737,103.929
云南,楚雄彝族自治州,14.122,22.238,10.293,8.642,0.394,65.704,-4.403,-2.957,284.481,43.912,81708.751,25.328,101.567
云南,玉溪市,18.933,31.223,19.005,9.196,0.404,69.183,-6.376,-2.59,285.808,54.523,84156.668,24.136,102.217
云南,红河哈尼族彝族自治州,22.538,34.961,25.931,5.725,0.45,73.861,-6.881,-3.431,286.508,57.557,85801.545,23.451,103.034
云南,西双版纳傣族自治州,16.458,30.182,8.363,5.161,0.451,58.825,-4.752,-1.9,290.279,67.519,89522.23,21.939,100.912
云南,迪庆藏族自治州,5.778,7.412,1.868,2.335,0.303,84.825,-2.799,-0.716,275.272,42.919,67860.879,27.957,99.459
内蒙古,乌兰察布市,7.23,12.209,3.273,6.465,0.361,62.223,0.382,-1.088,275.589,52.157,86753.942,41.691,112.44
内蒙古,乌海市,54.45,145.391,42.558,49.492,0.944,35.522,1.978,-1.578,279.989,29.556,88539.695,39.396,106.856
内蒙古,兴安盟,2.737,3.435,1.87,1.833,0.215,57.117,5.663,-4.401,275.489,53.071,95345.334,46.244,121.341
内蒙古,包头市,17.939,28.705,3.561,9.835,0.302,52.309,0.173,-0.755,277.263,40.03,86731.295,41.549,110.276
内蒙古,呼伦贝尔市,2.845,3.787,3.167,2.207,0.197,54.481,5.416,-1.079,271.997,70.68,94008.038,49.636,121.171
内蒙古,呼和浩特市,32.165,70.102,9.465,35.697,0.676,40.017,0.226,-1.141,277.842,43.138,87085.845,40.578,111.513
内蒙古,巴彦淖尔市,19.146,26.104,2.05,5.108,0.218,51.845,0.478,-0.631,278.513,33.338,88166.338,41.446,107.582
内蒙古,赤峰市,6.691,11.167,3.455,5.035,0.292,56.482,5.042,-4.177,274.557,54.434,92664.017,43.226,118.892
内蒙古,通辽市,6.441,8.965,3.737,5.118,0.242,47.457,5.312,-3.24,276.764,52.567,98609.012,43.814,121.591
内蒙古,鄂尔多斯市,50.255,75.706,9.281,18.629,0.378,45.864,1.661,-1.43,279.124,33.736,87840.991,39.407,108.63
内蒙古,锡林郭勒盟,1.992,2.529,1.677,1.217,0.192,65.103,3.02,-0.691,272.718,64.794,89877.761,44.179,115.482
内蒙古,阿拉善盟,16.336,18.753,1.875,2.402,0.176,60.287,-1.242,0.882,280.685,26.236,88317.706,40.473,102.467
北京,北京市,17.571,33.227,4.429,29.429,0.514,34.305,0.307,-2.095,280.88,38.75,98833.35,40.158,116.395
台湾,台湾省,10.963,15.165,3.946,7.051,0.194,70.782,-7.078,-6.448,293.956,76.01,92959.645,23.757,120.975
吉林,吉林市,13.733,20.546,7.229,12.794,0.424,38.584,5.59,1.23,274.296,73.143,97670.295,43.573,126.859
吉林,四平市,12.941,18.073,6.125,13.965,0.357,35.956,4.912,0.448,276.367,58.443,100079.514,43.472,124.386
吉林,延边朝鲜族自治州,11.84,15.669,6.994,9.494,0.307,46.645,8.835,-1.136,273.278,73.775,94447.428,43.141,129.147
吉林,松原市,10.118,14.328,4.542,7.572,0.306,38.83,5.144,-0.839,276.057,55.935,100351.855,44.785,124.496
吉林,白城市,7.154,9.278,3.598,4.587,0.3,46.142,4.38,-2.202,277.696,46.875,100487.473,45.35,123.031
吉林,白山市,16.88,24.59,12.126,15.553,0.503,36.73,4.864,0.502,271.799,80.43,92772.563,42.063,127.256
吉林,辽源市,17.151,25.53,7.138,20.202,0.466,32.409,6.346,1.707,275.349,66.921,98165.929,42.836,125.32
吉林,通化市,19.923,31.913,13.193,21.106,0.599,29.741,4.172,0.04,274.232,71.696,96375.004,41.939,125.927
吉林,长春市,13.216,19.343,4.999,10.708,0.387,37.979,5.617,0.005,275.443,62.499,99882.078,44.268,125.611
四川,乐山市,21.127,32.632,5.355,12.169,0.447,63.349,0.424,0.942,289.012,35.814,90407.117,29.218,103.569
四川,内江市,46.286,77.24,6.668,31.468,0.894,43.26,-0.38,0.81,292.341,38.459,97503.895,29.62,104.95
四川,凉山彝族自治州,8.848,12.282,2.973,4.017,0.306,78.632,-1.858,-1.804,279.241,39.543,74915.583,27.883,102.065
四川,南充市,74.47,99.342,6.283,25.194,0.844,56.819,-1.214,0.428,290.879,45.218,97543.251,31.19,106.199
四川,宜宾市,25.703,42.381,7.685,17.537,0.491,57.279,0.546,1.181,291.728,34.111,95867.414,28.573,104.621
四川,巴中市,49.069,64.393,4.567,14.208,0.589,62.072,-0.754,-0.029,288.74,39.577,93278.774,32.033,107.031
四川,广元市,34.175,48.951,5.587,17.936,0.448,58.028,-0.043,0.298,288.309,37.226,92380.181,32.261,105.788
四川,广安市,67.928,101.796,8.41,31.902,0.994,44.876,-1.113,0.675,291.476,51.323,97563.684,30.43,106.628
四川,德阳市,35.372,64.12,5.9,33.078,0.543,58.278,0.078,0.154,290.196,31.122,93948.851,31.13,104.436
四川,成都市,29.931,57.27,5.778,31.352,0.567,58.516,0.24,-0.087,290.642,31.438,94094.497,30.64,103.929
四川,攀枝花市,13.082,20.018,8.518,12.303,0.568,52.861,-1.949,-2.458,284.875,36.626,82321.782,26.791,101.734
四川,泸州市,30.666,46.115,7.674,16.986,0.476,56.702,0.61,0.353,290.227,41.757,94266.349,28.424,105.675
四川,甘孜藏族自治州,1.203,1.384,0.194,1.695,0.129,89.687,2.198,-1.913,269.074,39.208,61827.15,30.936,100.009
四川,眉山市,28.79,51.295,6.26,22.265,0.626,52.861,0.422,0.548,290.914,37.392,94555.654,29.912,103.766
四川,绵阳市,25.549,38.677,3.944,17.0,0.383,66.461,0.586,-0.47,286.688,34.485,88755.191,31.86,104.704
四川,自贡市,47.132,73.634,7.953,29.729,0.86,40.561,-0.615,0.132,292.401,36.132,97478.592,29.307,104.659
四川,资阳市,41.874,79.371,5.183,25.32,0.759,53.594,-0.41,0.727,291.91,40.009,97749.751,30.102,105.149
四川,达州市,60.519,80.514,7.027,22.842,0.806,56.533,-1.295,-0.119,289.542,43.65,94880.613,31.335,107.636
四川,遂宁市,56.685,92.176,6.445,26.092,0.789,55.475,-1.186,0.42,291.601,42.14,97985.946,30.642,105.457
四川,阿坝藏族羌族自治州,2.175,2.464,0.295,2.204,0.148,78.421,3.374,-2.156,271.703,41.072,66166.804,32.406,102.61
四川,雅安市,9.901,14.26,3.106,5.432,0.233,79.328,0.898,-0.551,282.823,38.268,80848.789,29.932,102.689
天津,天津市,35.554,60.665,12.921,56.986,0.99,23.078,-0.512,-1.444,282.497,38.112,102609.341,39.315,117.308
宁夏,中卫市,21.368,43.209,8.306,23.967,0.382,51.388,2.946,-2.307,280.52,33.501,84378.716,37.018,105.509
宁夏,吴忠市,30.835,50.577,10.275,18.96,0.358,48.554,2.246,-1.976,280.268,35.63,85929.375,37.454,106.577
宁夏,固原市,18.14,55.581,8.399,31.132,0.489,48.882,3.658,-2.52,279.898,34.354,81738.791,35.905,106.183
