province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,31.65,51.725,17.248,50.563,0.868,30.247,4.485,-5.082,272.514,50.552,103449.829,31.173,121.42
云南,临沧市,22.266,27.728,7.505,4.568,0.629,57.468,-4.415,3.376,278.135,85.647,84330.619,23.935,99.686
云南,丽江市,32.719,46.041,15.664,11.607,1.093,58.438,2.76,3.239,274.671,82.661,74679.413,26.96,100.515
云南,保山市,28.656,44.532,8.677,18.782,0.777,33.389,-2.992,1.142,278.206,89.11,82201.225,24.953,98.962
云南,大理白族自治州,30.725,45.349,8.18,10.753,0.808,45.841,0.647,3.399,274.887,92.043,78334.428,25.726,100.053
云南,德宏傣族景颇族自治州,23.644,31.213,7.771,14.539,0.583,44.244,-4.976,2.195,282.087,79.573,86447.496,24.535,98.052
云南,怒江傈僳族自治州,17.901,27.477,4.05,5.412,0.48,59.867,2.402,1.968,274.591,84.735,72808.222,26.916,98.885
云南,文山壮族苗族自治州,24.004,38.263,8.676,6.784,0.454,56.935,-3.375,1.624,276.66,48.336,87272.655,23.696,104.735
云南,昆明市,33.583,51.071,11.148,17.951,0.745,57.251,-0.301,5.199,273.741,74.557,79543.345,25.384,102.863
云南,昭通市,76.832,116.117,22.642,23.173,1.005,41.101,0.184,2.416,276.039,60.536,84488.353,27.667,103.985
云南,普洱市,22.98,29.185,7.58,3.396,0.47,62.694,-3.526,1.766,277.904,76.779,86549.407,23.159,100.718
云南,曲靖市,33.006,52.732,13.246,15.739,0.652,60.036,0.218,5.703,273.414,63.928,80365.142,25.737,103.929
云南,楚雄彝族自治州,33.029,46.415,11.652,11.217,0.77,58.034,0.42,4.885,275.692,82.894,81339.114,25.328,101.567
云南,玉溪市,27.028,40.747,9.235,8.235,0.491,60.448,-2.717,3.714,276.384,69.476,83992.89,24.136,102.217
云南,红河哈尼族彝族自治州,23.812,34.708,8.774,4.804,0.371,63.536,-4.371,2.219,276.78,57.945,85768.256,23.451,103.034
云南,西双版纳傣族自治州,20.931,27.441,7.748,7.224,0.474,54.49,-4.885,-0.363,279.677,58.251,89637.272,21.939,100.912
云南,迪庆藏族自治州,9.069,12.955,1.95,2.465,0.37,67.104,5.974,1.386,273.056,68.56,67129.351,27.957,99.459
内蒙古,乌兰察布市,27.727,40.653,18.633,26.737,0.704,41.758,5.781,2.342,261.875,56.813,86332.437,41.691,112.44
内蒙古,乌海市,56.194,103.465,51.408,42.162,1.226,34.391,-2.485,3.522,264.449,50.645,88193.706,39.396,106.856
内蒙古,兴安盟,7.738,10.486,4.785,3.739,0.353,47.839,4.294,-1.904,257.495,61.299,95146.515,46.244,121.341
内蒙古,包头市,26.835,39.327,13.888,29.728,0.62,41.197,3.864,4.146,261.819,57.264,86329.192,41.549,110.276
内蒙古,呼伦贝尔市,6.809,7.971,5.581,6.567,0.292,42.777,3.391,0.653,251.752,74.299,93675.564,49.636,121.171
内蒙古,呼和浩特市,52.437,86.151,31.279,47.728,1.157,27.683,2.215,2.629,261.848,65.793,86863.449,40.578,111.513
内蒙古,巴彦淖尔市,24.939,36.532,13.586,16.405,0.554,52.193,1.197,4.106,262.999,54.689,87771.108,41.446,107.582
内蒙古,赤峰市,6.849,10.313,5.025,4.265,0.312,49.055,6.826,-1.749,262.054,54.666,92304.652,43.226,118.892
内蒙古,通辽市,12.35,17.278,7.228,6.488,0.369,43.618,3.727,-0.22,260.962,51.01,98625.906,43.814,121.591
内蒙古,鄂尔多斯市,35.183,56.585,23.782,31.178,0.811,38.832,-0.134,3.203,263.782,65.244,87564.365,39.407,108.63
内蒙古,锡林郭勒盟,5.208,7.489,3.636,2.695,0.213,52.448,6.133,1.777,259.402,71.039,89348.874,44.179,115.482
内蒙古,阿拉善盟,12.188,16.716,7.053,6.607,0.301,57.621,-1.412,1.954,264.731,52.353,87839.752,40.473,102.467
北京,北京市,41.675,59.258,16.087,51.108,1.066,24.408,3.127,0.345,268.846,33.158,98923.988,40.158,116.395
台湾,台湾省,18.955,22.638,7.974,14.149,0.289,54.614,-2.725,-6.381,280.466,63.613,93799.5,23.757,120.975
吉林,吉林市,37.578,42.899,15.991,19.109,0.844,53.287,1.252,4.874,252.044,66.244,97956.768,43.573,126.859
吉林,四平市,34.982,44.949,24.738,31.14,0.79,41.749,2.05,4.309,256.147,51.388,100370.171,43.472,124.386
