province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,93.935,115.854,13.866,64.063,1.095,31.86,-1.602,-1.511,280.954,80.886,102275.088,31.173,121.42
云南,临沧市,28.642,33.367,6.669,9.806,0.706,57.214,4.144,2.957,285.933,61.882,83938.524,23.935,99.686
云南,丽江市,20.29,38.834,4.667,6.91,0.69,66.703,8.004,2.527,279.772,55.389,74333.004,26.96,100.515
云南,保山市,26.512,43.541,5.156,15.06,0.736,50.644,4.735,1.739,283.474,66.913,81864.773,24.953,98.962
云南,大理白族自治州,18.056,36.674,4.336,7.747,0.664,65.734,7.556,2.798,281.212,64.949,77982.216,25.726,100.053
云南,德宏傣族景颇族自治州,33.397,46.552,5.588,19.049,0.764,51.986,1.517,0.989,285.968,65.892,86123.132,24.535,98.052
云南,怒江傈僳族自治州,14.483,26.453,1.681,3.005,0.396,67.016,4.233,1.547,275.688,79.307,72600.16,26.916,98.885
云南,文山壮族苗族自治州,39.58,51.992,9.943,4.955,0.558,62.174,2.719,5.983,285.437,84.461,86568.552,23.696,104.735
云南,昆明市,22.197,35.26,8.601,15.957,0.663,59.15,8.908,6.229,282.491,69.293,79085.896,25.384,102.863
云南,昭通市,61.653,93.105,13.827,16.179,1.031,47.947,-0.188,-0.502,277.718,78.05,84000.146,27.667,103.985
云南,普洱市,23.545,30.748,6.132,8.029,0.45,56.355,1.68,3.138,286.84,70.514,86039.98,23.159,100.718
云南,曲靖市,21.44,29.932,8.105,10.705,0.452,64.071,9.341,6.262,283.066,66.329,79808.303,25.737,103.929
云南,楚雄彝族自治州,23.32,33.986,6.011,9.667,0.754,61.445,7.881,5.738,283.972,61.796,80859.27,25.328,101.567
云南,玉溪市,19.882,29.954,5.945,6.773,0.451,65.015,4.527,5.428,285.073,74.463,83469.908,24.136,102.217
云南,红河哈尼族彝族自治州,25.584,34.682,7.249,4.279,0.382,70.636,2.072,5.011,285.575,82.698,85207.428,23.451,103.034
云南,西双版纳傣族自治州,24.056,31.257,5.329,11.196,0.476,46.456,-0.368,1.89,289.059,72.291,89060.297,21.939,100.912
云南,迪庆藏族自治州,9.011,17.134,3.213,1.453,0.309,72.367,7.929,1.72,273.324,69.127,66917.766,27.957,99.459
内蒙古,乌兰察布市,11.7,20.198,9.58,13.239,0.484,48.845,5.686,0.544,261.983,61.894,85696.462,41.691,112.44
内蒙古,乌海市,34.8,87.11,41.4,34.078,0.922,48.309,6.725,-1.974,269.036,42.79,87837.739,39.396,106.856
内蒙古,兴安盟,2.235,2.944,2.325,1.726,0.231,56.467,8.556,-4.122,250.919,44.223,95025.938,46.244,121.341
内蒙古,包头市,10.488,17.122,6.103,11.951,0.459,49.533,6.082,0.509,262.472,57.462,85711.496,41.549,110.276
内蒙古,呼伦贝尔市,2.491,3.141,3.186,1.95,0.238,51.496,6.29,-4.588,244.026,60.772,93471.081,49.636,121.171
内蒙古,呼和浩特市,26.423,49.049,17.811,37.603,0.88,37.965,5.304,1.673,264.297,56.264,86158.6,40.578,111.513
内蒙古,巴彦淖尔市,4.352,7.37,2.261,2.544,0.21,52.994,7.823,0.403,263.961,54.466,87255.887,41.446,107.582
内蒙古,赤峰市,6.193,11.681,5.419,4.582,0.37,46.815,3.235,-2.273,258.151,50.082,92165.284,43.226,118.892
内蒙古,通辽市,6.285,9.002,4.228,3.66,0.283,49.953,4.828,-4.007,258.884,37.537,98637.398,43.814,121.591
内蒙古,鄂尔多斯市,17.276,33.583,20.188,24.682,0.554,42.223,7.446,-0.408,267.876,46.638,87063.516,39.407,108.63
内蒙古,锡林郭勒盟,1.929,2.642,2.019,1.602,0.222,52.083,2.327,-1.017,255.473,65.726,88999.909,44.179,115.482
