province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,87.146,123.006,12.319,52.544,0.933,36.57,-2.414,-2.604,281.167,80.368,102339.613,31.173,121.42
云南,临沧市,31.19,34.763,5.168,9.862,0.681,59.846,3.219,1.465,284.929,69.772,83936.025,23.935,99.686
云南,丽江市,27.079,49.631,5.517,9.958,0.858,65.971,5.374,1.867,281.283,34.494,74390.934,26.96,100.515
云南,保山市,33.9,52.196,6.223,14.918,0.686,52.071,3.085,0.769,282.973,69.017,81868.071,24.953,98.962
云南,大理白族自治州,28.961,54.892,4.892,10.431,0.726,62.228,5.718,1.467,281.595,54.944,77992.721,25.726,100.053
云南,德宏傣族景颇族自治州,36.963,48.437,5.384,14.368,0.571,59.379,1.021,-0.017,285.12,70.633,86131.803,24.535,98.052
云南,怒江傈僳族自治州,18.346,31.504,1.487,4.079,0.476,65.905,2.885,-0.295,277.245,53.171,72643.737,26.916,98.885
云南,文山壮族苗族自治州,36.797,45.325,7.74,5.606,0.554,61.903,3.844,4.351,286.148,78.329,86546.149,23.696,104.735
云南,昆明市,31.364,46.554,9.888,18.37,0.815,56.629,6.748,4.46,282.107,64.799,79112.341,25.384,102.863
云南,昭通市,58.562,89.264,14.023,17.368,1.028,57.643,-0.816,0.152,279.319,66.747,84015.555,27.667,103.985
云南,普洱市,24.242,32.302,5.125,8.339,0.57,55.401,1.946,1.912,286.475,69.251,86023.927,23.159,100.718
云南,曲靖市,27.675,41.34,9.141,16.262,0.613,58.021,6.559,4.288,283.042,57.895,79859.853,25.737,103.929
云南,楚雄彝族自治州,30.658,47.929,6.613,11.448,0.853,61.559,6.015,4.093,283.599,58.947,80867.178,25.328,101.567
云南,玉溪市,25.45,34.532,5.55,7.941,0.514,66.745,4.411,3.432,284.976,68.569,83466.109,24.136,102.217
云南,红河哈尼族彝族自治州,26.878,34.109,6.937,5.389,0.416,69.47,2.528,3.109,285.7,74.915,85191.816,23.451,103.034
云南,西双版纳傣族自治州,25.854,41.511,7.494,12.089,0.768,44.394,0.645,1.587,288.957,69.069,89038.315,21.939,100.912
云南,迪庆藏族自治州,9.46,18.373,1.439,2.735,0.452,72.777,6.292,0.331,275.584,39.113,67033.117,27.957,99.459
内蒙古,乌兰察布市,11.857,24.819,8.931,12.148,0.474,53.708,8.747,1.701,261.516,56.478,85761.835,41.691,112.44
内蒙古,乌海市,36.7,68.114,43.676,44.805,1.0,38.75,4.691,-1.851,266.396,50.271,88067.542,39.396,106.856
内蒙古,兴安盟,5.956,7.895,4.352,3.936,0.271,49.266,4.829,1.478,257.882,58.167,94441.215,46.244,121.341
内蒙古,包头市,10.332,22.641,6.395,12.092,0.454,52.506,8.882,1.953,261.476,58.304,85827.487,41.549,110.276
内蒙古,呼伦贝尔市,5.83,7.185,6.021,5.818,0.231,42.012,3.216,3.95,251.704,71.494,92759.923,49.636,121.171
内蒙古,呼和浩特市,26.215,61.673,16.92,33.48,0.943,41.246,7.437,2.38,263.053,56.643,86317.12,40.578,111.513
内蒙古,巴彦淖尔市,4.051,7.143,2.242,2.476,0.221,59.554,9.567,1.581,262.64,55.911,87426.62,41.446,107.582
内蒙古,赤峰市,6.804,12.0,5.902,5.104,0.342,50.557,7.902,1.012,263.382,48.342,91707.755,43.226,118.892
内蒙古,通辽市,13.05,19.173,7.074,7.372,0.348,43.596,4.077,1.12,264.233,44.941,97991.651,43.814,121.591
内蒙古,鄂尔多斯市,17.391,31.35,20.92,25.256,0.546,43.918,6.67,0.364,265.956,51.233,87272.554,39.407,108.63
内蒙古,锡林郭勒盟,1.883,4.663,2.02,1.073,0.2,57.336,8.33,2.796,260.113,62.187,88643.055,44.179,115.482
内蒙古,阿拉善盟,4.947,6.88,2.833,2.416,0.225,57.414,5.654,-0.806,265.371,48.966,87967.097,40.473,102.467
北京,北京市,43.856,72.579,11.728,53.275,0.95,26.643,3.351,0.433,271.168,32.536,98317.658,40.158,116.395
台湾,台湾省,28.885,36.524,6.567,19.053,0.334,50.762,-1.62,-1.51,290.244,83.516,93258.109,23.757,120.975
吉林,吉林市,40.229,60.313,17.349,25.917,0.849,44.471,3.818,3.654,260.383,73.668,97318.666,43.573,126.859
吉林,四平市,47.495,61.704,17.868,32.941,0.871,36.118,2.213,2.291,262.273,54.955,99715.806,43.472,124.386
吉林,延边朝鲜族自治州,34.017,45.534,11.489,18.018,0.618,43.18,7.417,0.811,261.435,65.771,94069.779,43.141,129.147
吉林,松原市,27.442,39.956,11.138,16.624,0.583,39.295,2.62,1.551,259.469,64.551,100023.581,44.785,124.496
吉林,白城市,16.385,21.552,6.277,9.531,0.375,44.222,1.601,1.574,259.449,54.761,100077.772,45.35,123.031
吉林,白山市,36.155,50.92,18.628,23.015,0.762,39.552,3.409,2.824,260.139,73.095,92246.797,42.063,127.256
吉林,辽源市,52.788,69.453,17.619,40.978,1.121,35.111,3.9,2.935,262.661,60.815,97761.902,42.836,125.32
吉林,通化市,44.172,64.06,18.515,32.324,0.998,35.685,2.319,2.68,262.138,70.429,95939.985,41.939,125.927
吉林,长春市,47.661,69.081,20.624,31.349,0.891,42.178,3.428,2.215,259.868,68.747,99583.464,44.268,125.611
四川,乐山市,88.747,116.332,14.135,36.008,0.967,48.904,-0.076,-1.841,279.328,60.166,89692.444,29.218,103.569
四川,内江市,113.237,146.852,13.134,45.245,1.114,45.424,-0.225,-2.198,283.274,51.833,96952.905,29.62,104.95
四川,凉山彝族自治州,32.201,45.727,8.787,13.984,0.796,63.896,3.879,3.243,280.069,38.013,73877.213,27.883,102.065
