province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,21.856,33.92,8.325,22.992,0.568,63.558,-2.026,-8.013,276.286,64.452,102813.49,31.173,121.42
云南,临沧市,24.429,30.705,4.242,10.523,0.62,62.337,4.591,1.701,285.444,57.77,83658.026,23.935,99.686
云南,丽江市,19.999,44.615,4.643,7.109,0.697,77.64,9.55,1.2,281.407,37.969,74051.755,26.96,100.515
云南,保山市,22.477,39.866,5.496,13.006,0.606,52.65,4.834,0.77,283.456,60.537,81586.363,24.953,98.962
云南,大理白族自治州,20.049,43.649,4.26,8.75,0.666,69.447,7.96,1.821,282.125,51.328,77690.285,25.726,100.053
云南,德宏傣族景颇族自治州,26.467,39.06,5.443,14.248,0.646,47.168,1.971,0.215,285.667,63.45,85846.475,24.535,98.052
云南,怒江傈僳族自治州,14.533,28.703,1.646,3.233,0.418,72.933,4.706,0.265,276.409,68.927,72359.655,26.916,98.885
云南,文山壮族苗族自治州,38.814,49.631,7.717,4.527,0.545,67.056,3.489,7.327,286.757,76.669,86242.392,23.696,104.735
云南,昆明市,20.472,38.767,8.963,17.129,0.727,64.001,9.73,5.833,283.254,52.297,78782.185,25.384,102.863
云南,昭通市,64.195,90.038,12.198,15.458,1.143,49.299,1.638,0.572,280.063,75.632,83449.273,27.667,103.985
云南,普洱市,17.822,25.991,3.915,9.935,0.41,61.823,3.029,2.07,287.039,52.784,85745.477,23.159,100.718
云南,曲靖市,15.646,27.33,7.826,10.211,0.399,69.495,10.199,6.513,284.481,47.542,79475.449,25.737,103.929
云南,楚雄彝族自治州,21.916,36.729,5.588,12.276,0.747,66.06,7.824,4.816,284.496,48.993,80550.631,25.328,101.567
云南,玉溪市,16.724,28.867,5.154,8.005,0.471,71.267,5.455,4.535,285.712,54.642,83171.56,24.136,102.217
云南,红河哈尼族彝族自治州,20.426,29.546,6.394,4.679,0.365,74.66,3.002,4.525,286.332,63.146,84904.698,23.451,103.034
云南,西双版纳傣族自治州,22.284,38.476,5.69,14.184,0.515,46.264,1.889,1.925,289.311,47.131,88776.996,21.939,100.912
云南,迪庆藏族自治州,8.856,25.028,2.979,2.231,0.444,83.955,9.574,1.492,273.956,54.308,66698.51,27.957,99.459
内蒙古,乌兰察布市,6.308,9.698,3.865,4.226,0.401,60.352,3.483,-2.489,252.741,48.723,86288.83,41.691,112.44
内蒙古,乌海市,29.839,79.748,41.885,33.662,1.006,33.672,-5.435,0.861,262.711,44.926,87936.886,39.396,106.856
内蒙古,兴安盟,3.494,4.483,2.724,2.505,0.269,52.173,5.438,-4.75,245.057,45.16,95505.612,46.244,121.341
内蒙古,包头市,10.734,14.554,4.512,7.534,0.437,58.68,0.377,-1.17,253.709,35.421,86293.126,41.549,110.276
内蒙古,呼伦贝尔市,3.171,4.244,3.361,4.139,0.262,50.336,4.007,-2.904,239.887,61.158,94018.421,49.636,121.171
内蒙古,呼和浩特市,28.381,47.792,17.415,29.089,1.055,46.035,0.438,-1.77,255.345,37.701,86660.094,40.578,111.513
内蒙古,巴彦淖尔市,12.542,17.275,8.601,6.639,0.343,52.807,-2.655,-1.185,256.097,30.888,87781.56,41.446,107.582
内蒙古,赤峰市,3.943,6.533,3.247,2.658,0.308,58.508,5.743,-4.864,250.858,47.609,92528.782,43.226,118.892
内蒙古,通辽市,6.026,8.413,3.874,3.721,0.295,50.481,4.349,-5.112,250.459,37.592,99144.337,43.814,121.591
内蒙古,鄂尔多斯市,21.856,40.136,17.193,20.266,0.665,40.63,-3.369,0.451,259.709,50.719,87336.479,39.407,108.63
内蒙古,锡林郭勒盟,1.038,1.645,1.271,0.871,0.235,60.438,5.994,-3.074,248.897,61.374,89502.541,44.179,115.482
内蒙古,阿拉善盟,8.928,14.779,7.819,5.771,0.285,41.724,-5.109,-0.891,260.378,51.426,87753.48,40.473,102.467
北京,北京市,13.322,23.091,4.848,18.485,0.466,52.305,2.264,-2.343,262.569,29.466,99192.566,40.158,116.395
台湾,台湾省,23.354,30.514,5.385,13.29,0.308,56.819,-2.947,-3.857,287.785,73.181,93116.333,23.757,120.975
吉林,吉林市,32.022,41.544,12.844,15.201,0.757,46.005,4.947,-1.92,245.431,66.986,97997.79,43.573,126.859
吉林,四平市,18.87,26.666,7.756,11.389,0.566,47.147,4.076,-3.213,248.26,43.338,100777.1,43.472,124.386
吉林,延边朝鲜族自治州,14.722,21.29,7.311,7.334,0.382,55.12,10.31,-3.619,244.648,55.409,94197.266,43.141,129.147
吉林,松原市,22.502,27.8,6.583,11.556,0.523,44.695,3.827,-3.604,246.708,50.693,101150.194,44.785,124.496
吉林,白城市,11.938,14.552,4.559,6.511,0.363,49.729,2.865,-3.618,247.999,39.029,101334.388,45.35,123.031
吉林,白山市,25.162,41.824,18.449,16.326,0.662,43.256,5.256,-1.461,243.404,66.705,92445.976,42.063,127.256
吉林,辽源市,26.228,35.887,8.822,16.335,0.68,46.198,4.973,-2.862,247.55,52.137,98569.381,42.836,125.32
吉林,通化市,25.981,41.494,14.827,17.235,0.718,44.799,4.145,-3.076,247.257,59.537,96487.182,41.939,125.927
吉林,长春市,35.812,44.042,11.254,17.332,0.754,43.079,4.505,-2.951,246.132,58.744,100572.762,44.268,125.611
四川,乐山市,59.718,77.071,11.7,25.609,0.998,41.712,-0.353,-3.112,277.678,88.605,89108.202,29.218,103.569
四川,内江市,69.583,88.865,10.565,30.957,1.023,24.406,-1.17,-3.87,281.395,85.148,96337.378,29.62,104.95
四川,凉山彝族自治州,21.699,33.193,7.642,10.242,0.661,74.605,8.218,4.756,281.501,34.719,73415.909,27.883,102.065
四川,南充市,42.496,57.445,14.348,26.399,1.135,31.878,-6.458,-2.056,279.014,85.117,96521.908,31.19,106.199
四川,宜宾市,84.811,107.559,12.85,34.238,1.393,29.656,0.987,-2.675,281.241,88.162,94637.677,28.573,104.621
四川,巴中市,39.416,50.562,12.794,23.919,1.139,37.929,-8.102,-3.92,273.603,86.444,92248.218,32.033,107.031
四川,广元市,32.317,47.008,15.649,23.026,1.083,40.917,-4.916,-3.207,273.809,94.393,91307.37,32.261,105.788
四川,广安市,45.23,62.687,11.462,27.623,1.226,26.135,-4.343,1.378,280.985,78.924,96469.116,30.43,106.628
四川,德阳市,47.115,69.872,8.554,25.579,0.96,36.966,-3.817,-4.801,277.278,89.523,92840.501,31.13,104.436
四川,成都市,45.586,70.529,10.386,31.118,0.963,36.799,-3.11,-4.26,278.312,85.014,92963.196,30.64,103.929
四川,攀枝花市,42.748,80.702,30.71,41.73,1.86,53.495,5.128,5.813,286.904,33.154,80828.613,26.791,101.734
四川,泸州市,49.357,66.985,12.576,26.439,1.019,23.164,-0.832,-0.068,280.927,89.079,92952.775,28.424,105.675
四川,甘孜藏族自治州,8.036,9.24,0.82,1.0,0.159,84.456,10.839,5.64,272.527,36.529,60324.734,30.936,100.009
四川,眉山市,61.494,82.339,11.47,33.108,1.007,34.202,-1.164,-4.319,279.255,84.894,93397.255,29.912,103.766
四川,绵阳市,47.113,64.274,13.547,18.402,0.892,44.565,-3.069,-2.666,273.96,89.766,87523.684,31.86,104.704
四川,自贡市,84.815,102.121,11.919,32.779,1.115,25.867,-0.15,-4.112,281.748,83.603,96304.593,29.307,104.659
四川,资阳市,54.547,74.77,8.295,30.069,1.028,25.078,-2.487,-3.173,281.1,85.099,96620.886,30.102,105.149
四川,达州市,43.388,55.012,17.973,24.036,1.128,35.432,-7.41,0.077,277.076,80.963,93844.588,31.335,107.636
四川,遂宁市,51.203,67.133,10.133,28.173,1.056,27.854,-4.18,-2.583,280.621,85.387,96904.81,30.642,105.457
四川,阿坝藏族羌族自治州,17.518,23.58,4.448,3.456,0.306,69.336,6.788,5.125,274.502,41.451,64447.659,32.406,102.61
四川,雅安市,49.755,63.711,15.176,13.036,0.754,64.68,-1.396,-0.456,274.191,81.549,79356.192,29.932,102.689
天津,天津市,32.666,48.012,9.287,48.252,0.882,33.135,1.256,-1.654,264.366,25.206,103298.286,39.315,117.308
宁夏,中卫市,52.855,95.773,31.185,29.032,0.98,36.483,-4.55,1.655,265.339,77.57,83278.409,37.018,105.509
