province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,13.794,20.83,7.271,18.726,0.462,64.453,-2.264,-9.014,275.72,80.986,103052.596,31.173,121.42
云南,临沧市,24.906,33.85,5.596,10.866,0.625,67.183,3.522,2.624,285.387,49.692,83753.002,23.935,99.686
云南,丽江市,18.675,30.228,4.673,5.442,0.564,83.469,7.837,3.577,277.557,44.545,74177.781,26.96,100.515
云南,保山市,28.68,47.282,7.177,12.263,0.593,65.142,3.673,1.771,282.494,52.704,81676.243,24.953,98.962
云南,大理白族自治州,24.653,40.417,5.74,7.911,0.586,80.082,6.441,3.752,280.087,49.976,77808.986,25.726,100.053
云南,德宏傣族景颇族自治州,31.716,45.498,7.941,14.69,0.574,54.765,1.032,0.414,285.139,54.147,85928.176,24.535,98.052
云南,怒江傈僳族自治州,16.909,25.24,3.233,2.214,0.341,79.529,4.728,2.968,274.096,67.841,72363.509,26.916,98.885
云南,文山壮族苗族自治州,33.155,51.355,10.539,7.072,0.599,45.888,-1.369,3.464,282.466,93.073,86546.442,23.696,104.735
云南,昆明市,22.799,43.732,9.398,18.03,0.65,61.46,7.252,8.028,282.274,56.514,78962.282,25.384,102.863
云南,昭通市,29.379,44.808,13.576,12.569,1.024,44.935,0.263,0.491,274.118,75.91,83911.084,27.667,103.985
云南,普洱市,19.394,27.951,4.372,10.717,0.446,61.977,1.945,2.521,287.382,51.577,85847.279,23.159,100.718
云南,曲靖市,21.285,38.141,12.72,11.771,0.632,54.293,5.282,7.483,280.791,67.339,79739.081,25.737,103.929
云南,楚雄彝族自治州,22.683,34.128,6.227,11.375,0.595,68.469,6.296,5.903,283.26,48.139,80720.363,25.328,101.567
云南,玉溪市,17.431,27.908,5.059,7.24,0.419,68.534,3.404,5.879,285.773,57.264,83320.749,24.136,102.217
云南,红河哈尼族彝族自治州,24.751,34.368,6.88,4.855,0.376,66.785,-0.488,5.407,286.105,76.683,85064.281,23.451,103.034
云南,西双版纳傣族自治州,26.144,37.412,5.226,14.669,0.559,46.659,0.497,1.797,290.095,53.264,88850.612,21.939,100.912
云南,迪庆藏族自治州,10.805,15.244,3.277,1.077,0.276,91.808,7.999,3.726,269.541,66.71,66655.193,27.957,99.459
内蒙古,乌兰察布市,25.341,41.509,22.226,21.946,0.797,42.154,-1.005,1.89,256.347,70.723,86352.386,41.691,112.44
内蒙古,乌海市,59.774,98.782,42.464,35.043,1.258,31.61,-3.474,2.4,264.704,79.28,87775.63,39.396,106.856
内蒙古,兴安盟,4.453,5.232,3.088,2.625,0.273,54.049,5.792,-4.058,250.109,46.499,96012.362,46.244,121.341
内蒙古,包头市,34.719,57.463,24.758,31.759,0.959,33.143,-2.239,1.4,257.952,70.736,86226.868,41.549,110.276
内蒙古,呼伦贝尔市,2.877,3.579,3.354,2.94,0.256,53.426,5.225,-2.375,243.454,63.26,94547.406,49.636,121.171
内蒙古,呼和浩特市,48.443,81.217,37.794,43.614,1.351,30.302,-1.874,2.026,259.413,82.531,86674.863,40.578,111.513
内蒙古,巴彦淖尔市,30.019,49.391,22.225,23.428,0.696,34.041,-3.99,-0.461,259.096,68.037,87632.115,41.446,107.582
内蒙古,赤峰市,8.172,11.661,5.868,4.957,0.387,56.63,3.551,-2.603,253.379,42.422,93026.146,43.226,118.892
内蒙古,通辽市,8.687,11.558,5.558,5.55,0.36,47.398,3.977,-3.521,252.909,38.159,99626.161,43.814,121.591
内蒙古,鄂尔多斯市,65.476,95.986,26.175,29.917,1.13,38.152,-2.368,4.449,263.378,83.224,87212.404,39.407,108.63
内蒙古,锡林郭勒盟,4.171,5.521,3.853,2.794,0.263,58.203,1.177,-0.14,250.579,59.14,89871.672,44.179,115.482
内蒙古,阿拉善盟,29.253,39.575,15.245,10.959,0.439,36.373,-4.842,-0.851,260.6,67.392,87656.887,40.473,102.467
北京,北京市,27.124,39.315,8.373,37.632,0.697,36.375,-0.921,-0.037,261.365,36.438,99659.67,40.158,116.395
台湾,台湾省,9.234,16.006,4.034,14.345,0.224,58.12,-2.341,-5.157,287.956,76.722,93243.676,23.757,120.975
吉林,吉林市,39.49,46.217,15.971,19.351,0.801,46.737,5.296,-0.198,246.523,65.51,98493.064,43.573,126.859
吉林,四平市,41.246,48.85,12.367,20.989,0.808,43.819,4.006,-1.626,249.719,46.0,101253.61,43.472,124.386
吉林,延边朝鲜族自治州,14.456,19.977,7.021,7.872,0.344,59.738,10.974,-2.803,246.98,57.555,94595.349,43.141,129.147
吉林,松原市,24.828,28.614,7.272,11.296,0.529,48.701,5.421,-2.169,249.687,47.811,101561.703,44.785,124.496
吉林,白城市,18.349,19.655,5.086,7.575,0.438,50.63,3.745,-2.684,251.859,39.193,101742.854,45.35,123.031
吉林,白山市,30.532,38.449,19.473,19.013,0.667,44.799,3.158,-1.495,244.131,68.009,92975.344,42.063,127.256
吉林,辽源市,53.682,63.027,13.172,28.309,1.014,39.869,4.383,-1.962,248.505,56.553,99076.59,42.836,125.32
吉林,通化市,39.756,49.679,15.548,22.625,0.844,43.448,1.987,-3.539,247.458,63.02,96992.407,41.939,125.927
吉林,长春市,41.203,47.02,11.89,17.32,0.772,46.414,5.77,-1.391,248.379,55.09,101008.894,44.268,125.611
四川,乐山市,44.764,58.068,9.032,16.612,0.883,44.587,-1.737,-2.015,271.483,80.643,89740.555,29.218,103.569
四川,内江市,23.613,33.34,6.53,18.94,0.936,31.132,-0.998,-3.378,273.757,88.386,97243.356,29.62,104.95
四川,凉山彝族自治州,19.945,29.861,7.327,8.736,0.609,75.522,7.217,5.654,276.088,46.09,73599.344,27.883,102.065
四川,南充市,44.203,55.027,11.342,20.112,0.877,51.759,-5.935,-2.109,271.811,90.411,97375.608,31.19,106.199
四川,宜宾市,29.019,39.512,12.22,20.047,1.057,29.441,-0.279,-2.555,275.389,79.723,95459.156,28.573,104.621
四川,巴中市,48.097,60.937,14.083,17.333,0.85,55.336,-6.897,-2.489,267.739,84.32,92920.226,32.033,107.031
四川,广元市,42.892,56.814,14.984,15.943,0.769,59.917,-4.366,-0.951,268.343,84.353,91938.19,32.261,105.788
四川,广安市,28.1,42.288,8.735,19.109,0.887,35.205,-3.31,1.614,274.923,80.24,97321.752,30.43,106.628
四川,德阳市,42.38,56.441,6.927,18.356,0.835,56.522,-3.534,-2.575,270.938,75.782,93564.871,31.13,104.436
四川,成都市,43.208,60.699,8.102,23.518,0.89,46.992,-3.1,-2.546,271.842,72.941,93704.723,30.64,103.929
四川,攀枝花市,32.741,56.333,16.091,26.256,1.141,68.709,5.536,5.596,283.75,36.479,81092.095,26.791,101.734
四川,泸州市,18.332,26.191,11.093,18.241,0.809,27.189,-2.187,1.341,274.955,80.764,93743.197,28.424,105.675
四川,甘孜藏族自治州,9.403,10.721,1.993,0.67,0.186,86.083,9.075,6.736,266.435,51.275,60141.811,30.936,100.009
四川,眉山市,41.522,58.863,7.323,21.039,0.925,40.772,-2.483,-2.443,272.782,75.012,94164.158,29.912,103.766
四川,绵阳市,43.52,54.56,10.708,12.8,0.683,62.771,-2.753,-0.429,268.236,81.674,88069.088,31.86,104.704
四川,自贡市,33.548,40.538,8.128,19.886,0.951,28.37,-1.034,-3.324,274.647,82.897,97203.624,29.307,104.659
四川,资阳市,21.924,36.079,5.89,17.909,0.922,39.024,-1.633,-3.473,272.771,90.906,97533.243,30.102,105.149
