province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,27.356,48.87,10.302,37.1,0.548,69.666,-0.896,-3.594,290.127,55.368,102237.125,31.173,121.42
云南,临沧市,20.58,30.846,11.124,5.066,0.425,50.914,-4.229,-1.21,287.739,73.763,84469.53,23.935,99.686
云南,丽江市,11.26,15.823,4.861,4.858,0.49,64.715,-1.584,-0.16,280.796,61.256,75276.792,26.96,100.515
云南,保山市,18.274,29.922,6.792,6.886,0.464,45.888,-4.018,-0.479,286.362,71.491,82462.424,24.953,98.962
云南,大理白族自治州,13.639,23.432,6.754,5.958,0.48,58.307,-2.815,-1.261,283.554,66.235,78728.479,25.726,100.053
云南,德宏傣族景颇族自治州,22.511,27.91,8.717,5.809,0.34,51.62,-4.277,-0.336,289.217,71.215,86624.05,24.535,98.052
云南,怒江傈僳族自治州,10.994,17.352,3.002,2.59,0.3,62.242,-3.231,0.75,280.119,63.653,73332.043,26.916,98.885
云南,文山壮族苗族自治州,23.506,37.392,14.05,6.033,0.439,62.426,-3.236,-4.644,286.566,71.998,87188.824,23.696,104.735
云南,昆明市,17.821,29.978,10.903,11.32,0.471,57.266,-4.838,-1.345,283.246,67.704,79861.717,25.384,102.863
云南,昭通市,22.252,37.924,9.574,8.584,0.505,59.45,-0.539,-1.489,284.324,60.266,84902.153,27.667,103.985
云南,普洱市,18.198,32.474,12.292,4.861,0.429,52.759,-3.912,-1.118,288.884,76.174,86517.066,23.159,100.718
云南,曲靖市,18.885,33.027,10.578,11.002,0.504,55.213,-3.451,-2.733,282.315,71.475,80695.035,25.737,103.929
云南,楚雄彝族自治州,17.302,26.721,10.918,8.477,0.456,57.908,-2.734,-1.609,285.266,64.069,81625.374,25.328,101.567
云南,玉溪市,21.402,33.892,16.138,8.072,0.416,62.823,-4.794,-0.583,286.61,71.712,84083.453,24.136,102.217
云南,红河哈尼族彝族自治州,23.65,36.102,20.086,5.224,0.444,65.492,-5.614,-1.524,287.23,72.492,85747.09,23.451,103.034
云南,西双版纳傣族自治州,15.925,30.505,8.542,4.798,0.416,49.098,-4.123,-0.841,290.97,77.206,89456.931,21.939,100.912
云南,迪庆藏族自治州,5.908,7.54,1.618,2.212,0.266,78.234,-0.565,-0.397,275.659,52.858,67799.448,27.957,99.459
内蒙古,乌兰察布市,6.01,9.774,2.699,4.946,0.307,61.738,2.147,-2.784,274.784,56.835,86521.198,41.691,112.44
内蒙古,乌海市,37.966,101.408,30.454,36.456,0.711,47.805,4.496,-3.37,280.386,29.406,88491.263,39.396,106.856
内蒙古,兴安盟,2.934,3.803,2.101,2.021,0.218,56.972,5.395,-5.804,273.746,57.564,94956.86,46.244,121.341
内蒙古,包头市,13.554,20.669,3.25,7.742,0.275,53.827,2.132,-2.424,276.754,45.692,86554.738,41.549,110.276
内蒙古,呼伦贝尔市,2.752,3.545,2.658,2.104,0.202,56.306,4.274,-3.524,270.59,73.34,93719.037,49.636,121.171
内蒙古,呼和浩特市,24.923,52.896,9.146,30.038,0.619,43.787,1.898,-2.426,277.14,47.962,86893.45,40.578,111.513
内蒙古,巴彦淖尔市,19.568,24.572,1.625,3.572,0.198,54.368,3.19,-1.53,278.525,34.785,88047.85,41.446,107.582
内蒙古,赤峰市,5.248,8.554,2.897,3.99,0.258,58.128,5.407,-5.525,273.242,56.052,92302.652,43.226,118.892
内蒙古,通辽市,5.96,8.217,3.544,4.486,0.236,49.456,5.389,-4.471,275.789,53.316,98212.128,43.814,121.591
内蒙古,鄂尔多斯市,34.124,52.442,9.022,16.082,0.344,49.737,3.918,-2.686,279.37,34.523,87743.918,39.407,108.63
内蒙古,锡林郭勒盟,2.19,2.707,1.45,1.056,0.189,63.988,3.378,-2.598,271.628,65.884,89580.629,44.179,115.482
内蒙古,阿拉善盟,19.625,21.434,1.576,1.898,0.17,62.744,2.749,-1.196,280.75,27.35,88390.967,40.473,102.467
北京,北京市,12.906,25.281,3.878,23.482,0.407,41.713,1.236,-3.461,280.894,36.551,98499.96,40.158,116.395
台湾,台湾省,13.152,16.794,5.491,9.406,0.206,72.078,-5.628,-5.918,293.352,65.23,92972.59,23.757,120.975
吉林,吉林市,13.272,19.677,6.649,11.149,0.401,39.884,5.483,1.166,273.212,76.788,97199.391,43.573,126.859
吉林,四平市,11.018,15.732,4.91,10.808,0.334,40.274,5.242,-0.721,275.336,63.41,99634.427,43.472,124.386
吉林,延边朝鲜族自治州,11.925,16.059,6.586,8.728,0.306,45.674,8.003,-0.463,271.92,73.688,94013.976,43.141,129.147
吉林,松原市,9.066,13.02,4.092,6.556,0.296,43.275,5.179,-2.182,275.222,62.924,99900.736,44.785,124.496
吉林,白城市,6.602,8.791,3.338,4.18,0.291,48.58,4.239,-4.028,276.442,52.794,100075.654,45.35,123.031
吉林,白山市,14.922,21.702,10.842,13.191,0.454,38.98,5.159,0.881,270.52,81.684,92310.077,42.063,127.256
吉林,辽源市,14.314,21.642,5.935,15.323,0.418,37.108,6.294,0.752,274.106,71.884,97712.318,42.836,125.32
吉林,通化市,16.14,25.813,11.202,16.49,0.516,34.508,4.511,0.111,273.048,74.885,95922.34,41.939,125.927
吉林,长春市,12.049,17.803,4.474,9.518,0.374,40.721,5.592,-0.584,274.622,68.248,99414.847,44.268,125.611
四川,乐山市,33.852,50.35,7.28,13.634,0.574,51.918,0.57,-0.568,288.198,49.888,90404.48,29.218,103.569
