province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,70.59,91.272,14.111,42.132,0.82,128.242,-2.12,3.026,293.294,78.498,101321.07,31.173,121.42
云南,临沧市,49.989,63.232,5.4,9.038,0.596,93.81,3.366,1.354,293.148,55.234,83853.437,23.935,99.686
云南,丽江市,24.123,34.69,5.211,4.376,0.642,99.08,3.799,0.727,285.375,58.596,74624.343,26.96,100.515
云南,保山市,53.541,73.436,5.82,11.152,0.762,88.188,3.359,0.442,290.598,60.818,81844.208,24.953,98.962
云南,大理白族自治州,31.373,46.256,4.774,5.196,0.581,94.901,4.472,1.144,288.102,59.95,78099.138,25.726,100.053
云南,德宏傣族景颇族自治州,77.725,93.258,7.394,17.004,0.902,82.288,1.334,-0.019,293.306,59.383,85986.187,24.535,98.052
云南,怒江傈僳族自治州,24.559,33.066,3.442,1.57,0.41,92.878,2.406,0.706,281.695,79.47,72825.233,26.916,98.885
云南,文山壮族苗族自治州,31.21,48.79,7.582,4.942,0.574,86.21,2.354,3.502,292.634,75.374,86462.41,23.696,104.735
云南,昆明市,33.766,50.192,8.433,14.766,0.649,85.902,4.521,3.852,289.04,67.264,79220.91,25.384,102.863
云南,昭通市,41.394,58.072,9.926,8.211,0.545,94.011,0.499,0.32,290.442,65.908,83939.31,27.667,103.985
云南,普洱市,30.364,44.364,5.243,4.857,0.395,94.745,1.22,2.665,293.929,64.38,85908.386,23.159,100.718
云南,曲靖市,31.375,46.162,8.782,11.352,0.555,83.198,3.794,2.898,289.252,67.34,79981.436,25.737,103.929
云南,楚雄彝族自治州,32.648,43.939,5.45,6.21,0.542,92.529,3.999,3.636,290.864,58.59,80928.833,25.328,101.567
云南,玉溪市,29.874,50.636,6.306,6.687,0.522,94.372,2.049,3.928,291.66,70.314,83450.157,24.136,102.217
云南,红河哈尼族彝族自治州,29.71,50.449,7.652,5.032,0.508,97.596,1.182,3.01,291.891,76.62,85138.437,23.451,103.034
云南,西双版纳傣族自治州,29.976,52.009,6.56,7.676,0.468,80.616,0.67,2.84,295.76,67.184,88865.286,21.939,100.912
云南,迪庆藏族自治州,18.19,25.481,3.893,1.683,0.332,104.428,3.866,1.565,277.602,78.884,67301.628,27.957,99.459
内蒙古,乌兰察布市,31.706,53.1,5.661,8.038,0.282,64.458,3.629,0.26,286.636,33.518,85742.315,41.691,112.44
内蒙古,乌海市,53.303,161.418,29.682,31.247,0.597,91.592,3.162,-0.75,290.424,24.77,87543.46,39.396,106.856
内蒙古,兴安盟,7.529,13.227,2.072,2.344,0.188,71.76,1.098,-3.435,283.424,38.228,94508.362,46.244,121.341
内蒙古,包头市,32.261,55.271,4.491,9.668,0.239,64.548,3.306,0.05,287.106,30.69,85735.056,41.549,110.276
内蒙古,呼伦贝尔市,3.42,4.76,1.493,1.472,0.187,76.634,1.665,-3.314,279.267,38.638,93368.623,49.636,121.171
内蒙古,呼和浩特市,34.115,100.348,8.185,21.286,0.435,70.723,2.082,0.456,288.382,31.533,86101.054,40.578,111.513
内蒙古,巴彦淖尔市,35.698,44.082,2.662,2.655,0.164,66.352,3.56,-0.74,288.226,27.118,87135.908,41.446,107.582
内蒙古,赤峰市,19.319,29.399,4.107,4.296,0.23,69.269,0.544,-1.158,285.71,42.858,91622.351,43.226,118.892
内蒙古,通辽市,20.568,33.17,4.858,4.713,0.263,77.787,0.184,-1.778,287.735,35.466,97489.223,43.814,121.591
内蒙古,鄂尔多斯市,46.02,89.13,9.668,13.665,0.294,70.18,3.81,0.432,289.655,28.208,86864.948,39.407,108.63
内蒙古,锡林郭勒盟,22.192,26.12,2.33,1.4,0.166,64.3,0.278,-1.186,283.212,43.389,88807.472,44.179,115.482
内蒙古,阿拉善盟,48.796,51.902,1.613,1.261,0.153,67.42,3.702,-1.934,288.71,27.166,87471.428,40.473,102.467
北京,北京市,46.669,81.21,7.614,24.292,0.604,93.346,-1.124,1.048,292.818,43.322,97322.288,40.158,116.395
台湾,台湾省,32.413,36.678,7.202,16.447,0.222,87.122,0.125,0.56,293.87,79.716,93081.783,23.757,120.975
吉林,吉林市,24.288,53.986,7.169,8.237,0.478,102.646,1.802,0.064,286.636,41.256,96755.23,43.573,126.859
吉林,四平市,27.908,67.761,6.176,9.243,0.432,96.582,0.747,-0.179,288.218,36.578,98973.985,43.472,124.386
吉林,延边朝鲜族自治州,22.993,35.592,6.103,6.416,0.326,92.318,2.902,-0.237,285.661,44.563,93815.068,43.141,129.147
吉林,松原市,20.975,42.358,5.19,7.697,0.336,81.136,1.912,-0.766,287.663,34.913,99327.806,44.785,124.496
吉林,白城市,13.545,25.004,3.41,4.976,0.24,73.471,0.914,-2.818,287.073,32.028,99477.98,45.35,123.031
吉林,白山市,25.742,45.811,9.618,8.222,0.432,91.322,2.684,1.378,285.228,52.272,92026.851,42.063,127.256
吉林,辽源市,26.56,58.526,7.204,10.063,0.465,100.554,1.362,0.216,287.49,40.458,97131.047,42.836,125.32
吉林,通化市,29.312,56.716,10.05,10.482,0.522,99.212,1.242,1.248,286.778,48.983,95408.376,41.939,125.927
吉林,长春市,27.764,68.327,5.648,11.366,0.493,95.809,1.806,0.028,287.768,35.516,98879.709,44.268,125.611
