province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,29.88,49.251,7.518,27.68,0.441,82.78,-3.778,2.662,286.335,84.95,101979.104,31.173,121.42
云南,临沧市,45.495,70.839,5.834,9.379,0.569,97.929,1.727,-1.679,292.732,35.455,84005.055,23.935,99.686
云南,丽江市,20.797,37.958,4.181,4.338,0.641,96.298,5.459,-0.65,283.587,50.818,74760.128,26.96,100.515
云南,保山市,38.154,70.449,5.832,12.007,0.541,87.781,2.658,-2.461,289.756,41.887,82011.196,24.953,98.962
云南,大理白族自治州,26.302,52.211,5.109,7.031,0.559,93.042,5.056,-1.552,286.678,46.081,78251.039,25.726,100.053
云南,德宏傣族景颇族自治州,50.243,77.858,6.906,14.559,0.504,87.559,0.753,-2.745,292.912,39.26,86164.487,24.535,98.052
云南,怒江傈僳族自治州,23.388,37.996,3.712,1.536,0.415,95.276,3.496,-0.177,279.934,70.742,72950.985,26.916,98.885
云南,文山壮族苗族自治州,45.752,63.539,5.733,4.002,0.599,93.67,1.066,4.72,291.018,76.429,86646.593,23.696,104.735
云南,昆明市,44.086,70.246,7.706,21.977,0.841,79.377,5.182,1.87,288.45,45.666,79347.532,25.384,102.863
云南,昭通市,30.902,54.533,15.322,9.688,0.769,72.307,-1.197,-3.24,284.862,90.048,84323.68,27.667,103.985
云南,普洱市,55.901,78.624,4.952,10.301,0.681,96.971,-0.104,0.581,293.836,44.132,86040.618,23.159,100.718
云南,曲靖市,39.449,59.195,9.382,12.59,0.71,85.339,1.079,0.992,287.404,63.781,80142.317,25.737,103.929
云南,楚雄彝族自治州,34.826,53.797,5.081,12.409,0.651,83.31,4.838,0.998,290.015,40.064,81080.096,25.328,101.567
云南,玉溪市,51.501,87.571,5.636,10.833,0.918,99.86,1.932,2.645,291.292,52.635,83589.522,24.136,102.217
云南,红河哈尼族彝族自治州,54.419,80.434,6.246,5.911,0.703,107.292,-0.009,3.058,291.132,69.014,85278.948,23.451,103.034
云南,西双版纳傣族自治州,59.319,93.397,5.983,15.443,0.898,79.43,-1.217,1.878,295.7,51.514,88978.542,21.939,100.912
云南,迪庆藏族自治州,18.071,32.208,4.252,1.858,0.453,99.961,5.96,1.718,275.215,74.844,67360.904,27.957,99.459
内蒙古,乌兰察布市,40.732,74.677,4.631,5.584,0.333,56.062,7.245,-0.969,283.019,37.221,85950.003,41.691,112.44
内蒙古,乌海市,27.435,82.929,15.938,20.316,0.402,96.365,6.045,-3.115,285.194,30.845,88117.055,39.396,106.856
内蒙古,兴安盟,36.43,46.13,12.122,6.974,0.431,71.906,0.171,1.76,277.889,70.937,94446.854,46.244,121.341
内蒙古,包头市,35.857,60.938,4.578,8.549,0.327,55.726,8.366,-1.54,283.608,28.639,86019.263,41.549,110.276
内蒙古,呼伦贝尔市,16.723,19.098,5.926,3.523,0.259,62.849,-0.555,4.757,276.301,58.54,93048.259,49.636,121.171
内蒙古,呼和浩特市,45.433,137.221,9.513,22.331,0.566,56.59,6.122,-1.327,284.101,30.994,86422.175,40.578,111.513
内蒙古,巴彦淖尔市,22.576,30.646,1.627,1.99,0.2,61.036,9.174,-0.974,284.283,29.925,87534.825,41.446,107.582
内蒙古,赤峰市,30.266,41.863,11.041,6.26,0.396,58.587,4.446,-0.133,281.544,54.903,91635.067,43.226,118.892
内蒙古,通辽市,44.273,57.414,13.892,10.685,0.495,75.124,1.455,1.046,281.423,51.382,97564.994,43.814,121.591
内蒙古,鄂尔多斯市,29.338,69.487,9.114,13.872,0.341,63.169,7.052,-2.87,284.938,29.951,87356.565,39.407,108.63
内蒙古,锡林郭勒盟,27.573,30.703,6.878,2.307,0.251,54.643,4.66,1.184,279.453,67.122,88794.688,44.179,115.482
内蒙古,阿拉善盟,23.048,26.772,1.143,0.773,0.162,65.127,7.146,-1.445,285.256,31.907,87985.967,40.473,102.467
北京,北京市,76.992,121.641,13.373,60.993,0.879,65.723,-0.279,0.895,287.905,34.981,97622.283,40.158,116.395
台湾,台湾省,20.456,24.169,4.036,10.801,0.214,87.379,-3.21,-1.377,290.451,73.161,93049.571,23.757,120.975
吉林,吉林市,37.916,47.532,10.392,11.911,0.596,83.973,0.043,3.655,280.741,56.998,97063.881,43.573,126.859
吉林,四平市,83.287,103.579,16.961,24.233,0.876,87.933,0.798,3.354,282.887,46.206,99185.968,43.472,124.386
吉林,延边朝鲜族自治州,31.022,31.94,8.395,9.295,0.453,70.897,0.672,2.642,277.649,67.502,94251.392,43.141,129.147
吉林,松原市,66.585,84.395,13.082,16.269,0.663,79.025,-2.32,1.758,281.576,58.643,99576.819,44.785,124.496
吉林,白城市,52.876,70.035,14.183,11.97,0.523,80.66,-1.05,1.631,281.39,60.543,99634.527,45.35,123.031
吉林,白山市,28.013,36.402,12.601,12.053,0.811,71.955,3.431,6.23,278.379,72.061,92330.119,42.063,127.256
吉林,辽源市,64.825,81.587,13.835,21.463,0.812,82.945,3.708,5.235,282.562,49.041,97383.204,42.836,125.32
吉林,通化市,38.288,54.286,13.725,17.6,0.945,79.058,2.986,7.171,280.739,65.022,95744.121,41.939,125.927
吉林,长春市,64.154,82.327,10.679,19.064,0.749,88.524,-1.421,2.103,281.438,57.091,99169.569,44.268,125.611
四川,乐山市,36.339,49.346,11.449,15.348,0.637,62.171,0.465,-4.389,285.81,91.582,89876.737,29.218,103.569
四川,内江市,28.383,43.376,6.686,19.164,0.723,45.93,-0.652,-4.808,290.233,85.19,96888.841,29.62,104.95
四川,凉山彝族自治州,27.628,42.494,11.758,6.555,0.721,87.028,0.367,0.636,281.217,71.932,74307.258,27.883,102.065
四川,南充市,32.024,49.749,11.958,20.703,0.739,50.218,-0.985,-3.008,290.811,75.326,96919.765,31.19,106.199
四川,宜宾市,40.89,55.287,11.139,21.088,0.794,54.502,2.227,-3.972,289.662,86.215,95247.777,28.573,104.621
四川,巴中市,35.144,55.859,14.072,13.175,0.657,64.695,-1.554,-1.455,289.111,71.901,92673.04,32.033,107.031
四川,广元市,25.117,44.097,10.533,11.3,0.497,62.986,-0.882,-4.899,288.44,68.111,91850.419,32.261,105.788
四川,广安市,33.749,49.563,10.792,24.547,0.847,43.945,-1.182,-1.405,291.155,77.409,96909.577,30.43,106.628
四川,德阳市,25.911,42.585,7.128,20.493,0.577,47.277,-2.355,-6.277,288.402,73.152,93433.367,31.13,104.436
四川,成都市,26.027,43.274,8.358,25.173,0.658,51.815,-1.179,-4.079,287.896,78.459,93595.197,30.64,103.929
四川,攀枝花市,33.428,54.881,14.193,21.593,1.161,79.919,1.421,0.596,290.028,42.001,81547.706,26.791,101.734
四川,泸州市,29.82,46.999,10.589,20.523,0.699,42.546,0.167,-0.982,289.182,89.162,93568.047,28.424,105.675
四川,甘孜藏族自治州,15.906,20.747,3.107,1.066,0.212,96.973,1.883,2.438,269.44,79.204,61206.484,30.936,100.009
四川,眉山市,30.202,44.091,9.042,22.949,0.665,52.076,0.55,-3.825,287.606,88.26,94057.476,29.912,103.766
四川,绵阳市,25.747,36.209,6.612,8.944,0.401,62.371,-1.614,-7.034,285.262,73.066,88267.545,31.86,104.704
四川,自贡市,33.374,45.506,7.882,21.892,0.746,48.083,0.145,-5.069,290.438,83.619,96867.144,29.307,104.659
四川,资阳市,26.646,44.015,7.197,16.669,0.708,46.616,-0.946,-4.194,290.362,83.521,97147.164,30.102,105.149
四川,达州市,39.205,57.755,14.751,22.071,0.736,64.029,-1.44,-0.189,290.007,72.066,94238.368,31.335,107.636
四川,遂宁市,27.142,43.762,9.291,17.279,0.703,48.122,-1.055,-4.216,290.973,77.741,97380.995,30.642,105.457
