province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,29.681,37.674,7.303,33.308,0.648,53.053,2.468,-6.153,282.194,91.415,101614.084,31.173,121.42
云南,临沧市,34.158,52.571,4.954,10.75,0.644,89.301,4.789,-2.622,289.526,41.975,83919.102,23.935,99.686
云南,丽江市,12.5,20.263,5.076,4.56,0.541,90.203,1.364,-1.951,280.709,39.493,74586.694,26.96,100.515
云南,保山市,27.126,48.964,4.695,12.542,0.614,74.546,3.719,-2.783,287.271,47.11,81885.652,24.953,98.962
云南,大理白族自治州,16.953,31.224,4.456,6.495,0.549,83.477,2.101,-2.531,284.148,42.215,78084.281,25.726,100.053
云南,德宏傣族景颇族自治州,40.016,61.354,6.065,14.398,0.611,80.077,2.568,-3.078,289.472,51.284,86140.724,24.535,98.052
云南,怒江傈僳族自治州,10.989,16.84,1.536,1.784,0.306,86.629,2.007,-4.171,278.215,54.906,72774.61,26.916,98.885
云南,文山壮族苗族自治州,30.097,48.049,9.91,7.339,0.576,88.38,3.007,-1.291,291.154,49.817,86425.026,23.696,104.735
云南,昆明市,25.866,39.035,7.518,9.868,0.516,86.173,3.194,-2.797,284.534,44.349,79175.09,25.384,102.863
云南,昭通市,25.312,48.004,11.498,6.664,0.533,77.016,-0.607,-4.288,281.642,71.772,84206.162,27.667,103.985
云南,普洱市,35.189,52.815,4.513,9.611,0.456,89.547,4.421,-2.949,291.764,39.422,85941.724,23.159,100.718
云南,曲靖市,23.317,40.184,9.907,11.253,0.525,76.396,2.315,-3.945,283.53,54.326,79973.421,25.737,103.929
云南,楚雄彝族自治州,22.733,33.839,7.957,7.789,0.503,81.736,2.609,-3.131,286.36,38.123,80940.637,25.328,101.567
云南,玉溪市,25.745,39.648,5.006,6.826,0.584,87.378,4.404,-2.731,289.486,38.736,83412.541,24.136,102.217
云南,红河哈尼族彝族自治州,32.815,48.158,5.907,6.416,0.563,97.561,4.97,-1.916,291.353,40.72,85070.012,23.451,103.034
云南,西双版纳傣族自治州,52.59,86.543,4.899,21.034,0.587,82.497,4.058,-2.509,294.875,40.696,88899.875,21.939,100.912
云南,迪庆藏族自治州,5.163,8.016,1.606,1.225,0.25,103.622,1.711,-6.689,274.418,37.892,67180.127,27.957,99.459
内蒙古,乌兰察布市,14.4,24.834,9.178,11.847,0.505,59.122,-4.018,2.27,274.361,39.744,86439.427,41.691,112.44
内蒙古,乌海市,67.784,108.398,45.224,30.025,1.28,72.171,-2.45,1.736,279.971,49.244,87861.086,39.396,106.856
内蒙古,兴安盟,7.279,9.976,4.404,3.282,0.257,72.625,-0.118,-2.395,266.426,43.561,96328.667,46.244,121.341
内蒙古,包头市,17.26,31.045,10.568,18.206,0.663,56.275,-3.798,1.914,276.247,28.854,86292.137,41.549,110.276
内蒙古,呼伦贝尔市,3.811,4.805,3.711,3.566,0.198,69.707,2.665,-0.242,261.105,69.5,94897.521,49.636,121.171
内蒙古,呼和浩特市,25.823,49.537,15.08,29.285,0.939,61.107,-4.78,2.392,276.022,31.574,86711.443,40.578,111.513
内蒙古,巴彦淖尔市,25.978,43.781,16.62,13.895,0.522,62.684,-3.402,1.757,278.249,37.946,87589.289,41.446,107.582
内蒙古,赤峰市,7.667,11.883,4.604,3.758,0.277,65.113,-3.957,-2.993,269.454,50.101,93144.989,43.226,118.892
内蒙古,通辽市,11.038,15.389,4.889,4.75,0.261,69.665,-3.963,-5.219,270.673,36.932,99514.707,43.814,121.591
内蒙古,鄂尔多斯市,53.821,79.096,24.27,24.413,1.01,68.199,-3.039,2.184,278.71,43.387,87260.201,39.407,108.63
内蒙古,锡林郭勒盟,4.003,5.033,3.109,1.973,0.181,63.605,-4.178,0.056,270.276,55.251,89960.299,44.179,115.482
内蒙古,阿拉善盟,37.711,51.905,11.519,4.082,0.33,64.034,-1.339,1.165,279.168,54.14,87639.744,40.473,102.467
北京,北京市,51.06,52.627,5.218,30.675,0.63,59.405,-3.895,-3.555,278.455,40.776,98899.842,40.158,116.395
台湾,台湾省,25.749,30.881,7.898,20.059,0.238,79.598,0.624,1.263,291.958,71.437,92954.855,23.757,120.975
吉林,吉林市,8.689,14.523,4.536,5.944,0.43,84.537,0.228,-6.927,265.365,55.554,98569.054,43.573,126.859
吉林,四平市,20.59,26.83,4.908,8.615,0.447,76.345,-4.302,-7.508,269.646,36.02,101057.195,43.472,124.386
吉林,延边朝鲜族自治州,5.921,7.475,2.734,3.025,0.257,84.651,4.23,-6.252,264.804,54.23,95133.129,43.141,129.147
吉林,松原市,8.768,15.422,4.597,6.028,0.405,74.889,-2.01,-6.528,268.302,35.855,101596.837,44.785,124.496
吉林,白城市,11.228,15.581,3.176,4.085,0.295,72.522,-2.125,-4.48,269.277,36.109,101776.741,45.35,123.031
吉林,白山市,16.649,20.153,7.781,8.872,0.531,73.28,-0.482,-6.611,266.497,62.902,93138.74,42.063,127.256
吉林,辽源市,21.467,27.353,4.579,8.13,0.496,81.611,-4.061,-8.29,268.218,46.376,98937.006,42.836,125.32
吉林,通化市,24.226,30.123,9.068,11.76,0.658,73.512,-3.256,-8.484,268.791,56.763,96807.995,41.939,125.927
吉林,长春市,11.324,18.989,4.741,7.712,0.516,82.301,-1.553,-7.354,267.215,41.107,101033.174,44.268,125.611
四川,乐山市,35.574,69.308,9.055,12.523,0.523,72.882,-0.363,-1.704,284.99,63.49,89739.222,29.218,103.569
四川,内江市,38.14,88.542,8.434,17.209,0.642,67.465,-0.465,-3.505,287.325,57.576,96871.687,29.62,104.95
四川,凉山彝族自治州,17.903,28.799,7.653,5.031,0.578,85.811,-0.736,-2.899,277.677,54.525,74132.311,27.883,102.065
四川,南充市,26.524,49.906,11.901,15.185,0.686,64.029,-2.69,-2.924,286.153,56.739,96870.99,31.19,106.199
四川,宜宾市,35.148,74.562,12.369,18.849,0.642,69.274,0.161,-2.97,287.861,60.06,95222.01,28.573,104.621
四川,巴中市,27.993,47.648,13.181,9.794,0.619,60.214,-4.932,-3.058,283.233,61.019,92549.516,32.033,107.031
四川,广元市,33.647,70.265,12.508,11.837,0.526,61.421,-1.926,-2.013,284.189,56.253,91672.86,32.261,105.788
四川,广安市,20.176,38.656,9.764,20.607,0.724,54.002,-0.808,-2.855,285.538,75.9,96856.072,30.43,106.628
四川,德阳市,45.961,105.588,8.023,20.972,0.585,69.948,-0.799,-0.677,286.048,55.891,93286.38,31.13,104.436
四川,成都市,39.856,91.107,7.914,20.657,0.575,76.084,0.029,-1.081,286.545,57.392,93444.054,30.64,103.929
四川,攀枝花市,21.141,33.907,16.077,18.095,0.972,79.439,-0.176,-1.812,285.567,36.969,81477.271,26.791,101.734
四川,泸州市,30.473,59.105,12.1,15.568,0.577,63.356,1.762,-3.348,285.015,76.157,93568.426,28.424,105.675
四川,甘孜藏族自治州,3.594,4.408,0.573,0.73,0.149,98.089,3.906,-5.972,266.631,45.66,61126.785,30.936,100.009
四川,眉山市,37.238,86.048,8.259,17.263,0.569,73.77,-0.815,-1.413,287.334,57.739,93912.544,29.912,103.766
四川,绵阳市,37.097,73.094,8.347,10.826,0.424,70.908,-0.845,-1.074,282.532,57.475,88043.859,31.86,104.704
四川,自贡市,40.885,90.767,9.645,20.879,0.674,67.837,-0.593,-3.472,288.226,55.755,96846.583,29.307,104.659
四川,资阳市,32.919,80.525,8.311,12.933,0.64,66.286,-0.833,-3.181,286.97,57.486,97116.646,30.102,105.149
四川,达州市,24.78,41.77,15.55,16.838,0.667,58.024,-3.34,-1.206,283.679,74.328,94135.507,31.335,107.636
四川,遂宁市,31.676,67.192,9.799,14.168,0.669,64.965,-1.59,-3.113,286.994,54.466,97345.759,30.642,105.457
四川,阿坝藏族羌族自治州,11.108,15.743,1.906,1.504,0.192,93.043,3.925,-5.045,268.969,56.716,65378.049,32.406,102.61
四川,雅安市,29.672,47.756,7.364,4.865,0.353,83.638,0.057,-0.332,278.515,73.493,80118.868,29.932,102.689
天津,天津市,73.213,101.877,9.858,47.808,1.087,50.341,-6.228,-4.945,278.986,48.206,102653.522,39.315,117.308
宁夏,中卫市,62.073,116.943,13.818,18.21,0.669,65.814,-0.429,1.917,278.855,51.174,83628.533,37.018,105.509
宁夏,吴忠市,70.564,96.579,21.883,18.831,0.625,63.482,-1.91,2.026,278.852,57.735,85235.319,37.454,106.577
宁夏,固原市,54.319,112.47,13.305,22.368,0.775,66.573,-1.46,0.355,276.895,64.459,81039.098,35.905,106.183
宁夏,石嘴山市,86.8,131.092,50.298,34.288,1.334,78.331,-1.021,0.819,279.159,55.897,86932.274,39.013,106.499
宁夏,银川市,78.761,118.669,36.719,33.023,0.991,70.626,-2.05,1.231,279.611,56.693,87222.106,38.287,106.342
安徽,亳州市,83.362,93.786,10.633,32.53,0.986,37.426,-2.012,-5.794,279.867,86.238,101842.278,33.44,116.162
安徽,六安市,43.106,56.836,9.789,20.727,0.811,43.217,-0.918,-4.853,279.123,92.729,99149.663,31.617,116.209
安徽,合肥市,31.419,38.932,5.729,18.085,0.603,57.578,-0.531,-5.949,280.56,86.309,101540.219,31.766,117.359
安徽,安庆市,26.562,31.048,9.754,17.75,0.757,41.614,-2.685,-6.581,281.072,85.149,99446.578,30.557,116.473
安徽,宣城市,23.418,31.406,8.076,23.922,0.761,41.881,0.41,-4.283,280.335,94.021,99334.266,30.676,118.846
安徽,宿州市,65.706,73.942,11.059,32.022,0.846,48.085,-2.316,-5.922,279.558,81.901,101756.615,33.844,117.23
安徽,池州市,20.969,27.852,11.967,24.01,0.801,36.741,-2.063,-6.149,280.676,91.556,99588.495,30.296,117.379
安徽,淮北市,76.855,87.253,14.7,41.14,0.98,33.68,-2.309,-5.459,279.747,83.951,101824.53,33.722,116.747
安徽,淮南市,46.421,58.464,8.936,24.297,0.728,53.801,-1.582,-6.071,280.213,86.208,101798.982,32.463,116.746
安徽,滁州市,36.89,42.769,6.201,14.875,0.49,67.976,-1.597,-6.676,279.882,84.472,101427.787,32.55,118.076
安徽,芜湖市,28.261,35.313,8.35,28.537,0.739,47.966,-0.423,-5.277,281.018,87.922,101636.24,31.167,118.162
安徽,蚌埠市,49.656,56.685,8.884,22.212,0.662,58.441,-2.18,-6.198,279.846,84.312,101787.388,33.121,117.263
安徽,铜陵市,27.156,33.809,9.495,23.623,0.762,46.858,-0.854,-6.276,281.176,87.518,101497.705,30.883,117.531
安徽,阜阳市,83.147,97.257,9.179,27.037,0.996,36.569,-1.478,-6.104,279.907,88.112,101816.523,32.937,115.723
安徽,马鞍山市,29.772,36.626,5.926,22.919,0.585,58.195,-0.436,-6.008,280.651,86.586,101646.216,31.622,118.386
安徽,黄山市,13.012,23.041,11.7,20.476,0.774,32.399,-1.334,-4.967,281.007,93.095,97233.485,29.869,118.09
山东,东营市,52.592,72.231,10.464,17.854,0.694,78.23,-4.937,-8.097,275.906,74.441,102488.037,37.57,118.572
山东,临沂市,52.298,69.873,10.21,19.819,0.747,74.173,-3.192,-7.449,278.19,73.156,100290.209,35.289,118.27
山东,威海市,30.433,46.175,7.565,12.347,0.636,87.432,-2.752,-9.606,277.443,78.482,101417.088,37.148,122.028
山东,德州市,89.166,110.935,12.136,30.584,1.089,67.523,-5.558,-6.618,277.221,66.707,102403.819,37.233,116.679
山东,日照市,58.657,77.581,10.3,20.2,0.741,76.351,-1.974,-8.518,277.786,76.286,100376.702,35.566,119.108
山东,枣庄市,53.928,74.338,11.768,25.841,0.796,61.812,-3.428,-5.59,279.586,69.1,101056.967,34.925,117.383
山东,泰安市,68.309,101.128,17.386,27.882,1.085,76.515,-4.159,-7.39,277.919,67.869,100327.456,35.993,117.04
山东,济南市,78.291,108.906,18.7,29.622,1.119,73.639,-4.847,-6.988,276.364,74.133,100409.765,36.639,117.254
山东,济宁市,65.088,98.78,15.066,30.677,1.086,66.304,-3.206,-6.836,279.543,65.568,101614.783,35.375,116.697
山东,淄博市,71.238,98.604,19.734,29.203,1.121,75.594,-3.765,-6.899,275.462,78.777,99743.719,36.623,118.062
山东,滨州市,65.548,83.787,11.664,24.698,0.837,72.248,-5.309,-6.951,276.348,71.712,102470.541,37.516,117.852
山东,潍坊市,59.713,87.526,11.811,19.335,0.803,80.983,-1.651,-8.359,276.463,79.16,101143.435,36.53,119.092
山东,烟台市,36.428,62.495,9.291,16.305,0.654,84.425,-3.288,-8.73,276.589,76.043,101042.16,37.25,120.789
山东,聊城市,92.071,119.704,14.576,28.576,1.196,75.717,-4.126,-7.338,278.394,65.21,102103.308,36.458,115.863
山东,菏泽市,85.664,108.667,11.407,30.018,1.224,69.891,-2.924,-7.744,279.78,66.179,101818.299,35.134,115.69
山东,青岛市,46.174,71.639,9.061,19.208,0.658,81.094,-2.465,-8.35,278.264,70.461,101568.872,36.46,120.172
山西,临汾市,91.816,121.187,31.802,30.55,1.779,61.758,-6.186,-1.788,278.153,37.161,90444.58,36.227,111.398
山西,吕梁市,69.515,104.914,22.365,34.01,1.336,62.742,-6.271,0.645,277.203,38.378,88040.848,37.663,111.27
山西,大同市,35.873,52.278,11.306,20.68,0.837,64.649,-3.698,1.792,274.338,42.017,87805.621,39.911,113.713
山西,太原市,62.403,94.176,17.664,37.639,0.907,71.061,-5.476,-0.638,275.111,43.533,88058.219,37.967,112.321
山西,忻州市,62.359,81.334,15.645,24.491,0.88,68.002,-4.852,2.578,274.551,44.344,86527.839,38.877,112.391
山西,晋中市,54.266,81.111,13.669,30.912,0.916,79.527,-6.799,-3.451,274.846,43.528,88957.383,37.328,112.997
山西,晋城市,88.002,112.856,14.893,30.857,1.245,61.281,-4.662,-4.133,276.202,52.188,90824.817,35.625,112.752
山西,朔州市,58.365,86.049,23.698,30.097,1.089,61.737,-3.733,2.905,274.563,39.658,87054.389,39.619,112.655
山西,运城市,120.498,156.438,30.11,37.155,1.779,45.918,-3.865,0.885,280.187,50.989,94684.729,35.205,111.071
山西,长治市,59.051,82.359,11.088,27.995,0.995,77.544,-6.724,-3.851,274.636,47.796,89206.326,36.48,112.915
山西,阳泉市,67.15,95.319,15.011,37.09,1.034,76.682,-5.162,-2.261,274.624,54.291,91030.587,38.031,113.512
广东,东莞市,33.848,52.584,7.712,43.794,0.788,37.989,-1.847,4.85,294.917,88.856,100993.444,22.931,113.81
广东,中山市,24.823,37.166,6.05,22.128,0.517,56.626,-1.56,4.754,295.072,89.154,100989.249,22.5,113.383
广东,云浮市,27.467,37.585,3.641,12.56,0.652,51.116,0.3,4.152,294.811,83.255,98935.013,22.776,111.818
广东,佛山市,33.364,51.267,9.211,45.308,0.805,29.215,-1.485,4.247,295.174,86.819,100995.319,23.035,112.979
广东,广州市,36.271,53.207,9.137,49.077,0.824,28.044,-1.842,4.39,294.444,88.325,100115.616,23.339,113.525
广东,惠州市,24.642,33.929,4.078,17.571,0.499,60.975,-0.932,4.395,293.96,90.017,99183.247,23.244,114.485
广东,揭阳市,44.405,63.68,7.91,24.11,1.082,59.441,-0.089,3.35,294.499,87.158,99806.879,23.323,116.123
广东,梅州市,40.23,57.365,7.458,22.431,1.034,51.132,0.871,3.634,293.402,84.023,97753.187,24.169,116.07
