province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,73.464,88.308,16.936,65.174,0.929,53.978,1.075,-0.318,280.255,70.494,101899.796,31.173,121.42
云南,临沧市,59.562,85.363,7.757,11.707,0.935,110.202,0.97,1.793,290.457,49.153,83859.529,23.935,99.686
云南,丽江市,17.686,36.995,4.477,4.38,0.634,91.188,2.811,0.035,282.067,53.01,74554.844,26.96,100.515
云南,保山市,57.75,87.513,6.256,14.607,0.924,96.71,2.854,-0.948,288.618,44.715,81822.641,24.953,98.962
云南,大理白族自治州,31.709,59.69,4.871,6.833,0.687,100.29,3.482,0.396,285.278,48.616,78053.583,25.726,100.053
云南,德宏傣族景颇族自治州,73.495,102.308,8.855,21.623,1.02,97.256,1.262,-1.559,291.748,43.865,85995.829,24.535,98.052
云南,怒江傈僳族自治州,24.934,40.44,2.5,2.449,0.427,96.371,2.824,-0.036,279.541,67.339,72728.12,26.916,98.885
云南,文山壮族苗族自治州,32.546,49.548,11.078,5.584,0.731,76.477,-0.121,3.045,286.03,62.605,86656.635,23.696,104.735
云南,昆明市,52.946,76.165,9.247,14.056,0.857,90.009,2.696,4.234,284.249,70.921,79210.373,25.384,102.863
云南,昭通市,42.844,78.784,15.444,11.664,0.692,72.796,-1.0,-0.159,285.468,61.355,84051.385,27.667,103.985
云南,普洱市,64.603,87.303,10.369,8.782,0.764,98.221,-1.788,3.817,289.283,67.748,85991.639,23.159,100.718
云南,曲靖市,46.34,69.81,10.709,11.619,0.724,80.597,1.212,3.169,283.406,68.355,80005.351,25.737,103.929
云南,楚雄彝族自治州,49.48,72.591,8.831,9.366,0.772,89.744,2.613,4.673,286.363,63.784,80944.274,25.328,101.567
云南,玉溪市,51.74,81.962,10.068,7.846,0.835,98.453,0.222,4.929,286.643,71.016,83514.607,24.136,102.217
云南,红河哈尼族彝族自治州,37.667,61.677,11.21,5.366,0.724,93.642,-1.353,3.566,286.13,69.635,85258.011,23.451,103.034
云南,西双版纳傣族自治州,73.708,93.731,10.516,17.249,0.767,72.987,-3.975,1.593,290.734,68.083,88994.337,21.939,100.912
云南,迪庆藏族自治州,12.257,22.323,2.217,1.588,0.312,93.616,4.219,0.95,275.379,64.398,67149.657,27.957,99.459
内蒙古,乌兰察布市,22.138,27.938,6.189,5.408,0.392,59.237,3.942,-1.464,276.246,57.865,85667.146,41.691,112.44
内蒙古,乌海市,41.795,110.225,37.584,44.065,0.948,63.075,2.029,-1.259,280.211,42.811,87617.449,39.396,106.856
内蒙古,兴安盟,13.965,17.648,4.933,2.847,0.292,62.661,4.678,-2.501,274.949,49.18,94316.182,46.244,121.341
