province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,27.568,37.789,6.781,32.271,0.571,66.984,-3.132,2.74,286.516,93.623,101173.543,31.173,121.42
云南,临沧市,43.54,70.497,5.88,8.774,0.715,90.563,6.232,0.415,289.112,48.501,83604.722,23.935,99.686
云南,丽江市,18.564,31.778,4.301,3.73,0.738,86.261,9.852,1.028,281.566,54.202,74101.896,26.96,100.515
云南,保山市,38.987,66.473,6.605,10.022,0.55,80.545,6.566,0.607,286.499,57.942,81558.215,24.953,98.962
云南,大理白族自治州,26.375,41.609,4.935,5.921,0.665,85.189,8.663,1.47,283.982,55.363,77705.134,25.726,100.053
云南,德宏傣族景颇族自治州,54.345,97.759,7.797,12.425,0.533,84.917,4.066,0.45,289.439,56.51,85784.813,24.535,98.052
云南,怒江傈僳族自治州,25.401,35.939,3.575,1.612,0.449,83.49,5.854,1.777,277.427,87.432,72372.185,26.916,98.885
云南,文山壮族苗族自治州,43.185,60.023,5.738,6.199,0.616,99.891,8.659,4.97,293.258,37.435,86053.249,23.696,104.735
云南,昆明市,28.979,47.248,6.481,10.355,0.622,88.62,11.918,3.513,286.729,43.444,78763.208,25.384,102.863
云南,昭通市,44.978,63.551,8.197,8.438,0.591,82.512,6.853,3.967,289.555,42.139,83140.475,27.667,103.985
云南,普洱市,43.337,66.871,4.759,10.487,0.614,91.186,5.656,1.113,291.542,40.531,85652.827,23.159,100.718
云南,曲靖市,25.242,42.358,6.874,8.08,0.448,84.878,13.394,4.047,288.325,36.624,79427.07,25.737,103.929
云南,楚雄彝族自治州,27.945,44.336,5.018,5.805,0.644,90.191,9.607,2.848,287.641,43.631,80528.589,25.328,101.567
云南,玉溪市,34.941,61.115,4.749,6.437,0.64,101.114,8.012,2.23,289.974,41.385,83098.375,24.136,102.217
云南,红河哈尼族彝族自治州,43.855,65.161,5.066,6.368,0.602,111.473,7.441,2.654,291.839,37.341,84782.018,23.451,103.034
云南,西双版纳傣族自治州,65.092,97.543,4.995,21.59,0.678,88.271,3.983,1.705,294.294,33.107,88644.757,21.939,100.912
云南,迪庆藏族自治州,14.188,25.243,3.849,1.094,0.482,89.767,8.164,2.176,273.538,84.916,66733.379,27.957,99.459
内蒙古,乌兰察布市,19.846,34.767,7.533,7.941,0.355,59.426,6.813,-1.132,274.774,44.317,84834.145,41.691,112.44
内蒙古,乌海市,55.931,170.761,55.219,29.801,0.92,72.482,4.776,-5.172,279.804,28.456,86840.632,39.396,106.856
内蒙古,兴安盟,18.454,29.241,7.754,5.445,0.322,56.383,1.002,-3.75,257.203,70.962,93608.094,46.244,121.341
内蒙古,包头市,19.739,42.786,5.068,9.072,0.373,56.499,5.528,-1.91,275.12,40.066,84868.419,41.549,110.276
内蒙古,呼伦贝尔市,12.32,15.976,5.362,4.598,0.268,51.095,-2.393,-2.009,252.989,78.683,92454.246,49.636,121.171
内蒙古,呼和浩特市,47.087,111.244,17.026,27.946,0.778,53.849,5.252,1.075,277.292,43.544,85230.464,40.578,111.513
内蒙古,巴彦淖尔市,22.131,42.002,2.406,2.517,0.224,52.536,6.848,-1.914,276.46,37.669,86348.672,41.446,107.582
内蒙古,赤峰市,23.719,47.133,7.905,7.076,0.43,59.659,4.982,-1.288,270.097,59.251,90636.226,43.226,118.892
内蒙古,通辽市,33.469,43.343,9.504,9.312,0.42,47.839,2.247,-2.366,267.52,64.488,96792.447,43.814,121.591
内蒙古,鄂尔多斯市,34.765,81.024,18.072,19.369,0.568,52.898,5.494,-2.4,279.634,31.054,86082.278,39.407,108.63
内蒙古,锡林郭勒盟,7.536,11.898,2.906,1.801,0.214,61.043,6.37,-0.79,267.945,60.358,87735.472,44.179,115.482
内蒙古,阿拉善盟,21.745,24.875,1.703,1.166,0.182,57.68,6.434,-5.047,276.94,39.476,86895.752,40.473,102.467
北京,北京市,121.982,149.159,17.594,54.828,1.422,30.783,-0.083,-0.452,280.078,54.33,96659.502,40.158,116.395
台湾,台湾省,21.884,25.931,6.167,18.824,0.228,66.864,1.686,1.943,293.377,72.38,92929.852,23.757,120.975
吉林,吉林市,37.646,49.182,11.726,12.225,0.589,78.272,5.483,6.052,270.533,89.282,96087.13,43.573,126.859
吉林,四平市,45.153,60.333,13.888,17.096,0.618,65.937,4.384,4.839,271.287,82.214,98363.161,43.472,124.386
吉林,延边朝鲜族自治州,32.616,38.246,12.449,14.985,0.546,56.404,5.236,4.791,270.205,82.967,93129.941,43.141,129.147
吉林,松原市,56.394,82.335,15.313,18.338,0.785,67.011,1.465,-0.724,265.501,76.982,98702.124,44.785,124.496
吉林,白城市,46.993,77.357,13.247,13.139,0.547,73.448,0.599,-5.267,262.056,71.933,98941.198,45.35,123.031
吉林,白山市,22.147,26.941,10.157,9.969,0.541,67.833,6.137,8.635,271.158,87.786,91337.542,42.063,127.256
吉林,辽源市,30.136,38.494,9.771,10.244,0.518,75.475,5.952,7.819,272.44,85.518,96486.432,42.836,125.32
吉林,通化市,20.311,26.965,8.797,10.163,0.595,73.624,3.314,9.087,272.147,89.771,94844.366,41.939,125.927
吉林,长春市,56.488,77.856,14.27,19.86,0.805,77.376,3.876,2.8,267.973,84.939,98235.829,44.268,125.611
四川,乐山市,88.507,112.241,13.467,25.519,0.857,80.425,-0.269,-0.825,289.048,55.899,88424.451,29.218,103.569
四川,内江市,59.881,90.144,13.074,31.059,0.96,74.223,-2.278,-1.796,292.609,62.418,95342.342,29.62,104.95
四川,凉山彝族自治州,21.109,29.76,5.769,5.763,0.591,82.23,8.7,3.103,282.384,44.918,73445.979,27.883,102.065
四川,南充市,47.029,73.506,10.311,28.536,1.008,55.626,-4.131,-0.323,289.921,67.246,95479.076,31.19,106.199
四川,宜宾市,86.006,113.984,18.081,30.594,1.029,81.557,-0.097,-1.344,293.346,51.639,93708.424,28.573,104.621
四川,巴中市,39.627,57.849,11.424,18.914,0.856,56.488,-3.156,1.355,287.228,70.298,91349.569,32.033,107.031
四川,广元市,39.938,64.452,15.873,23.828,0.843,59.591,-1.982,2.629,286.635,69.612,90453.891,32.261,105.788
四川,广安市,41.741,67.533,10.826,24.548,0.96,55.007,-4.262,0.5,291.345,65.084,95430.556,30.43,106.628
四川,德阳市,67.431,101.801,10.624,32.149,0.923,65.166,-1.47,-0.373,288.287,62.328,91957.456,31.13,104.436
四川,成都市,74.987,112.432,13.562,37.353,0.992,70.673,-1.133,-0.937,289.068,59.727,92083.087,30.64,103.929
四川,攀枝花市,25.554,42.032,15.6,19.429,1.153,76.213,8.135,4.237,288.732,35.446,80855.842,26.791,101.734
四川,泸州市,46.161,65.048,10.996,17.415,0.7,68.449,1.332,2.005,293.916,51.557,92143.588,28.424,105.675
四川,甘孜藏族自治州,9.157,10.997,1.145,1.163,0.178,88.415,5.316,3.573,270.597,53.947,60512.076,30.936,100.009
四川,眉山市,86.677,121.099,13.29,32.473,0.965,74.144,-1.365,-1.274,290.161,59.816,92507.918,29.912,103.766
四川,绵阳市,53.887,76.602,10.641,20.957,0.708,68.536,-0.52,0.876,285.228,65.215,86870.98,31.86,104.704
四川,自贡市,83.218,113.236,16.368,35.821,1.058,77.185,-2.114,-2.196,293.175,58.869,95301.481,29.307,104.659
四川,资阳市,40.493,73.971,9.229,27.341,0.902,69.496,-2.682,-1.246,291.716,64.945,95615.794,30.102,105.149
四川,达州市,41.226,59.067,12.458,22.641,0.888,53.296,-4.781,2.123,288.641,69.726,92897.776,31.335,107.636
四川,遂宁市,47.834,80.609,8.734,28.534,0.957,63.854,-3.125,-0.923,290.892,66.02,95881.717,30.642,105.457
四川,阿坝藏族羌族自治州,9.144,11.463,1.681,2.351,0.232,87.453,4.168,3.693,274.596,39.392,64734.251,32.406,102.61
四川,雅安市,57.567,73.118,7.901,10.516,0.555,82.911,0.016,-0.065,283.576,57.761,79081.045,29.932,102.689
天津,天津市,128.299,160.713,16.534,51.315,1.377,22.469,0.626,3.013,282.783,65.493,100394.393,39.315,117.308
宁夏,中卫市,33.87,104.798,9.566,13.867,0.674,52.762,3.424,-1.741,279.368,44.382,82727.195,37.018,105.509
宁夏,吴忠市,33.474,95.029,12.345,12.74,0.749,51.874,1.883,-1.088,280.626,42.906,84239.27,37.454,106.577
宁夏,固原市,47.627,131.301,11.184,24.827,0.789,65.261,2.124,-0.142,279.056,58.073,80066.268,35.905,106.183
宁夏,石嘴山市,43.672,133.181,30.168,21.235,0.701,72.489,5.444,-5.976,280.543,27.442,85898.282,39.013,106.499
宁夏,银川市,38.702,127.352,22.256,21.801,0.936,61.915,1.238,-2.667,281.53,30.22,86194.731,38.287,106.342
安徽,亳州市,67.299,83.536,9.445,22.526,0.944,52.384,-0.095,6.078,286.506,81.871,100553.972,33.44,116.162
安徽,六安市,50.419,64.378,9.681,14.389,0.798,67.622,-0.15,4.199,288.564,81.239,98138.297,31.617,116.209
安徽,合肥市,55.932,69.087,8.424,27.367,0.977,54.042,-1.197,4.304,287.879,83.514,100559.82,31.766,117.359
安徽,安庆市,58.95,65.298,11.699,21.198,0.999,58.201,0.151,1.904,287.976,88.034,98684.361,30.557,116.473
安徽,宣城市,35.073,45.698,9.585,16.073,0.758,55.431,0.1,2.53,289.499,83.797,98666.218,30.676,118.846
安徽,宿州市,78.638,90.931,9.313,25.74,0.904,58.666,-0.333,5.92,285.897,80.955,100558.716,33.844,117.23
安徽,池州市,39.298,48.571,11.74,16.731,0.794,55.218,-0.057,2.484,289.499,85.684,98866.676,30.296,117.379
安徽,淮北市,73.657,87.811,10.701,27.947,0.958,54.48,-0.223,6.185,285.958,81.962,100581.693,33.722,116.747
安徽,淮南市,58.57,74.646,9.207,24.11,0.879,59.054,-1.64,4.209,287.3,83.075,100667.327,32.463,116.746
安徽,滁州市,56.89,71.719,7.509,28.751,0.811,54.566,-0.931,4.66,287.047,82.949,100470.479,32.55,118.076
安徽,芜湖市,46.817,59.451,10.946,27.516,0.965,51.47,-0.157,2.019,288.84,83.934,100786.332,31.167,118.162
安徽,蚌埠市,67.764,79.777,10.686,27.37,0.856,57.793,-0.553,4.837,286.798,81.323,100666.359,33.121,117.263
安徽,铜陵市,52.491,63.445,12.975,31.903,1.08,49.599,0.771,2.256,288.761,84.941,100635.091,30.883,117.531
安徽,阜阳市,63.308,82.274,9.828,19.953,0.888,50.311,0.402,5.32,287.342,81.914,100527.818,32.937,115.723
