province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,37.099,66.274,18.004,45.082,0.766,61.314,1.362,2.924,278.119,40.807,102746.045,31.173,121.42
云南,临沧市,34.768,40.335,5.498,6.377,0.76,79.881,4.669,1.265,287.955,59.543,84438.59,23.935,99.686
云南,丽江市,13.624,22.645,3.7,5.12,0.712,75.669,9.254,-1.24,282.332,32.952,74871.521,26.96,100.515
云南,保山市,31.255,40.08,4.523,9.622,0.742,70.129,5.211,-0.789,286.266,46.793,82382.2,24.953,98.962
云南,大理白族自治州,19.114,29.135,3.591,4.962,0.697,75.972,7.938,-0.348,284.335,38.356,78486.465,25.726,100.053
云南,德宏傣族景颇族自治州,41.501,46.706,5.29,13.391,0.793,66.052,2.158,-0.615,288.56,50.207,86655.097,24.535,98.052
云南,怒江傈僳族自治州,14.213,20.726,2.025,1.787,0.465,78.622,4.23,-0.642,277.914,54.589,73174.899,26.916,98.885
云南,文山壮族苗族自治州,35.883,50.034,10.476,5.483,0.676,66.718,4.285,4.837,283.308,73.519,87023.796,23.696,104.735
云南,昆明市,32.08,40.784,6.643,12.01,0.686,71.196,11.287,2.402,284.981,53.492,79505.218,25.384,102.863
云南,昭通市,51.767,75.25,13.293,9.892,0.762,61.995,1.815,0.636,281.627,55.22,84218.575,27.667,103.985
云南,普洱市,39.613,50.592,7.729,5.434,0.601,77.151,1.608,2.401,287.368,71.581,86544.655,23.159,100.718
云南,曲靖市,24.182,30.656,7.181,8.378,0.494,66.052,10.384,2.392,285.432,47.525,80189.454,25.737,103.929
云南,楚雄彝族自治州,26.828,33.21,5.258,8.121,0.677,71.487,7.797,3.143,286.437,47.521,81327.433,25.328,101.567
云南,玉溪市,41.368,57.302,7.721,6.919,0.652,78.902,5.223,3.304,285.54,73.396,83942.34,24.136,102.217
云南,红河哈尼族彝族自治州,37.493,51.451,9.628,5.318,0.634,78.522,3.034,3.029,284.198,78.362,85695.459,23.451,103.034
云南,西双版纳傣族自治州,47.17,63.038,9.72,12.267,0.74,61.133,-0.991,1.571,288.308,73.552,89600.947,21.939,100.912
云南,迪庆藏族自治州,6.321,9.444,1.83,1.263,0.292,79.449,8.807,0.811,274.327,51.405,67494.34,27.957,99.459
内蒙古,乌兰察布市,10.549,22.95,8.173,7.72,0.398,58.055,8.219,-0.748,265.207,45.824,85397.816,41.691,112.44
