province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,15.2,26.026,6.988,24.22,0.398,49.098,-5.86,4.559,298.416,93.73,100406.602,31.173,121.42
云南,临沧市,7.17,9.797,1.612,2.778,0.351,36.218,7.124,-0.163,292.685,87.301,83359.94,23.935,99.686
云南,丽江市,11.108,15.799,2.656,3.551,0.488,39.067,4.409,-0.586,291.403,66.113,74131.719,26.96,100.515
云南,保山市,7.039,11.69,2.154,5.035,0.436,33.482,6.364,-0.016,291.658,87.557,81370.956,24.953,98.962
云南,大理白族自治州,7.646,11.634,2.196,2.838,0.391,36.382,6.819,-0.856,291.675,74.898,77571.838,25.726,100.053
云南,德宏傣族景颇族自治州,7.136,9.483,1.641,4.506,0.324,36.417,5.148,0.307,292.977,91.385,85555.789,24.535,98.052
云南,怒江傈僳族自治州,9.371,13.282,1.204,1.246,0.387,38.417,5.149,-0.93,286.348,94.862,72484.213,26.916,98.885
云南,文山壮族苗族自治州,9.19,11.98,3.234,3.914,0.236,44.169,4.945,2.647,296.488,73.184,85669.178,23.696,104.735
云南,昆明市,11.449,18.701,5.102,9.265,0.443,37.102,4.88,2.524,292.879,75.706,78589.819,25.384,102.863
云南,昭通市,20.864,33.045,5.123,6.826,0.452,69.716,0.292,0.189,295.983,76.759,83156.157,27.667,103.985
云南,普洱市,6.087,7.989,1.572,2.592,0.229,37.571,5.787,0.381,294.73,79.851,85337.942,23.159,100.718
云南,曲靖市,12.313,19.058,6.263,7.701,0.35,46.747,3.205,2.616,293.718,73.768,79319.763,25.737,103.929
云南,楚雄彝族自治州,8.846,11.92,2.992,3.415,0.397,40.063,5.797,1.79,294.366,68.665,80277.536,25.328,101.567
云南,玉溪市,7.707,11.445,2.408,4.611,0.235,36.849,5.591,1.91,294.411,76.64,82781.495,24.136,102.217
云南,红河哈尼族彝族自治州,7.849,11.096,2.866,3.586,0.21,39.117,4.888,2.059,294.781,79.376,84435.111,23.451,103.034
