province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,64.318,79.944,9.918,50.794,0.71,106.307,0.884,1.909,295.423,80.311,101123.428,31.173,121.42
云南,临沧市,15.811,36.018,14.747,3.725,0.467,62.28,-2.635,0.382,293.331,73.074,83764.815,23.935,99.686
云南,丽江市,12.719,26.09,6.899,2.978,0.442,82.556,-1.269,0.348,287.569,64.939,74781.186,26.96,100.515
云南,保山市,14.13,32.99,11.286,4.736,0.502,60.407,-2.892,-0.759,291.394,73.858,81806.597,24.953,98.962
云南,大理白族自治州,11.544,27.438,8.574,4.11,0.436,77.596,-2.401,-0.61,289.243,71.442,78153.132,25.726,100.053
云南,德宏傣族景颇族自治州,23.207,37.461,13.217,3.99,0.389,64.588,-3.452,-1.429,293.654,75.738,85887.384,24.535,98.052
云南,怒江傈僳族自治州,13.867,22.565,4.986,1.898,0.32,76.627,-2.434,0.812,286.668,69.883,72910.375,26.916,98.885
云南,文山壮族苗族自治州,31.93,47.308,15.297,4.477,0.5,86.598,-1.576,-3.673,292.151,74.21,86339.647,23.696,104.735
云南,昆明市,20.677,33.587,9.264,9.831,0.46,86.747,-2.116,-1.108,289.67,66.235,79220.192,25.384,102.863
云南,昭通市,22.945,38.626,5.862,7.869,0.423,90.175,-0.379,-0.14,292.119,52.437,83999.552,27.667,103.985
云南,普洱市,19.735,37.954,13.883,4.346,0.372,67.224,-2.186,-0.485,293.677,76.039,85782.343,23.159,100.718
云南,曲靖市,22.145,36.015,9.969,9.088,0.429,87.061,-1.577,-1.804,289.187,65.887,79996.154,25.737,103.929
云南,楚雄彝族自治州,20.382,33.048,10.396,5.389,0.453,86.522,-1.564,-0.964,291.306,65.082,80950.687,25.328,101.567
云南,玉溪市,27.262,43.956,15.067,7.555,0.463,94.291,-2.265,-0.469,292.03,69.304,83362.682,24.136,102.217
云南,红河哈尼族彝族自治州,28.698,44.755,16.222,5.628,0.446,90.102,-2.328,-1.429,292.352,72.235,84982.213,23.451,103.034
云南,西双版纳傣族自治州,16.567,31.203,8.81,5.671,0.354,51.475,-2.191,-0.679,295.386,81.7,88676.716,21.939,100.912
云南,迪庆藏族自治州,10.405,16.328,2.689,2.18,0.222,89.833,-1.742,0.265,283.509,59.618,67523.234,27.957,99.459
