province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,38.719,48.323,9.56,34.112,0.554,105.878,-2.196,-2.736,292.07,70.956,101590.44,31.173,121.42
云南,临沧市,14.888,19.58,2.453,3.838,0.416,51.746,2.842,1.504,293.309,79.69,83872.286,23.935,99.686
云南,丽江市,13.615,22.497,5.781,4.155,0.518,65.871,2.638,1.72,288.284,74.952,74711.873,26.96,100.515
云南,保山市,21.587,32.392,3.358,5.369,0.49,59.978,2.455,1.087,291.425,84.011,81872.139,24.953,98.962
云南,大理白族自治州,15.577,25.789,3.194,3.944,0.375,63.445,3.737,1.509,290.241,76.632,78145.48,25.726,100.053
云南,德宏傣族景颇族自治州,29.18,30.997,3.953,4.828,0.419,59.238,0.697,0.915,293.06,88.789,86002.636,24.535,98.052
云南,怒江傈僳族自治州,15.39,23.256,2.49,1.89,0.293,62.472,1.861,0.784,284.887,91.625,72933.807,26.916,98.885
云南,文山壮族苗族自治州,24.166,34.24,7.839,4.19,0.438,61.537,-0.683,0.717,293.76,85.648,86450.221,23.696,104.735
云南,昆明市,18.211,29.483,6.775,13.272,0.477,57.386,2.84,3.001,291.18,78.743,79252.518,25.384,102.863
云南,昭通市,26.392,43.274,10.467,7.565,0.529,65.689,-1.664,-1.246,289.672,83.695,84099.033,27.667,103.985
云南,普洱市,15.047,20.14,2.294,3.994,0.273,49.168,1.641,2.158,294.428,81.051,85901.506,23.159,100.718
云南,曲靖市,22.294,35.13,10.17,9.388,0.518,63.09,-0.021,2.419,290.18,85.544,80036.175,25.737,103.929
云南,楚雄彝族自治州,17.222,24.687,3.666,4.721,0.363,56.509,3.376,2.575,292.632,73.012,80950.214,25.328,101.567
云南,玉溪市,15.005,21.958,3.125,5.967,0.279,53.513,2.417,2.857,293.492,78.932,83432.382,24.136,102.217
云南,红河哈尼族彝族自治州,13.347,19.707,4.539,3.9,0.264,55.892,1.422,2.034,294.04,80.612,85092.14,23.451,103.034
云南,西双版纳傣族自治州,13.806,21.019,4.022,4.467,0.3,48.551,1.499,2.208,295.809,82.842,88846.168,21.939,100.912
云南,迪庆藏族自治州,10.479,15.998,5.307,1.488,0.321,70.496,3.901,1.205,282.179,85.743,67480.905,27.957,99.459
内蒙古,乌兰察布市,29.339,50.264,13.347,11.006,0.39,129.956,3.146,4.818,294.109,21.875,86168.578,41.691,112.44
内蒙古,乌海市,39.932,96.134,19.188,12.761,0.602,163.136,-0.651,7.289,294.559,30.741,87707.246,39.396,106.856
内蒙古,兴安盟,22.407,26.16,2.341,2.94,0.168,88.124,7.01,1.81,300.964,16.445,94105.725,46.244,121.341
内蒙古,包头市,38.992,64.587,14.217,15.962,0.448,138.751,2.091,5.868,294.044,23.615,86105.952,41.549,110.276
内蒙古,呼伦贝尔市,24.082,27.345,1.976,3.024,0.165,71.936,4.935,1.523,298.596,23.239,92613.261,49.636,121.171
内蒙古,呼和浩特市,29.353,71.312,13.447,24.248,0.647,145.941,0.903,3.908,293.142,26.147,86576.418,40.578,111.513
内蒙古,巴彦淖尔市,39.96,57.348,13.434,7.475,0.322,133.781,0.579,7.207,295.398,24.693,87316.608,41.446,107.582
内蒙古,赤峰市,14.046,21.107,4.49,6.088,0.244,104.253,5.723,1.071,299.255,16.788,91736.471,43.226,118.892
内蒙古,通辽市,17.719,22.341,4.853,6.168,0.261,98.947,3.625,3.211,301.848,19.11,97247.325,43.814,121.591
内蒙古,鄂尔多斯市,40.135,70.992,15.132,7.156,0.52,157.048,0.44,6.295,293.604,30.24,87174.473,39.407,108.63
内蒙古,锡林郭勒盟,22.805,26.1,5.466,2.225,0.18,108.182,4.336,3.938,296.925,16.804,88984.483,44.179,115.482
内蒙古,阿拉善盟,84.176,90.76,4.573,2.123,0.195,92.957,1.636,0.3,295.249,24.302,87422.07,40.473,102.467
