province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,43.63,58.677,7.726,40.687,0.562,87.64,-1.306,0.615,293.07,80.046,101436.298,31.173,121.42
云南,临沧市,7.488,9.215,1.988,2.173,0.356,53.956,3.162,5.089,292.995,79.68,83801.491,23.935,99.686
云南,丽江市,12.564,21.665,12.945,8.736,0.751,44.434,-1.524,2.848,286.366,92.253,74627.156,26.96,100.515
云南,保山市,9.287,14.26,2.471,3.001,0.461,57.943,3.006,4.948,291.225,86.232,81725.168,24.953,98.962
云南,大理白族自治州,7.975,12.804,2.62,2.687,0.355,51.478,2.381,5.631,289.469,85.365,78023.289,25.726,100.053
云南,德宏傣族景颇族自治州,12.318,14.208,2.607,2.496,0.329,57.309,2.433,3.604,292.876,89.178,85858.361,24.535,98.052
云南,怒江傈僳族自治州,9.045,13.014,1.996,1.56,0.338,48.115,1.664,2.421,285.508,90.82,72749.518,26.916,98.885
云南,文山壮族苗族自治州,15.036,20.282,4.103,4.054,0.387,56.706,1.934,3.055,294.889,79.692,86447.892,23.696,104.735
云南,昆明市,10.027,16.335,6.012,10.134,0.457,44.357,2.861,4.729,290.453,81.293,79247.09,25.384,102.863
云南,昭通市,21.35,35.554,9.043,6.572,0.478,82.265,-2.225,-1.455,287.039,93.932,84183.838,27.667,103.985
云南,普洱市,8.946,11.514,2.25,2.439,0.252,53.515,1.6,4.521,294.444,76.761,85883.631,23.159,100.718
云南,曲靖市,16.177,27.059,9.079,9.743,0.48,54.424,-0.33,2.444,289.499,88.346,80056.263,25.737,103.929
云南,楚雄彝族自治州,8.048,11.671,3.053,3.18,0.339,51.683,2.14,5.78,291.488,80.317,80913.941,25.328,101.567
云南,玉溪市,8.308,11.439,2.596,3.36,0.25,53.153,2.573,5.087,293.549,73.982,83428.524,24.136,102.217
云南,红河哈尼族彝族自治州,10.895,14.928,3.55,3.453,0.264,52.868,1.589,3.489,293.818,80.033,85115.45,23.451,103.034
云南,西双版纳傣族自治州,9.939,16.222,3.28,2.819,0.36,48.741,1.059,3.48,295.756,78.702,88854.366,21.939,100.912
云南,迪庆藏族自治州,9.783,12.84,3.17,2.164,0.284,49.607,0.972,3.105,282.199,90.647,67338.244,27.957,99.459
内蒙古,乌兰察布市,12.829,21.447,5.218,7.473,0.265,98.414,-0.637,3.138,293.427,19.661,86307.621,41.691,112.44
内蒙古,乌海市,30.462,79.142,18.874,13.406,0.478,147.112,-4.416,6.703,295.578,19.902,87706.639,39.396,106.856
内蒙古,兴安盟,10.651,13.393,1.989,2.0,0.177,86.16,3.819,-1.238,298.015,25.221,94535.463,46.244,121.341
内蒙古,包头市,19.727,34.859,7.797,17.415,0.317,97.553,-0.279,3.903,294.022,18.321,86229.617,41.549,110.276
内蒙古,呼伦贝尔市,11.949,13.464,1.49,2.77,0.167,74.331,2.722,3.168,296.257,29.11,93187.796,49.636,121.171
内蒙古,呼和浩特市,16.274,46.597,7.526,22.18,0.498,100.969,-2.24,2.068,293.454,21.119,86649.706,40.578,111.513
内蒙古,巴彦淖尔市,23.7,35.335,8.565,7.596,0.229,113.705,-2.011,5.882,295.638,16.306,87429.766,41.446,107.582
内蒙古,赤峰市,12.301,16.648,2.781,5.352,0.187,82.238,3.069,-0.593,296.153,24.279,91990.256,43.226,118.892
内蒙古,通辽市,13.922,16.448,3.167,4.598,0.192,81.807,3.27,-0.238,298.328,29.093,97557.704,43.814,121.591
内蒙古,鄂尔多斯市,26.61,50.273,11.185,10.2,0.393,123.153,-2.777,4.897,294.44,22.15,87197.949,39.407,108.63
内蒙古,锡林郭勒盟,12.411,13.605,1.836,1.566,0.148,90.431,1.958,2.582,294.979,21.415,89245.39,44.179,115.482
内蒙古,阿拉善盟,60.986,69.205,6.949,3.087,0.192,99.872,-5.817,4.733,297.328,16.44,87224.18,40.473,102.467
北京,北京市,20.997,45.363,4.181,24.839,0.413,123.767,-0.659,0.084,298.377,27.811,97758.87,40.158,116.395
台湾,台湾省,18.677,21.341,4.862,16.567,0.123,58.044,1.931,1.817,297.572,74.391,92827.748,23.757,120.975
吉林,吉林市,22.494,32.0,5.171,10.649,0.394,100.067,3.456,-0.203,292.931,50.135,96845.216,43.573,126.859
吉林,四平市,21.929,33.499,4.911,14.305,0.376,101.411,2.843,2.73,295.821,41.493,99022.177,43.472,124.386
吉林,延边朝鲜族自治州,18.772,23.603,5.025,5.256,0.252,90.519,4.236,-4.471,290.931,53.712,93869.032,43.141,129.147
吉林,松原市,16.854,23.081,3.646,6.634,0.257,84.562,2.959,1.917,297.665,35.47,99275.307,44.785,124.496
吉林,白城市,13.583,17.697,2.605,3.252,0.2,85.097,2.46,0.752,299.278,32.655,99330.944,45.35,123.031
吉林,白山市,24.098,32.58,7.267,8.249,0.405,78.438,2.483,-3.27,288.686,63.094,92200.977,42.063,127.256
吉林,辽源市,24.022,37.788,5.425,17.252,0.46,107.04,3.737,0.577,293.508,47.777,97274.798,42.836,125.32
吉林,通化市,22.679,33.899,6.968,10.923,0.459,80.648,1.595,-1.992,291.42,53.759,95566.933,41.939,125.927
吉林,长春市,20.445,30.641,3.64,12.233,0.377,96.412,3.943,1.146,296.273,39.097,98879.804,44.268,125.611
四川,乐山市,33.994,49.209,7.833,8.231,0.411,78.49,-1.348,1.088,290.447,80.077,89623.474,29.218,103.569
四川,内江市,30.205,54.883,7.396,12.593,0.441,99.65,0.383,2.865,295.087,67.23,96616.271,29.62,104.95
四川,凉山彝族自治州,18.235,28.637,9.511,5.796,0.47,63.007,-2.463,0.373,283.915,93.35,74279.246,27.883,102.065
四川,南充市,40.295,70.685,9.517,17.736,0.593,85.405,-2.354,0.61,295.106,62.455,96630.397,31.19,106.199
