province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,52.391,74.538,12.082,47.771,0.71,79.346,-1.34,4.945,294.606,83.888,100977.931,31.173,121.42
云南,临沧市,27.017,44.147,4.854,7.467,0.485,82.653,2.772,-0.03,293.781,51.129,83859.745,23.935,99.686
云南,丽江市,16.681,26.742,3.892,3.209,0.347,100.965,1.625,-0.221,286.237,52.241,74718.421,26.96,100.515
云南,保山市,26.583,50.156,4.986,8.885,0.445,85.979,3.098,-0.668,291.423,53.31,81867.282,24.953,98.962
云南,大理白族自治州,18.764,37.398,4.219,4.628,0.344,97.607,3.535,0.179,289.18,49.656,78142.013,25.726,100.053
云南,德宏傣族景颇族自治州,35.309,54.103,6.409,10.41,0.362,76.4,1.347,-1.344,293.892,56.277,86008.97,24.535,98.052
云南,怒江傈僳族自治州,16.991,25.524,2.595,1.189,0.293,92.428,1.563,-0.912,282.883,71.341,72892.923,26.916,98.885
云南,文山壮族苗族自治州,29.271,41.387,6.077,4.501,0.473,86.83,1.421,2.399,294.65,74.273,86385.609,23.696,104.735
云南,昆明市,25.883,48.979,6.875,13.357,0.446,90.844,4.466,1.457,291.939,42.274,79227.169,25.384,102.863
云南,昭通市,18.344,38.508,8.728,7.336,0.437,89.239,-0.408,-1.858,288.796,69.086,84129.633,27.667,103.985
云南,普洱市,23.961,34.684,3.72,5.77,0.324,81.499,1.816,0.833,295.633,52.221,85863.583,23.159,100.718
云南,曲靖市,24.737,41.079,8.729,9.531,0.444,83.994,0.293,0.674,290.61,63.535,80017.607,25.737,103.929
云南,楚雄彝族自治州,23.147,37.99,4.42,5.726,0.334,93.965,4.226,0.743,292.876,40.636,80939.206,25.328,101.567
云南,玉溪市,24.159,39.209,4.221,5.942,0.337,83.358,2.943,2.108,294.74,46.463,83402.894,24.136,102.217
云南,红河哈尼族彝族自治州,24.481,35.547,5.421,3.847,0.317,87.092,1.734,2.563,294.833,62.143,85055.615,23.451,103.034
