province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,7.978,18.374,4.821,10.382,0.249,40.576,-5.259,3.153,299.994,84.237,100923.788,31.173,121.42
云南,临沧市,12.796,15.963,3.741,3.365,0.28,48.107,-2.849,1.28,295.327,75.636,83350.011,23.935,99.686
云南,丽江市,14.468,21.656,5.007,4.082,0.528,47.549,0.327,2.196,290.387,73.048,74484.338,26.96,100.515
云南,保山市,13.106,22.158,4.82,4.556,0.435,49.409,-2.111,0.982,294.461,74.887,81402.747,24.953,98.962
云南,大理白族自治州,12.618,22.464,4.731,5.49,0.431,45.353,-1.63,1.883,292.275,74.323,77813.265,25.726,100.053
云南,德宏傣族景颇族自治州,16.445,22.279,5.781,4.159,0.347,58.83,-1.382,0.196,296.31,79.032,85428.057,24.535,98.052
云南,怒江傈僳族自治州,12.002,17.499,2.928,2.45,0.305,46.029,-1.04,2.394,288.268,83.602,72651.354,26.916,98.885
云南,文山壮族苗族自治州,16.345,24.302,3.886,4.928,0.297,47.17,-3.545,-2.21,295.553,78.328,85913.159,23.696,104.735
云南,昆明市,13.15,22.401,5.87,9.881,0.351,47.172,-3.015,1.787,292.528,73.384,78919.655,25.384,102.863
云南,昭通市,14.257,22.375,7.658,7.804,0.322,56.348,0.739,3.909,297.222,61.186,83505.973,27.667,103.985
云南,普洱市,10.851,14.297,3.148,3.501,0.27,42.104,-2.74,0.369,296.04,76.016,85333.959,23.159,100.718
云南,曲靖市,14.015,22.474,8.239,9.349,0.393,45.849,-1.879,2.228,292.564,75.774,79696.054,25.737,103.929
云南,楚雄彝族自治州,14.115,21.657,6.285,8.86,0.386,48.439,-1.836,2.125,294.557,67.284,80581.374,25.328,101.567
云南,玉溪市,11.895,17.112,4.758,5.996,0.199,50.294,-3.527,0.823,295.171,70.661,82967.901,24.136,102.217
云南,红河哈尼族彝族自治州,12.24,16.991,4.495,4.113,0.241,50.513,-4.082,-0.631,295.432,74.455,84558.893,23.451,103.034
云南,西双版纳傣族自治州,9.37,14.819,3.327,5.369,0.361,35.706,-3.496,-0.941,297.395,75.228,88170.159,21.939,100.912
云南,迪庆藏族自治州,12.483,16.544,3.321,2.893,0.375,50.041,1.316,3.109,284.82,85.502,67316.301,27.957,99.459
内蒙古,乌兰察布市,27.086,35.495,10.27,8.103,0.366,86.983,1.47,5.267,298.711,51.791,85330.601,41.691,112.44
内蒙古,乌海市,22.759,60.489,15.589,11.378,0.572,93.885,-3.26,9.196,302.374,40.746,86560.32,39.396,106.856
内蒙古,兴安盟,25.465,29.099,8.851,3.473,0.234,78.052,1.867,2.825,298.462,71.862,93559.964,46.244,121.341
内蒙古,包头市,26.991,37.142,9.362,9.935,0.406,89.64,-0.379,7.1,300.31,42.015,85190.09,41.549,110.276
内蒙古,呼伦贝尔市,22.229,25.759,3.781,1.937,0.203,60.995,-0.471,-0.787,294.441,76.855,92425.464,49.636,121.171
内蒙古,呼和浩特市,26.682,41.422,9.625,15.111,0.626,82.43,-0.175,5.159,297.981,59.627,85700.075,40.578,111.513
内蒙古,巴彦淖尔市,26.449,35.952,8.565,5.053,0.266,87.492,-1.832,7.762,303.13,31.315,86251.942,41.446,107.582
内蒙古,赤峰市,27.399,36.424,13.371,7.177,0.33,82.797,3.959,4.977,299.298,63.746,91013.86,43.226,118.892
内蒙古,通辽市,32.969,40.72,12.942,8.319,0.31,79.03,2.185,8.095,300.633,69.053,96646.734,43.814,121.591
内蒙古,鄂尔多斯市,22.435,32.969,9.043,4.854,0.414,87.239,-1.456,8.327,300.623,48.657,86135.028,39.407,108.63
内蒙古,锡林郭勒盟,26.915,34.591,9.79,2.895,0.219,84.87,2.09,2.862,298.514,58.522,88190.689,44.179,115.482
内蒙古,阿拉善盟,24.822,29.795,4.239,2.995,0.179,77.402,-1.734,1.194,303.272,27.058,86201.234,40.473,102.467
北京,北京市,60.098,65.731,4.588,14.249,0.934,83.587,-0.782,2.631,300.122,77.96,96736.283,40.158,116.395
台湾,台湾省,3.707,7.107,2.741,10.193,0.098,26.666,-2.939,-1.141,297.75,72.318,92286.527,23.757,120.975
吉林,吉林市,12.664,17.788,5.502,6.655,0.279,53.591,1.916,7.406,297.457,75.247,96459.555,43.573,126.859
吉林,四平市,19.224,29.467,8.76,13.632,0.388,50.756,2.055,9.717,299.113,77.512,98382.442,43.472,124.386
吉林,延边朝鲜族自治州,12.701,17.601,4.137,4.199,0.191,49.415,1.874,3.81,294.84,79.514,93839.241,43.141,129.147
吉林,松原市,23.429,33.229,11.694,9.378,0.326,61.08,2.543,9.707,299.965,74.525,98529.952,44.785,124.496
吉林,白城市,27.16,33.914,12.263,5.898,0.261,78.697,2.167,7.757,301.265,68.823,98422.05,45.35,123.031
吉林,白山市,10.929,15.258,4.854,4.759,0.43,38.399,2.263,5.821,294.187,77.556,92094.213,42.063,127.256
