province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,13.192,21.65,4.902,20.206,0.344,52.231,-6.341,1.489,298.691,94.818,100067.626,31.173,121.42
云南,临沧市,9.971,13.819,2.483,3.654,0.316,49.209,4.237,0.023,294.471,81.655,83220.22,23.935,99.686
云南,丽江市,15.002,23.977,6.099,5.136,0.428,57.157,-0.11,-0.099,291.108,76.295,74209.543,26.96,100.515
云南,保山市,10.52,17.499,3.205,5.201,0.433,44.366,3.727,0.13,292.951,84.503,81255.039,24.953,98.962
云南,大理白族自治州,10.755,17.908,3.543,3.849,0.351,55.52,3.298,-0.263,292.564,76.283,77557.748,25.726,100.053
云南,德宏傣族景颇族自治州,11.769,15.901,3.26,5.13,0.279,41.718,2.589,-0.138,294.318,88.002,85360.021,24.535,98.052
云南,怒江傈僳族自治州,12.977,18.107,2.303,1.667,0.319,52.979,2.647,-0.061,287.759,93.57,72450.023,26.916,98.885
云南,文山壮族苗族自治州,12.256,16.673,3.941,4.658,0.273,53.159,3.002,1.313,297.352,74.303,85611.654,23.696,104.735
云南,昆明市,17.723,29.902,7.052,11.48,0.479,54.117,1.261,0.357,293.358,78.961,78614.81,25.384,102.863
云南,昭通市,18.649,35.504,10.273,7.206,0.615,76.056,-1.394,-2.699,293.446,91.706,83383.744,27.667,103.985
云南,普洱市,9.162,12.507,2.319,3.03,0.232,50.569,3.307,1.196,295.896,79.557,85203.893,23.159,100.718
云南,曲靖市,20.208,32.428,8.409,9.265,0.56,63.558,-0.566,-0.647,293.368,83.46,79379.775,25.737,103.929
云南,楚雄彝族自治州,12.418,18.137,4.041,4.424,0.307,59.823,2.639,0.855,295.117,70.658,80283.61,25.328,101.567
云南,玉溪市,10.839,16.114,3.126,5.357,0.249,53.134,3.787,1.523,295.546,75.694,82722.158,24.136,102.217
云南,红河哈尼族彝族自治州,10.644,15.442,3.532,4.065,0.245,50.454,3.464,1.512,295.71,80.094,84356.546,23.451,103.034
云南,西双版纳傣族自治州,8.208,12.716,2.625,3.512,0.357,39.022,3.02,2.371,296.816,81.852,88142.071,21.939,100.912
云南,迪庆藏族自治州,12.506,18.749,3.318,2.134,0.257,62.336,1.983,1.165,285.535,88.874,67106.576,27.957,99.459
内蒙古,乌兰察布市,30.57,43.849,11.386,9.439,0.426,115.55,0.562,4.027,297.568,45.033,85484.062,41.691,112.44
内蒙古,乌海市,38.634,108.881,24.038,23.142,0.759,92.362,1.78,2.624,299.934,39.096,87028.64,39.396,106.856
内蒙古,兴安盟,16.875,20.154,4.658,3.624,0.199,65.548,-3.926,-0.921,291.027,78.091,94490.252,46.244,121.341
内蒙古,包头市,30.948,48.682,10.782,17.337,0.47,100.96,1.002,3.47,298.641,38.013,85391.097,41.549,110.276
内蒙古,呼伦贝尔市,13.908,15.874,2.673,1.77,0.191,64.358,-3.455,4.364,290.88,71.281,93296.96,49.636,121.171
内蒙古,呼和浩特市,32.995,58.416,11.951,20.101,0.702,127.776,0.291,3.903,298.516,40.545,85814.61,40.578,111.513
内蒙古,巴彦淖尔市,21.407,27.998,5.097,6.597,0.223,82.829,2.096,-1.431,297.935,45.336,86714.331,41.446,107.582
内蒙古,赤峰市,21.808,26.784,5.239,4.533,0.257,76.606,-3.214,-0.412,293.586,75.229,91536.104,43.226,118.892
内蒙古,通辽市,17.092,22.569,4.782,4.189,0.208,71.657,-2.307,-3.705,294.775,74.432,97261.005,43.814,121.591
内蒙古,鄂尔多斯市,35.737,60.148,12.829,9.412,0.506,108.143,2.306,3.888,299.962,37.047,86422.438,39.407,108.63
内蒙古,锡林郭勒盟,22.951,26.789,6.519,2.519,0.343,84.619,-2.521,3.465,295.744,57.833,88539.946,44.179,115.482
内蒙古,阿拉善盟,16.444,21.749,3.359,1.764,0.164,86.198,2.579,-2.032,296.794,49.918,87003.691,40.473,102.467
北京,北京市,35.94,57.486,5.551,17.402,0.785,144.248,-2.47,1.125,300.28,58.734,96946.648,40.158,116.395
台湾,台湾省,7.435,9.77,4.103,15.633,0.142,45.923,2.331,2.634,297.394,78.067,92131.497,23.757,120.975
