province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,21.086,33.872,6.921,12.86,0.364,49.07,-5.185,-5.909,300.571,84.35,100318.402,31.173,121.42
云南,临沧市,12.721,18.629,4.348,3.475,0.313,55.071,1.964,-0.286,293.885,85.659,83365.708,23.935,99.686
云南,丽江市,18.76,27.45,7.144,4.698,0.404,71.904,-0.262,1.035,290.526,72.283,74443.301,26.96,100.515
云南,保山市,12.821,22.209,6.237,4.386,0.393,60.853,1.239,-0.258,293.262,84.24,81403.053,24.953,98.962
云南,大理白族自治州,15.299,23.227,5.411,4.746,0.338,65.397,-0.741,0.354,292.333,74.777,77763.478,25.726,100.053
云南,德宏傣族景颇族自治州,13.025,18.852,7.352,3.326,0.359,50.849,1.684,-0.018,294.404,89.441,85503.37,24.535,98.052
云南,怒江傈僳族自治州,14.794,19.856,3.035,2.397,0.217,62.534,0.153,0.324,287.932,86.202,72628.379,26.916,98.885
云南,文山壮族苗族自治州,18.886,24.095,5.591,4.652,0.397,50.758,-3.448,-3.223,294.259,86.983,85822.904,23.696,104.735
云南,昆明市,14.882,24.346,6.686,9.983,0.311,61.336,-3.555,0.375,292.436,72.879,78842.92,25.384,102.863
云南,昭通市,17.412,28.139,7.784,6.962,0.361,78.496,-0.312,0.875,295.824,71.032,83532.554,27.667,103.985
云南,普洱市,12.442,17.223,4.123,4.435,0.282,45.82,0.93,-1.12,295.124,81.35,85324.112,23.159,100.718
云南,曲靖市,14.362,22.41,7.371,8.945,0.33,59.699,-2.703,0.391,292.193,77.124,79618.553,25.737,103.929
云南,楚雄彝族自治州,16.349,24.157,7.738,7.758,0.335,64.229,-1.756,0.847,294.563,67.353,80519.575,25.328,101.567
云南,玉溪市,13.979,20.546,5.976,6.647,0.276,57.692,-3.275,-0.035,294.574,74.953,82904.658,24.136,102.217
云南,红河哈尼族彝族自治州,15.131,20.27,7.477,5.041,0.354,52.652,-3.399,-1.686,294.691,78.15,84489.643,23.451,103.034
云南,西双版纳傣族自治州,10.742,15.393,3.441,5.666,0.333,34.505,3.301,-1.285,295.66,85.823,88209.698,21.939,100.912
云南,迪庆藏族自治州,13.779,18.187,2.841,3.562,0.266,70.559,1.261,2.126,285.015,82.488,67290.826,27.957,99.459
内蒙古,乌兰察布市,17.732,20.068,4.169,4.163,0.234,80.248,3.148,1.671,295.595,63.581,85447.747,41.691,112.44
内蒙古,乌海市,36.788,60.462,14.789,18.934,0.785,99.661,-0.826,3.009,296.012,57.161,87113.721,39.396,106.856
内蒙古,兴安盟,37.839,41.963,9.322,3.495,0.267,79.615,0.291,3.403,299.637,76.344,93512.0,46.244,121.341
内蒙古,包头市,14.082,16.732,3.046,4.097,0.215,82.706,3.187,1.395,295.269,54.613,85435.061,41.549,110.276
内蒙古,呼伦贝尔市,23.882,25.789,3.885,2.108,0.211,57.82,-3.222,3.318,294.247,84.196,92389.489,49.636,121.171
内蒙古,呼和浩特市,16.023,21.672,4.764,10.206,0.42,81.591,2.098,1.409,294.609,68.297,85836.881,40.578,111.513
内蒙古,巴彦淖尔市,14.355,16.158,3.109,2.86,0.176,81.679,3.018,3.334,296.271,48.723,86733.015,41.446,107.582
内蒙古,赤峰市,33.825,41.042,11.903,6.738,0.365,98.96,5.01,5.129,300.063,66.552,90986.702,43.226,118.892
内蒙古,通辽市,38.413,49.105,12.863,6.415,0.301,109.048,2.482,8.215,302.311,64.99,96568.12,43.814,121.591
内蒙古,鄂尔多斯市,14.886,20.358,5.82,5.705,0.302,91.295,0.306,0.736,295.305,65.02,86508.179,39.407,108.63
内蒙古,锡林郭勒盟,23.27,24.787,4.716,1.746,0.158,76.677,3.859,2.722,297.26,62.405,88235.556,44.179,115.482
内蒙古,阿拉善盟,15.121,16.857,2.246,2.515,0.153,82.833,-0.578,0.106,297.858,33.158,86846.931,40.473,102.467
北京,北京市,59.082,74.334,5.552,14.493,0.709,130.213,-1.131,3.143,301.797,69.2,96679.709,40.158,116.395
台湾,台湾省,13.422,16.992,6.44,18.386,0.127,48.076,0.858,-1.284,296.697,82.833,91862.878,23.757,120.975
吉林,吉林市,18.848,27.261,6.876,7.823,0.331,79.796,1.954,6.14,298.155,73.439,96383.969,43.573,126.859
吉林,四平市,24.918,39.307,8.849,12.51,0.405,89.867,2.267,9.115,299.88,71.683,98318.844,43.472,124.386
吉林,延边朝鲜族自治州,16.566,21.581,5.205,5.261,0.221,61.829,4.034,2.165,297.554,68.012,93686.988,43.141,129.147
吉林,松原市,29.911,43.493,11.3,7.704,0.357,91.647,1.653,8.764,301.112,70.341,98485.954,44.785,124.496
吉林,白城市,37.211,46.239,11.624,4.674,0.287,97.863,0.287,8.061,303.226,65.152,98347.938,45.35,123.031
