province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,6.203,17.406,4.982,11.544,0.265,31.297,-5.364,4.009,300.064,86.495,100934.647,31.173,121.42
云南,临沧市,11.039,15.741,3.429,3.27,0.332,47.49,-1.068,0.035,294.712,79.412,83380.297,23.935,99.686
云南,丽江市,17.037,23.938,5.434,3.855,0.534,51.758,0.257,2.42,289.785,81.915,74477.129,26.96,100.515
云南,保山市,10.911,18.196,3.804,3.9,0.486,51.535,-0.298,0.197,293.696,81.251,81424.633,24.953,98.962
云南,大理白族自治州,11.781,20.075,4.522,4.512,0.42,52.284,-1.137,1.994,291.91,78.578,77812.19,25.726,100.053
云南,德宏傣族景颇族自治州,9.981,13.907,2.429,2.749,0.313,48.296,1.072,-0.758,294.984,85.777,85497.173,24.535,98.052
云南,怒江傈僳族自治州,11.451,16.295,1.52,1.995,0.322,49.296,0.014,0.941,287.458,90.913,72643.125,26.916,98.885
云南,文山壮族苗族自治州,11.09,15.322,3.112,4.438,0.21,41.238,-4.391,-2.41,294.2,83.083,85977.341,23.696,104.735
云南,昆明市,11.756,19.294,5.862,9.13,0.312,40.817,-3.957,1.527,291.544,77.885,78939.112,25.384,102.863
云南,昭通市,12.875,20.378,7.288,7.995,0.313,51.549,0.592,3.841,296.351,63.398,83544.31,27.667,103.985
云南,普洱市,9.992,14.388,3.115,3.84,0.301,42.715,-2.27,-0.335,295.597,77.921,85363.957,23.159,100.718
云南,曲靖市,12.413,20.414,7.796,9.405,0.378,38.655,-2.43,2.268,291.322,81.647,79727.261,25.737,103.929
云南,楚雄彝族自治州,13.117,19.879,6.284,8.037,0.376,49.45,-2.411,2.146,293.964,69.036,80599.343,25.328,101.567
云南,玉溪市,9.34,13.913,4.343,5.857,0.187,43.428,-4.511,0.549,294.176,74.833,82998.155,24.136,102.217
云南,红河哈尼族彝族自治州,9.025,12.401,4.104,4.319,0.198,40.456,-5.015,-0.786,294.33,78.555,84601.133,23.451,103.034
云南,西双版纳傣族自治州,10.634,15.856,3.067,5.524,0.369,38.028,-2.127,-1.332,296.741,79.72,88219.798,21.939,100.912
云南,迪庆藏族自治州,11.364,14.038,1.708,2.56,0.339,42.817,1.005,1.951,284.521,90.208,67299.505,27.957,99.459
内蒙古,乌兰察布市,20.935,26.399,10.745,6.255,0.323,75.274,0.46,3.162,295.269,71.893,85117.999,41.691,112.44
内蒙古,乌海市,25.829,59.902,22.916,15.995,0.572,108.505,-1.98,4.162,302.016,43.294,86564.508,39.396,106.856
内蒙古,兴安盟,24.964,31.059,6.913,2.822,0.263,73.837,0.887,1.597,298.289,71.41,93701.487,46.244,121.341
内蒙古,包头市,23.121,32.657,7.553,6.714,0.357,81.966,0.161,1.382,297.895,53.051,85041.886,41.549,110.276
内蒙古,呼伦贝尔市,23.128,26.079,5.017,1.963,0.223,67.465,0.664,1.284,293.845,81.772,92491.754,49.636,121.171
内蒙古,呼和浩特市,16.392,23.68,7.303,8.41,0.467,80.926,1.085,2.794,295.227,73.702,85464.011,40.578,111.513
内蒙古,巴彦淖尔市,22.563,35.013,7.405,5.25,0.267,88.879,-1.049,4.016,301.375,36.192,86241.86,41.446,107.582
内蒙古,赤峰市,25.721,33.9,12.074,7.754,0.318,79.061,2.019,6.361,298.266,68.952,91038.894,43.226,118.892
内蒙古,通辽市,31.881,41.934,10.713,5.983,0.298,92.079,1.954,7.896,301.503,65.815,96715.498,43.814,121.591
内蒙古,鄂尔多斯市,17.861,26.851,7.644,4.727,0.317,86.177,0.086,3.667,299.321,54.017,86047.667,39.407,108.63
内蒙古,锡林郭勒盟,23.73,28.49,10.841,3.912,0.223,73.616,-1.162,3.566,295.986,68.475,88159.412,44.179,115.482
内蒙古,阿拉善盟,19.364,23.582,3.727,3.051,0.169,81.949,-1.173,0.652,303.449,23.096,86258.414,40.473,102.467
北京,北京市,22.53,32.992,4.336,16.804,0.63,57.166,-1.987,4.778,299.328,77.137,96634.055,40.158,116.395
台湾,台湾省,2.496,4.803,2.176,7.426,0.088,22.354,-5.817,-0.761,298.617,67.552,92122.903,23.757,120.975
吉林,吉林市,13.062,18.66,5.805,6.03,0.264,62.868,3.437,6.795,297.958,76.328,96457.714,43.573,126.859
吉林,四平市,19.549,31.493,8.12,10.966,0.367,74.985,3.185,9.168,300.024,74.603,98424.112,43.472,124.386
吉林,延边朝鲜族自治州,15.035,18.188,5.338,4.104,0.228,49.202,4.779,3.228,296.785,73.836,93752.007,43.141,129.147
吉林,松原市,26.62,38.652,11.618,7.403,0.334,83.028,3.373,8.385,301.285,73.158,98573.36,44.785,124.496
吉林,白城市,28.337,38.104,12.381,5.229,0.314,88.395,1.771,5.312,302.533,67.883,98501.785,45.35,123.031
吉林,白山市,9.697,12.762,4.337,4.23,0.394,41.744,2.952,5.239,294.685,76.896,92084.027,42.063,127.256
吉林,辽源市,11.8,18.05,4.996,5.378,0.249,60.469,3.385,7.589,298.481,75.052,96823.067,42.836,125.32
吉林,通化市,9.562,13.115,4.295,4.058,0.427,42.696,1.723,6.823,296.083,80.336,95296.521,41.939,125.927
吉林,长春市,19.198,33.556,5.824,11.231,0.395,70.363,4.128,8.056,299.826,75.871,98314.062,44.268,125.611
四川,乐山市,23.292,31.661,6.153,9.449,0.494,63.455,0.028,0.166,297.415,81.986,88696.449,29.218,103.569
四川,内江市,14.661,27.094,7.6,14.704,0.526,64.138,-0.713,0.3,301.741,75.143,95403.662,29.62,104.95
四川,凉山彝族自治州,20.271,25.147,7.487,5.245,0.476,57.326,1.067,3.329,289.758,79.365,74027.242,27.883,102.065
四川,南充市,23.713,40.031,8.229,19.791,0.574,70.895,-1.992,4.066,302.054,67.221,95493.692,31.19,106.199
四川,宜宾市,18.128,26.882,7.422,11.011,0.467,62.805,0.112,0.601,302.105,64.282,93833.731,28.573,104.621
四川,巴中市,19.527,33.889,8.448,13.156,0.452,64.394,-2.237,4.371,298.757,75.852,91527.746,32.033,107.031
四川,广元市,19.787,34.79,11.656,11.713,0.548,58.646,-1.865,3.337,297.468,83.814,90627.719,32.261,105.788
四川,广安市,25.539,42.599,8.651,19.964,0.544,83.043,-1.968,5.936,303.194,58.777,95530.036,30.43,106.628
四川,德阳市,17.402,31.392,7.318,16.188,0.554,73.466,-0.713,0.253,298.701,80.727,92071.956,31.13,104.436
四川,成都市,18.395,31.032,8.536,17.182,0.541,73.235,-0.463,-0.204,298.958,78.713,92205.849,30.64,103.929
四川,攀枝花市,25.782,38.294,21.071,14.365,1.147,60.457,0.326,1.798,294.862,67.658,81116.462,26.791,101.734
四川,泸州市,14.564,21.844,7.973,11.443,0.312,55.76,-1.04,6.157,302.059,55.535,92370.115,28.424,105.675
四川,甘孜藏族自治州,11.814,12.801,1.29,1.579,0.137,70.865,-0.865,2.282,281.935,75.568,61484.721,30.936,100.009
四川,眉山市,20.069,31.32,7.18,12.972,0.566,62.832,-0.222,-0.477,299.3,81.742,92635.346,29.912,103.766
四川,绵阳市,21.994,33.234,7.803,10.4,0.457,71.433,-0.649,1.04,295.728,83.372,87158.842,31.86,104.704
四川,自贡市,18.192,28.696,7.258,13.098,0.574,63.458,-0.525,-0.645,301.775,75.573,95372.127,29.307,104.659
四川,资阳市,14.784,28.53,7.076,14.459,0.502,64.737,-1.108,1.118,301.739,74.54,95646.385,30.102,105.149
四川,达州市,20.901,36.19,9.702,20.597,0.404,74.316,-2.12,4.731,300.781,66.124,93064.357,31.335,107.636
四川,遂宁市,17.816,32.069,7.017,16.265,0.54,63.26,-1.553,2.134,301.772,72.2,95884.116,30.642,105.457
四川,阿坝藏族羌族自治州,15.443,18.306,2.493,1.785,0.163,71.011,-0.062,1.093,284.345,72.158,65699.84,32.406,102.61
四川,雅安市,22.455,29.851,6.068,4.932,0.304,70.244,-0.04,0.039,292.145,82.347,79624.465,29.932,102.689
天津,天津市,41.127,60.879,5.317,26.808,0.906,83.561,-1.581,5.602,303.432,61.562,100181.23,39.315,117.308
宁夏,中卫市,22.21,40.33,8.5,6.319,0.389,79.952,1.342,6.125,299.434,47.452,82723.602,37.018,105.509
宁夏,吴忠市,21.363,33.518,8.012,4.538,0.292,81.352,0.091,5.689,299.567,49.962,84214.626,37.454,106.577
宁夏,固原市,23.83,41.128,9.13,10.991,0.348,70.522,2.299,6.202,294.303,69.753,80440.566,35.905,106.183
宁夏,石嘴山市,25.973,64.666,14.522,14.297,0.619,124.557,-0.368,2.791,301.529,40.864,85717.631,39.013,106.499
宁夏,银川市,24.833,55.829,9.296,11.868,0.496,104.705,-1.094,3.278,301.562,43.54,85994.373,38.287,106.342
安徽,亳州市,26.517,51.077,8.871,15.801,0.516,112.701,-2.086,5.472,304.155,56.196,100257.935,33.44,116.162
安徽,六安市,14.98,28.564,3.93,13.578,0.336,84.328,-1.984,3.759,302.845,58.407,97939.095,31.617,116.209
安徽,合肥市,20.401,41.298,7.59,19.858,0.461,85.404,-3.894,3.841,303.52,61.431,100241.042,31.766,117.359
安徽,安庆市,15.409,29.537,4.141,15.068,0.364,71.338,-1.977,1.353,302.181,63.825,98390.997,30.557,116.473
安徽,宣城市,10.726,18.836,4.216,11.414,0.278,54.729,-4.55,4.205,301.679,68.119,98429.774,30.676,118.846
安徽,宿州市,30.271,55.311,9.591,17.984,0.55,126.003,-2.507,5.709,303.786,59.718,100272.733,33.844,117.23
安徽,池州市,9.554,16.493,3.089,11.123,0.241,52.113,-3.571,3.061,302.903,61.258,98555.577,30.296,117.379
安徽,淮北市,32.247,58.902,12.768,19.476,0.596,128.178,-2.124,5.662,304.107,56.882,100284.544,33.722,116.747
安徽,淮南市,26.063,49.971,10.33,18.693,0.526,108.735,-3.333,4.206,303.629,59.945,100356.52,32.463,116.746
安徽,滁州市,21.087,41.455,9.179,18.642,0.42,98.453,-3.774,5.051,302.742,66.996,100196.735,32.55,118.076
安徽,芜湖市,15.575,30.469,6.125,16.14,0.38,70.704,-4.236,2.633,303.325,63.441,100448.774,31.167,118.162
安徽,蚌埠市,28.201,49.378,11.11,17.359,0.485,117.203,-2.854,5.158,303.781,60.058,100364.017,33.121,117.263
安徽,铜陵市,15.491,31.587,7.107,19.712,0.398,66.821,-2.894,2.16,303.612,60.522,100270.401,30.883,117.531
