province,city,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon
上海,上海市,40.849,55.579,7.866,24.744,0.515,110.232,-2.161,1.168,302.048,82.498,100563.294,31.173,121.42
云南,临沧市,12.3,18.391,3.449,3.373,0.281,48.065,-0.749,0.767,293.467,87.879,83341.128,23.935,99.686
云南,丽江市,18.337,28.946,8.349,4.16,0.497,68.988,0.299,1.971,289.558,82.613,74413.001,26.96,100.515
云南,保山市,12.281,21.96,4.89,4.428,0.39,47.942,-0.635,0.266,292.764,86.442,81373.385,24.953,98.962
云南,大理白族自治州,13.597,24.284,4.997,4.513,0.41,57.221,-0.898,1.651,291.072,84.818,77754.565,25.726,100.053
云南,德宏傣族景颇族自治州,11.463,17.14,4.17,3.18,0.201,45.015,1.797,-0.692,294.089,90.997,85454.76,24.535,98.052
云南,怒江傈僳族自治州,17.205,23.864,3.06,1.942,0.253,59.72,-0.126,1.403,287.534,90.467,72578.147,26.916,98.885
云南,文山壮族苗族自治州,12.1,19.151,4.512,3.845,0.279,50.424,-3.836,-1.759,293.374,90.628,85929.896,23.696,104.735
云南,昆明市,13.048,21.693,5.999,8.061,0.324,50.569,-3.034,2.027,291.269,82.77,78871.49,25.384,102.863
云南,昭通市,15.627,25.341,9.119,7.472,0.388,67.231,0.119,2.68,295.623,71.477,83506.733,27.667,103.985
云南,普洱市,12.336,17.293,3.198,3.14,0.306,43.861,-0.774,0.851,294.229,87.926,85342.113,23.159,100.718
云南,曲靖市,13.7,23.038,9.374,7.658,0.347,53.628,-2.21,2.242,291.076,86.801,79660.803,25.737,103.929
云南,楚雄彝族自治州,16.282,26.36,7.137,6.769,0.428,54.798,-1.249,2.398,292.949,79.089,80544.009,25.328,101.567
云南,玉溪市,13.632,20.765,5.418,5.595,0.266,54.32,-2.86,1.227,293.386,82.759,82953.099,24.136,102.217
云南,红河哈尼族彝族自治州,12.289,18.096,5.344,3.895,0.24,52.737,-3.11,0.037,293.758,84.266,84567.454,23.451,103.034
云南,西双版纳傣族自治州,9.121,13.877,2.923,3.776,0.391,29.501,0.4,0.897,295.211,90.055,88231.582,21.939,100.912
云南,迪庆藏族自治州,17.292,23.665,3.839,2.138,0.388,68.567,0.952,2.7,284.607,89.105,67237.904,27.957,99.459
内蒙古,乌兰察布市,42.297,58.282,16.347,7.455,0.585,121.11,0.392,5.871,297.434,60.249,85662.223,41.691,112.44
内蒙古,乌海市,26.52,46.438,15.402,9.352,0.609,95.014,-3.5,10.306,300.971,52.01,86838.322,39.396,106.856
内蒙古,兴安盟,14.001,17.509,3.905,2.725,0.199,81.695,0.867,3.771,297.689,63.189,94284.712,46.244,121.341
内蒙古,包头市,44.589,62.363,15.326,9.769,0.63,116.976,-0.776,7.634,298.423,57.136,85524.695,41.549,110.276
内蒙古,呼伦贝尔市,13.035,14.557,2.906,1.994,0.182,66.724,1.449,0.634,294.9,73.721,93041.827,49.636,121.171
内蒙古,呼和浩特市,39.247,65.5,10.601,14.955,0.89,118.28,-1.824,4.368,296.649,66.127,86011.821,40.578,111.513
内蒙古,巴彦淖尔市,31.995,40.618,12.354,4.365,0.324,99.708,-1.734,9.078,301.03,48.675,86571.721,41.446,107.582
内蒙古,赤峰市,22.254,29.951,6.628,4.305,0.275,94.783,-0.579,2.85,297.727,60.206,91533.417,43.226,118.892
内蒙古,通辽市,17.058,24.918,4.448,5.037,0.267,92.935,-1.584,1.1,300.044,54.76,97204.944,43.814,121.591
内蒙古,鄂尔多斯市,32.123,47.796,12.454,5.344,0.524,109.111,-2.689,8.437,299.11,58.609,86433.387,39.407,108.63
内蒙古,锡林郭勒盟,36.346,45.584,14.017,2.891,0.305,111.226,-0.198,5.115,298.811,57.272,88613.048,44.179,115.482
内蒙古,阿拉善盟,24.222,29.46,6.352,2.138,0.203,84.39,0.62,0.379,299.307,52.637,86567.262,40.473,102.467
北京,北京市,43.825,59.561,4.308,13.203,0.773,123.939,-0.568,0.54,299.655,71.138,97100.638,40.158,116.395
台湾,台湾省,21.883,25.085,8.09,19.791,0.146,67.757,0.528,-0.602,296.637,82.179,92456.52,23.757,120.975
吉林,吉林市,21.507,27.344,4.443,5.93,0.366,87.37,-2.449,-1.378,298.318,74.248,96564.509,43.573,126.859
吉林,四平市,20.973,35.545,2.864,15.475,0.437,90.75,-2.702,-1.994,299.326,65.577,98664.134,43.472,124.386
吉林,延边朝鲜族自治州,21.398,30.08,4.427,4.04,0.262,74.258,-2.378,-0.291,296.051,85.922,93857.176,43.141,129.147
吉林,松原市,14.934,26.25,2.23,6.467,0.327,89.341,-2.197,0.215,299.174,55.536,99080.215,44.785,124.496
吉林,白城市,13.262,21.703,3.47,4.057,0.247,87.327,-0.899,2.155,300.044,52.478,99144.548,45.35,123.031
吉林,白山市,30.323,38.699,7.042,5.038,0.467,77.072,-2.137,-0.503,296.736,81.532,91945.777,42.063,127.256
吉林,辽源市,24.027,34.737,4.531,12.364,0.468,80.788,-2.215,-1.997,298.317,76.391,96869.39,42.836,125.32
吉林,通化市,27.368,38.837,7.826,7.524,0.543,76.442,-1.321,-1.347,298.18,81.498,95149.361,41.939,125.927
吉林,长春市,16.114,28.844,2.159,12.05,0.408,87.43,-2.157,-1.716,298.233,66.048,98640.56,44.268,125.611
四川,乐山市,29.093,40.803,6.559,11.685,0.628,73.419,-0.206,-0.353,297.228,83.112,88684.165,29.218,103.569
四川,内江市,17.478,29.515,8.113,14.164,0.557,90.845,-0.679,-0.077,301.775,75.795,95380.916,29.62,104.95
四川,凉山彝族自治州,21.636,28.176,8.294,5.03,0.535,66.064,0.738,2.76,289.341,81.579,73966.619,27.883,102.065
四川,南充市,20.164,35.127,7.894,17.786,0.552,82.384,-2.898,3.21,302.409,66.933,95475.277,31.19,106.199
四川,宜宾市,25.102,37.064,8.479,12.889,0.605,82.09,0.493,-0.079,301.524,69.241,93824.754,28.573,104.621
四川,巴中市,16.959,28.562,7.575,11.282,0.429,64.961,-3.157,3.139,299.277,74.157,91527.394,32.033,107.031
四川,广元市,18.834,31.695,11.954,10.546,0.496,59.326,-3.236,2.262,297.785,83.687,90640.843,32.261,105.788
四川,广安市,19.0,33.812,7.283,15.905,0.479,93.989,-2.2,5.715,303.564,57.812,95504.093,30.43,106.628
四川,德阳市,18.946,34.276,7.362,15.792,0.539,76.687,-1.621,-1.168,299.074,79.396,92066.148,31.13,104.436
四川,成都市,20.325,35.332,8.472,18.295,0.556,77.652,-1.106,-1.09,299.421,76.098,92195.514,30.64,103.929
四川,攀枝花市,27.532,43.238,29.827,14.583,1.024,66.476,0.046,2.096,294.646,69.757,81043.453,26.791,101.734
四川,泸州市,13.278,22.533,9.66,10.412,0.33,74.443,-1.016,5.635,301.613,60.003,92341.614,28.424,105.675
四川,甘孜藏族自治州,20.731,22.893,2.908,1.3,0.156,83.17,0.691,3.279,282.1,82.745,61368.803,30.936,100.009
四川,眉山市,21.524,35.213,7.465,15.539,0.615,72.268,-0.365,-0.675,299.47,80.565,92621.155,29.912,103.766
四川,绵阳市,24.804,36.861,9.492,10.535,0.451,78.444,-1.556,0.76,295.765,85.413,87161.243,31.86,104.704
四川,自贡市,24.092,35.463,7.339,15.368,0.692,86.015,-0.382,-1.019,301.709,76.406,95353.857,29.307,104.659
四川,资阳市,15.971,28.67,8.042,11.625,0.465,87.967,-1.314,0.919,301.983,74.48,95622.429,30.102,105.149
四川,达州市,17.124,29.814,8.411,18.486,0.4,75.009,-2.782,4.192,301.327,64.027,93046.729,31.335,107.636
四川,遂宁市,17.94,31.829,7.674,13.466,0.466,84.517,-2.162,2.029,302.329,71.059,95858.723,30.642,105.457
四川,阿坝藏族羌族自治州,27.624,35.858,7.101,1.914,0.256,75.031,-0.39,3.89,284.059,85.191,65604.547,32.406,102.61
四川,雅安市,26.895,38.315,8.172,5.226,0.358,80.704,-1.008,-0.344,291.45,88.322,79606.457,29.932,102.689
天津,天津市,46.201,66.957,8.978,21.587,1.0,120.048,-1.959,-0.039,300.302,76.252,100573.866,39.315,117.308
宁夏,中卫市,20.508,31.76,9.607,3.299,0.381,86.951,-0.958,8.983,298.021,58.033,82866.615,37.018,105.509
宁夏,吴忠市,21.363,30.468,9.648,3.854,0.307,89.134,-3.05,9.937,298.336,60.693,84442.24,37.454,106.577
宁夏,固原市,24.364,32.88,8.421,5.43,0.356,83.599,-1.766,8.889,293.665,77.975,80583.118,35.905,106.183
宁夏,石嘴山市,23.881,41.011,10.709,8.215,0.548,96.881,-2.162,8.813,299.923,55.733,85977.373,39.013,106.499
宁夏,银川市,20.58,34.789,8.094,7.712,0.444,94.921,-3.503,8.367,300.311,54.644,86236.707,38.287,106.342
安徽,亳州市,12.931,24.474,6.891,10.584,0.384,66.104,-0.177,2.251,302.363,71.189,100248.842,33.44,116.162
安徽,六安市,15.345,26.816,4.938,11.447,0.379,75.842,0.162,1.676,301.983,70.218,97918.045,31.617,116.209
安徽,合肥市,18.686,33.173,6.652,21.771,0.545,74.03,0.115,0.681,303.735,66.297,100143.494,31.766,117.359
安徽,安庆市,18.262,33.746,6.448,11.409,0.469,70.517,0.219,0.795,302.803,65.959,98333.1,30.557,116.473
安徽,宣城市,19.514,32.214,5.174,8.66,0.471,74.208,-0.395,1.115,303.069,65.225,98269.696,30.676,118.846
安徽,宿州市,17.148,30.877,7.331,13.839,0.485,77.692,-0.261,1.867,302.813,70.22,100206.597,33.844,117.23
安徽,池州市,17.126,29.906,5.824,10.919,0.411,64.114,-0.33,1.353,303.276,65.22,98491.555,30.296,117.379
安徽,淮北市,15.542,28.233,8.696,14.839,0.457,70.674,-0.292,2.33,302.655,70.256,100249.351,33.722,116.747
安徽,淮南市,15.805,28.953,8.121,16.933,0.436,76.857,-0.18,0.04,302.86,69.685,100307.452,32.463,116.746
安徽,滁州市,22.636,38.455,7.231,19.238,0.521,92.567,-0.562,0.951,303.47,67.693,100047.702,32.55,118.076
安徽,芜湖市,21.622,36.482,9.311,21.84,0.598,72.286,0.106,0.935,304.082,64.483,100303.567,31.167,118.162
安徽,蚌埠市,16.838,29.324,7.248,15.785,0.389,78.358,-0.019,0.666,302.858,69.099,100289.657,33.121,117.263
安徽,铜陵市,20.33,36.478,10.922,26.611,0.582,64.153,0.584,1.037,303.935,64.304,100170.849,30.883,117.531
